idioma,traduccion
Escucha a tu corazón.,Listen to your heart.
"Mirá, me tengo que ir.","Listen, I have to go."
Mira esta pintura.,Look at this picture.
Observa esta fotografía.,Look at this picture.
Mira esas nubes.,Look at those clouds.
Ten cuidado con lo que haces.,Look before you leap.
Mira antes de saltar.,Look before you leap.
Mira por la ventana.,Look out your window.
El amor no conoce límites.,Love knows no limits.
"Afortunadamente, estaba equivocado.","Luckily, I was wrong."
Muchos hombres murieron en el mar.,Many men died at sea.
Se cayeron muchos árboles.,Many trees fell down.
Mary vino sola.,Mary came on her own.
Mary diseña vestidos.,Mary designs dresses.
Mary lo hizo gratis.,Mary did it for free.
Mary es la prima de Tom.,Mary is Tom's cousin.
Mary es la madre de Tom.,Mary is Tom's mother.
Mary es la hermana de Tom.,Mary is Tom's sister.
Mary es una fiestera.,Mary is a party girl.
María es una madre soltera.,Mary is a single mom.
Mary es fea.,Mary is unattractive.
Mary es un cardo.,Mary is unattractive.
Mary es más fea que pegarle a un padre.,Mary is unattractive.
Es más fea que un pie sin uñas.,Mary is unattractive.
Mary es poco atractiva.,Mary is unattractive.
Mary está guapa.,Mary looks beautiful.
Mary se ve hermosa.,Mary looks beautiful.
Mary toca el piano.,Mary plays the piano.
"Mary, ¿estás decente?","Mary, are you decent?"
¿Puedo hacer una pregunta?,May I ask a question?
¿Puedo comerme esta manzana?,May I eat this apple?
¿Puedo salir a jugar?,May I go out to play?
¿Tendría un programa para mí?,May I have a program?
¿Te puedo tomar la mano?,May I hold your hand?
¿Puedo tocar el piano?,May I play the piano?
¿Puedo ver eso de nuevo?,May I see that again?
¿Puedo ver eso otra vez?,May I see that again?
¿Puedo tomar su mensaje?,May I take a message?
¿Podría usar el baño?,May I use the toilet?
¿Puedo usar tu teléfono?,May I use your phone?
Tal vez puedo ayudarte.,Maybe I can help you.
Quizá me merezco esto.,Maybe I deserve this.
Tal vez debería hacerlo.,Maybe I should do it.
Quizás él no es joven.,Maybe he's not young.
Quizá no sea joven.,Maybe he's not young.
Quizás sean felices.,Maybe they are happy.
Tal vez deberíamos esperar.,Maybe we should wait.
Tal vez lo logres.,Maybe you'll succeed.
La leche nos fortalece.,Milk makes us strong.
Mamá está preparando una tarta.,Mom is making a cake.
"Mamá, ¿dónde está el gato?","Mom, where's the cat?"
El lunes fue tan ajetreado.,Monday was so hectic.
El dinero no puede comprar la vida.,Money can't buy life.
El dinero no huele.,Money does not smell.
Mi cámara es Nikon.,My camera is a Nikon.
A mi coche no le queda gasolina.,My car is out of gas.
Mi auto necesita lavarse.,My car needs washing.
Mi ropa esta ahí.,My clothes are there.
Mi ropa está allí.,My clothes are there.
Mi padre cultiva arroz.,My father grows rice.
Mi padre está en casa.,My father is at home.
Aquí trabaja mi padre.,My father works here.
Los pies se me están helando.,My feet are freezing.
Tengo grietas en las manos.,My hands are chapped.
Mis manos están temblando.,My hands are shaking.
Me duele mucho la cabeza.,My head really aches.
Se me ha ido el dolor de cabeza.,My headache has gone.
Estoy muy mal de salud.,My health's very bad.
Mi pasatiempos es ir de compras.,My hobby is shopping.
Mi hogar es mi castillo.,My home is my castle.
Mi hogar es tu hogar.,My home is your home.
Mi madre no puede venir.,My mother can't come.
Mi madre cocina bien.,My mother cooks well.
Mi madre estaba llorando.,My mother was crying.
Mi motocicleta es nueva.,My motorcycle is new.
Mis palmas sudaban.,My palms were sweaty.
Mis padres son geniales.,My parents are great.
Mi plan fue rechazado.,My plan was rejected.
Mi compañero de habitación está loco.,My roommate is crazy.
Mi colegio tiene una banda.,My school has a band.
Mi hermana es idiota.,My sister is a moron.
Mi hermana es enfermera.,My sister is a nurse.
Mi falda es demasiado larga.,My skirt is too long.
Mis calcetines no están aquí.,My socks aren't here.
Mi hijo es demasiado flaco.,My son is too skinny.
Mi hijo fue a Japón.,My son went to Japan.
El nombre de mi hijo es Tom.,My son's name is Tom.
Mi estudio se encuentra en el segundo piso.,My study is upstairs.
Mi suéter es púrpura.,My sweater is purple.
Mi reloj es preciso.,My watch is accurate.
Tengo comezón por todo el cuerpo.,My whole body itches.
Mi trabajo aquí se ha terminado.,My work here is done.
"Qué bueno verte, Tom.","Nice to see you, Tom."
"Me alegra verte, Tom.","Nice to see you, Tom."
Las pesadillas dan miedo.,Nightmares are scary.
"Si no hay noticias, son buenas noticias.",No news is good news.
No tener noticias son buenas noticias.,No news is good news.
Nadie dijo nada.,No one said anything.
A nadie le parece importar.,No one seems to care.
Nadie quería comer.,No one wanted to eat.
Nadie estaba escuchando.,No one was listening.
Nadie será despedido.,No one will be fired.
Nadie va a lastimarte.,No one will hurt you.
Nadie te está culpando.,No one's blaming you.
Nadie se merece eso.,Nobody deserves that.
Nadie más puede saber.,Nobody else can know.
Nadie más resultó herido.,Nobody else got hurt.
Nunca me ayuda nadie.,Nobody ever helps me.
No me ayuda nunca nadie.,Nobody ever helps me.
Nadie me escucha.,Nobody listens to me.
Nadie vive para siempre.,Nobody lives forever.
Nadie vive conmigo.,Nobody lives with me.
No vivo con nadie.,Nobody lives with me.
Nadie tiene que hablar.,Nobody needs to talk.
Nadie posee la luna.,Nobody owns the moon.
Nadie me reconoce.,Nobody recognizes me.
Nadie dijo nada.,Nobody said anything.
Nadie vio a Tom haciéndolo.,Nobody saw Tom do it.
Nadie lo vio venir.,Nobody saw it coming.
Nadie habló conmigo.,Nobody spoke with me.
Nadie la apoyó.,Nobody supported her.
Nadie me entendía.,Nobody understood me.
Nadie te está culpando.,Nobody's blaming you.
Nada de aquí es bueno.,None of this is good.
Nadie de nosotros quiere eso.,None of us want that.
No todos los hombres son sabios.,Not all men are wise.
Nada puede detenerle.,Nothing can stop him.
Nada puede detenerte.,Nothing can stop you.
Nada le perturba.,Nothing disturbs her.
No pasa nada.,Nothing is happening.
No está pasando nada.,Nothing is happening.
Ahora escuchá atentamente.,Now listen carefully.
Ahora es un problema.,Now that's a problem.
Ahora podemos relajarnos todos.,Now we can all relax.
Uno de ellos miente.,One of them is lying.
"Jugo de naranja, por favor.","Orange juice, please."
"Zumo de naranja, por favor.","Orange juice, please."
Todavía quedan más opciones.,Other options remain.
Todavía quedan otras opciones.,Other options remain.
Nuestro perro rara vez muerde.,Our dog seldom bites.
Nuestra perra rara vez muerde.,Our dog seldom bites.
Nuestros sueños se hicieron realidad.,Our dreams came true.
Nuestro frigorífico está roto.,Our fridge is broken.
Nuestra heladera está rota.,Our fridge is broken.
Nuestro refri está descompuesto.,Our fridge is broken.
Nuestro matrimonio se terminó.,Our marriage is over.
Nuestro tren está atrasado.,Our train is delayed.
Empácalas en la caja.,Pack them in the box.
Pásame las papas.,Pass me the potatoes.
La paciencia es una virtud.,Patience is a virtue.
Prestar atención a Tom.,Pay attention to Tom.
La gente de aquí es rica.,People are rich here.
La gente es tan estúpida.,People are so stupid.
La gente aprende de mí.,People learn from me.
La gente me dejó solo.,People left me alone.
La gente debería trabajar.,People ought to work.
Tal vez venga.,Perhaps he will come.
Jugar a las cartas es divertido.,Playing cards is fun.
Jugar cartas es divertido.,Playing cards is fun.
"Por favor, escoja sabiamente.",Please choose wisely.
"Por favor, elija sabiamente.",Please choose wisely.
"Por favor, hazlo rápido.",Please do it quickly.
No lo compres por favor.,Please do not buy it.
"Por favor, no lo olvides.",Please do not forget.
"Hazlo de nuevo, por favor.",Please do that again.
"No hagas eso, por favor.",Please don't do that.
"No haga eso, por favor.",Please don't do that.
"No te vayas, por favor.",Please don't go away.
"No me odies, por favor.",Please don't hate me.
No me lastimes por favor.,Please don't hurt me.
No me hagas daño por favor.,Please don't hurt me.
No te preocupes por mí.,Please don't mind me.
"Sírvase usted, por favor.",Please help yourself.
"Por favor, sujétalo fuerte.",Please hold on tight.
"Ponle seguro a la puerta, por favor.",Please lock the door.
"Haz tu cama, por favor.",Please make your bed.
"Abre la puerta, por favor.",Please open the door.
"Por favor, abrí esta caja.",Please open this box.
"Abre esta caja, por favor.",Please open this box.
"Por favor, abra su bolsa.",Please open your bag.
"Por favor, abra el maletero.",Please pop the trunk.
Por favor permanezcan sentados.,Please remain seated.
Por favor recuerda eso.,Please remember that.
"Guárdeme un asiento, por favor.",Please save my place.
"Por favor, di algo.",Please say something.
"Por favor, decí algo.",Please say something.
"Por favor, diga algo.",Please say something.
"Por favor, digan algo.",Please say something.
"Por favor, perdóname la vida.",Please spare my life.
Dejen de pelear por favor.,Please stop fighting.
"Por favor, llámalo por teléfono.",Please telephone him.
"Llámalo, por favor.",Please telephone him.
"Por favor, piénsalo de nuevo.",Please think it over.
Por favor espere un momento.,Please wait a moment.
El precio no es un problema.,Price isn't an issue.
Baja tu lápiz.,Put down your pencil.
Bajen sus lápices.,Put down your pencil.
Póngalo en la cuenta.,Put it on my account.
Vuelve a ponerte la peluca.,Put your wig back on.
A los conejos les gustan las zanahorias.,Rabbits like carrots.
Levanta la mano izquierda.,Raise your left hand.
Lee la historia en alto.,Read the story aloud.
Lee esto ahorita mismo.,Read this right away.
Recuerda estas reglas.,Remember these rules.
Resistirse es inútil.,Resistance is futile.
Súbete las mangas.,Roll up your sleeves.
El sábado fue especial.,Saturday was special.
La escuela comienza el lunes.,School starts Monday.
Hoy estuvo divertida la escuela.,School was fun today.
"Muchachos, os veo a las dos y media.",See you guys at 2:30.
Envíelo por duplicado.,Send it in duplicate.
Mandame tu foto.,Send me your picture.
Mándame tu foto.,Send me your picture.
Manda a los niños a la cama.,Send the kids to bed.
¿Vamos juntos?,Shall we go together?
¿Tomamos un taxi?,Shall we take a taxi?
Ella hizo de guía.,She acted as a guide.
Ella llegó en un auto.,She arrived in a car.
Ella ha comprado un pollo.,She bought a chicken.
Ella compró un coche nuevo.,She bought a new car.
Ella le compró un coche.,She bought him a car.
Ella le compró un perro.,She bought him a dog.
Apenas puede hablar.,She can hardly speak.
Ella sabe hablar francés.,She can speak French.
Ella puede hablar en francés.,She can speak French.
Ella puede hablar francés.,She can speak French.
Ella limpió la pieza.,She cleaned the room.
Ella lo hizo cuidadosamente.,She did it carefully.
Ella no fue allí.,She did not go there.
No compró el pan.,She didn't buy bread.
Ella no compró el pan.,She didn't buy bread.
Ella no se presentó.,She failed to appear.
Ella tenía ganas de llorar.,She felt like crying.
Nos preparó un aperitivo.,She fixed us a snack.
Ella le encontró un asiento.,She found him a seat.
Le dio un reloj.,She gave him a clock.
Ella le dio un reloj.,She gave him a watch.
Le dio un reloj.,She gave him a watch.
Ella le dio el coche.,She gave him the car.
Se levanta a las siete.,She gets up at seven.
Ella se levanta a las siete.,She gets up at seven.
Nos da ropa.,She gives us clothes.
Ella lo hizo conducir.,She got him to drive.
Ella tiene una familia grande.,She has a big family.
Ella tiene una familia numerosa.,She has a big family.
Ella tiene una cara graciosa.,She has a funny face.
Ella tiene un corazón puro.,She has a pure heart.
Le ha perdonado.,She has forgiven him.
Ella tiene diez hijos.,She has ten children.
Ella le oyó gritar.,She heard him scream.
Ella le agarró con fuerza.,She held him tightly.
Ella planchó su camisa.,She ironed her shirt.
Ella es una mujer tranquila.,She is a quiet woman.
Ella es una verdadera belleza.,She is a real beauty.
Ella es una corredora lenta.,She is a slow runner.
Ella es taxista.,She is a taxi driver.
Ella puede patinar.,She is able to skate.
Siempre está asustado.,She is always scared.
Ella está enfadada conmigo.,She is angry with me.
Ella está cenando.,She is having dinner.
Ella es ella misma otra vez.,She is herself again.
Ella está de mal humor.,She is in a bad mood.
Ella está viviendo en el extranjero.,She is living abroad.
Ella es mi mujer ideal.,She is my dream girl.
Ella es la chica de mis sueños.,She is my dream girl.
Ella es mi novia.,She is my girlfriend.
Ella es amiga mía.,She is my girlfriend.
Ella es mi amiga.,She is my girlfriend.
Ella nunca es puntual.,She is never on time.
Ahora ella está en peligro.,She is now in danger.
Ella está fuera de peligro.,She is out of danger.
Ella está usando un sombrero.,She is wearing a hat.
Lleva puesto un sombrero.,She is wearing a hat.
Ella se arrodilló a su lado.,She knelt beside him.
Ella sabe quiénes somos.,She knows who we are.
Sabe quiénes somos.,She knows who we are.
Ella lamió la cuchara.,She licked the spoon.
A ella le gustan las minifaldas.,She likes miniskirts.
Le gustan las minifaldas.,She likes miniskirts.
A ella le gustan los juegos de palabras.,She likes word games.
Ella luce muy joven.,She looks very young.
Parece muy joven.,She looks very young.
Ella perdió su bolso.,She lost her handbag.
Ella le echó mucho de menos.,She missed him a lot.
Ella le echaba mucho de menos.,She missed him a lot.
Ella movió mi ropa.,She moved my clothes.
Ella necesita ayuda.,She needs assistance.
Ella abre la ventana.,She opens the window.
Ella recogió una moneda.,She picked up a coin.
Ella toca la guitarra.,She plays the guitar.
Ella renunció a la compañía.,She quit the company.
Ella levantó las manos.,She raised her hands.
Ella alzó la voz.,She raised her voice.
Corrió hacia la puerta.,She ran for the door.
A ella se le acabó el papel.,She ran out of paper.
Se le acabó el papel.,She ran out of paper.
Ella cantó muy bien.,She sang pretty well.
Cantó bastante bien.,She sang pretty well.
Ella me envió una carta.,She sent me a letter.
Ella me sirvió café.,She served me coffee.
Ella pegó un portazo.,She slammed the door.
Ella azotó la puerta.,She slammed the door.
Ella le abofeteó.,She slapped his face.
Ella le dio una cachetada.,She slapped his face.
Ella le vendió su coche.,She sold him her car.
¡Ella se robó mi ropa!,She stole my clothes!
Ella le dijo su edad.,She told him her age.
Ella le dijo que parara.,She told him to stop.
Ella le dijo que parase.,She told him to stop.
Ella tuvo lástima por él.,She took pity on him.
Lo probó ella misma.,She tried it herself.
Ella misma lo intentó.,She tried it herself.
Ella trató de no llorar.,She tried not to cry.
Ella solía salir con él.,She used to date him.
Ella solía odiarlo.,She used to hate him.
Ella solía amarle.,She used to love him.
Ella quería viajar.,She wanted to travel.
Ella quiere abrazarlo.,She wants to hug him.
Ella quiere abrazarle.,She wants to hug him.
Ella nació en Ohio.,She was born in Ohio.
Un auto la chocó.,She was hit by a car.
Ella iba bien vestida.,She was well-dressed.
Ella lo miraba como nadaba.,She watched him swim.
Se fue de picnic.,She went on a picnic.
Ella continuó hablando.,She went on speaking.
Ella llevaba un vestido rojo.,She wore a red dress.
Ella probablemente vendrá.,She'll probably come.
Ella es una persona tranquila.,She's a quiet person.
Ella le está ganando al cáncer.,She's beating cancer.
Ella va a Ooita.,She's going to Ooita.
Ella se fue de viaje.,She's gone on a trip.
Ella es buena para jugar tenis.,She's good at tennis.
A ella se le da bien jugar al tenis.,She's good at tennis.
Ella es mi mejor amiga.,She's my best friend.
Es mi mejor amiga.,She's my best friend.
Ella es mayor que Tom.,She's older than Tom.
Ella es mayor que él.,She's older than him.
Ella es muy bonita.,She's very beautiful.
Es muy hermosa.,She's very beautiful.
Ella lleva medias.,She's wearing tights.
Ella lleva pantis.,She's wearing tights.
¿Debería cortarme el pelo?,Should I cut my hair?
¿Yo debería incluir a Tom?,Should I include Tom?
¿Debería dimitir?,Should I quit my job?
Enséñame cómo funciona.,Show me how it works.
Muéstrame cómo se hace.,Show me how to do it.
Muéstrame como hacerlo.,Show me how to do it.
Muéstrame cómo hacerlo.,Show me how to do it.
Firma sobre esta línea.,Sign above this line.
Siéntate y cierra la boca.,Sit down and shut up.
El tamaño no importa.,Size does not matter.
Esquiar es mi pasión.,Skiing is my passion.
Se permite fumar.,Smoking is permitted.
Fumar es poco saludable.,Smoking is unhealthy.
¿Entonces qué hacemos ahora?,So what do we do now?
Algunas personas son malignas.,Some people are evil.
Algo salió mal.,Something went wrong.
Perdona por llegar tarde.,Sorry for being late.
"Perdón, es un error mecanográfico.","Sorry, that's a typo."
"Habla más alto, por favor.","Speak louder, please."
"Hable más despacio, por favor.","Speak slower, please."
"Habla despacio, por favor.","Speak slowly, please."
"Hablad despacio, por favor.","Speak slowly, please."
"Hable despacio, por favor.","Speak slowly, please."
"Hablen despacio, por favor.","Speak slowly, please."
Hable usted con el encargado.,Speak to the manager.
La primavera está en el aire.,Spring is in the air.
Quédate un poco más.,Stay a little longer.
Concrétese al tema.,Stick to the subject.
¡Cíñete al tema!,Stick to the subject.
Los valores de la bolsa cayeron.,Stock prices dropped.
¡Deja de tirarme el pelo!,Stop pulling my hair!
Sumatra es una isla.,Sumatra is an island.
Nadar es mi pasatiempo.,Swimming is my hobby.
Saca a Tom de aquí.,Take Tom out of here.
Tómalo o déjalo.,"Take it, or leave it."
Lleva afuera la basura.,Take the garbage out.
Quita esta mesa.,Take this table away.
Dile a Tom que me escriba.,Tell Tom to write me.
Dígale a Tom que me escriba.,Tell Tom to write me.
Dile que le ayude.,Tell her to help him.
Dime lo que viste.,Tell me what you saw.
Dime cuándo parar.,Tell me when to stop.
Gracias a Dios que sobreviví.,Thank God I survived.
Gracias por venir.,Thank you for coming.
Muchas gracias de antemano.,Thank you in advance.
Gracias por adelantado.,Thank you in advance.
"Gracias, amigo mío.","Thank you, my friend."
Gracias por recibirme.,Thanks for having me.
Gracias por escuchar.,Thanks for listening.
Gracias por el trago.,Thanks for the drink.
Gracias por la pizza.,Thanks for the pizza.
Gracias por tu tiempo.,Thanks for your time.
Esa manzana no es roja.,That apple isn't red.
Aquella bicicleta es mía.,That bicycle is mine.
Esa bicicleta es mía.,That bicycle is mine.
Aquel niño no come.,That boy doesn't eat.
Ese pastel tiene buena cara.,That cake looks good.
Ese coche es muy nuevo.,That car is very new.
Esa es una casa azul.,That is a blue house.
Eso no es culpa mía.,That is not my fault.
Ésa es la parada de autobús.,That is the bus stop.
Eso me desconcierta.,That just baffles me.
Ese cuchillo corta bien.,That knife cuts well.
Aquel cuchillo corta bien.,That knife cuts well.
Ese hombre tiene una caja.,That man has one box.
Esa carne es de pollo.,That meat is chicken.
Ha circulado esa noticia.,That news got around.
Eso suena familiar.,That sounds familiar.
Parece razonable.,That sounds sensible.
Fue hace un mes.,That was a month ago.
Ese no era el plan.,That wasn't the plan.
Esa mujer es fuerte.,That woman is strong.
Eso sería racista.,That would be racist.
Eso sería injusto.,That would be unfair.
Ese es el hermano de Tom.,That's Tom's brother.
Es un gran problema.,That's a big problem.
Esa es una buena excusa.,That's a good excuse.
Esa es una idea estúpida.,That's a stupid idea.
Eso es trabajo de mujeres.,That's a woman's job.
Eso es todo por hoy.,That's all for today.
Eso es todo lo que ella escribió.,That's all she wrote.
Eso es cuestión aparte.,That's another issue.
Eso es decepcionante.,That's disappointing.
Es su novio.,That's her boyfriend.
Es su especialidad.,That's his specialty.
Ése es mi diccionario.,That's my dictionary.
Eso no es una opción.,That's not an option.
Eso es una grosería.,That's not very nice.
Eso es bastante normal.,That's pretty normal.
Eso es pseudociencia.,That's pseudoscience.
Eso es realmente estúpido.,That's really stupid.
Ese es el portón principal.,That's the main gate.
Es demasiado caro.,That's too expensive.
Eso es muy razonable.,That's very sensible.
Eso es lo que Tom dijo.,That's what Tom said.
Eso es lo que ella dijo.,That's what she said.
La televisión estaba encendida.,The TV was turned on.
La aventura comienza.,The adventure begins.
La respuesta es simple.,The answer is simple.
El bebé se durmió.,The baby fell asleep.
El bebé está gateando.,The baby is crawling.
La bebé está gateando.,The baby is crawling.
El bebé está durmiendo.,The baby is sleeping.
La tina está sucia.,The bathtub is dirty.
Se acabó la batería.,The battery gave out.
La cerveza está bien fría.,The beer's very cold.
La frontera está cerrada.,The border is closed.
El niño empezó a llorar.,The boy began to cry.
El niño se puso a llorar.,The boy began to cry.
El chico compró un perro.,The boy bought a dog.
El niño vino corriendo.,The boy came running.
El niño se quedó callado.,The boy stayed quiet.
Los chicos tienen sed.,The boys are thirsty.
El puente se derrumbó.,The bridge collapsed.
El puente se cayó abajo.,The bridge collapsed.
El taxi atrasado llegó.,The cab arrived late.
Dimitió el ministerio.,The cabinet resigned.
El auto es muy rápido.,The car is very fast.
El gato es muy mono.,The cat is very cute.
Los gatos están maullando.,The cats are meowing.
Los gatos están ronroneando.,The cats are purring.
El reloj está haciendo tic-toc.,The clock is ticking.
El reloj está haciendo tic tac.,The clock is ticking.
La carbonera está llena.,The coal bin is full.
Ha quebrado la empresa.,The company's failed.
La pareja tenía un hijo.,The couple had a son.
Está amaneciendo.,The dawn is breaking.
El perro es hermoso.,The dog is beautiful.
El perro es bonito.,The dog is beautiful.
El perro parece hambriento.,The dog looks hungry.
La puerta está abierta ahora.,The door is open now.
La puerta no se moverá.,The door won't budge.
La puerta no se movera un ápice.,The door won't budge.
La puerta no cederá.,The door won't budge.
Las bebidas eran gratis.,The drinks were free.
La pelea comienza ahora.,The fight begins now.
La comida es terrible.,The food is terrible.
Toda la banda está aquí.,The gang is all here.
El vaso se rompió.,The glass got broken.
El vidrio se rompió.,The glass got broken.
El arma no está cargada.,The gun isn't loaded.
El caballo tiene sed.,The horse is thirsty.
La manguera no funcionaba.,The hose didn't work.
La casa se está quemando.,The house is burning.
La casa está encantada.,The house is haunted.
La casa está embrujada.,The house is haunted.
¡La casa se está incendiando!,The house is on fire!
¡La casa está ardiendo!,The house is on fire!
La casa se está quemando.,The house is on fire.
El trabajo está a medio hacer.,The job is half done.
El trabajo está a medias.,The job is half done.
Esa carta es para mí.,The letter is for me.
La ampolleta se reventó.,The light bulb burst.
El semáforo se puso rojo.,The light turned red.
La luz se puso roja.,The light turned red.
Las luces no están encendidas.,The lights aren't on.
La línea está ocupada ahora.,The line is busy now.
Ha llegado el correo.,The mail has arrived.
El centro comercial está desierto.,The mall is deserted.
La sala está desierta.,The mall is deserted.
Ese hombre me miró.,The man looked at me.
El hombre me miró.,The man looked at me.
La leche sabía agria.,The milk tasted sour.
La leche tiene un sabor agrio.,The milk tastes sour.
La leche se ha cortado.,The milk turned sour.
"Cuanto más, mejor.","The more, the better."
La película está clasificada como X.,The movie is X-rated.
El ruido me jode.,The noise bothers me.
Las monjas están cantando.,The nuns are singing.
"El pasado, pasado está.",The past is the past.
La gente está enfadada.,The people are angry.
Está sonando el teléfono.,The phone is ringing.
La foto fue un engaño.,The photo was a hoax.
La foto estaba trucada.,The photo was a hoax.
Los platos están sucios.,The plates are dirty.
La policía está allí.,The police are there.
El profesor sonrió.,The professor smiled.
La propiedad es mía.,The property is mine.
El río se salió de madre.,The river overflowed.
El río se desbordó.,The river overflowed.
El río se salió de su cauce.,The river overflowed.
Las rosas huelen bien.,The roses smell good.
Las rosas huelen bien.,The roses smell nice.
Las reglas son simples.,The rules are simple.
El rumor no es cierto.,The rumor isn't true.
Los marineros vieron tierra firme.,The sailors saw land.
La escuela está cerrada.,The school is closed.
El guion era horroroso.,The script was awful.
Las sábanas se sienten húmedas.,The sheets feel damp.
Se disparó la escopeta.,The shotgun went off.
El rifle se disparó.,The shotgun went off.
La ducha está rota.,The shower is broken.
Los estudiantes se rieron.,The students laughed.
A los estudiantes les gusta.,The students like it.
El traje le cae bien.,The suit becomes him.
El sol destiñe los colores.,The sun fades colors.
El sol está saliendo.,The sun is coming up.
El sistema es un fraude.,The system is rigged.
El sistema está podrido.,The system is rotten.
El taxi ha llegado.,The taxi has arrived.
El teléfono es rojo.,The telephone is red.
La temperatura bajó.,The temperature fell.
El texto es demasiado largo.,The text is too long.
El teatro está vacío.,The theater is empty.
Mataron al tigre.,The tiger was killed.
Chocaron los dos autos.,The two cars crashed.
La votación prosiguió.,The voting continued.
El agua está muy caliente.,The water's very hot.
El viento se calmó.,The wind calmed down.
Las ventanas están abiertas.,The windows are open.
La mujer está leyendo.,The woman is reading.
La herida se está curando.,The wound is healing.
Sus espadas chocaron.,Their swords clashed.
Aquí hay libros.,There are books here.
Hay una moneda de oro.,There is a gold coin.
Hay otra forma.,There is another way.
Hay poca esperanza.,There is little hope.
No hay ninguna solución.,There is no solution.
Hay un problema.,There is one problem.
No hay ninguna esperanza.,There isn't any hope.
Había dos pasteles.,There were two cakes.
Viene un carro.,There's a car coming.
Aquí hay una corona.,There's a crown here.
Hay una diferencia.,There's a difference.
Hay un vaso aquí.,There's a glass here.
Aquí hay un hotel.,There's a hotel here.
Hay una emergencia.,There's an emergency.
Aquí no hay ninguna cerveza.,There's no beer here.
Aquí no hay cerveza.,There's no beer here.
No queda comida.,There's no food left.
No quedó comida.,There's no food left.
No pasa nada.,There's no harm done.
No queda leche.,There's no milk left.
Ya no queda sal.,There's no more salt.
No queda sal.,There's no more salt.
Aquí no corre el viento.,There's no wind here.
No hay nadie ahí.,There's nobody there.
Aquí no hay nada.,There's nothing here.
No hay nada acá.,There's nothing here.
No queda nada.,There's nothing left.
Hay alguien acá.,There's someone here.
Estas manzanas son grandes.,These apples are big.
Estos son mis amigos.,These are my friends.
Estas son mis amigas.,These are my friends.
Son mis bolígrafos.,These are my pencils.
Estos son mis lápices.,These are my pencils.
Son fotos viejas.,These are old photos.
Estos libros son míos.,These books are mine.
Estos libros son nuestros.,These books are ours.
Esos hombres son fuertes.,These men are strong.
Estas ciruelas están maduras.,These plums are ripe.
Todos ellos lo respetan.,They all respect him.
Siempre se quejan.,They always complain.
Ellos siempre se quejan.,They always complain.
Ellos son inseparables.,They are inseparable.
Ellas son inseparables.,They are inseparable.
Son mis hermanos.,They are my brothers.
Ellos son mis hermanos.,They are my brothers.
Ahora están corriendo.,They are running now.
No son mis libros.,They aren't my books.
Ellos rompieron las normas.,They broke the rules.
Me llaman capitán.,They call me captain.
Tintinearon las copas.,They clinked glasses.
Ellos merecen respeto.,They deserve respect.
No lo encontraron a Tomás.,They didn't find Tom.
Lo hacen cada semana.,They do it each week.
Lo hacen todas las semanas.,They do it each week.
A ellas no les gustan los gatos.,They don't like cats.
Tomaron batidos.,They drank smoothies.
Bebieron batidos.,They drank smoothies.
Ellos intercambiaron regalos.,They exchanged gifts.
Terminaron de comer.,They finished eating.
Tuvieron una buena cacería.,They had a good hunt.
Ellos se divirtieron con nosotros.,They had fun with us.
Ellas se entretuvieron con nosotras.,They had fun with us.
Ellos se odian.,They hate each other.
Ellos han perdido mucho.,They have lost a lot.
Ellos no me han herido.,They haven't hurt me.
Siguieron caminando.,They kept on walking.
Ellos saben todo.,They know everything.
Saben quién es.,They know who she is.
Saben quiénes somos.,They know who we are.
Se fueron sin mí.,They left without me.
Viven en el piso de abajo.,They live downstairs.
Parecen estar muy cansados.,They look very tired.
Ellos miraron fijamente.,They looked intently.
Lo perdieron todo.,They lost everything.
Ellos se aman.,They love each other.
Ellos aman a sus hijos.,They love their kids.
Ellos se burlaron de él.,They made fun of him.
Ellos requieren un cuidado diario.,They need daily care.
Ellos nunca aparecieron.,They never showed up.
Ellos pagaron por separado.,They paid separately.
Ellos me robaron impunemente.,They robbed me blind.
Ellos se sentaron en un círculo.,They sat in a circle.
Ellos dicen que Tom se ha ido.,They say Tom is gone.
Se empezaron a besar.,They started kissing.
Ellos pararon de besarse.,They stopped kissing.
Se dejaron de besar.,They stopped kissing.
Ellos dejaron de cantar.,They stopped singing.
Ellos pararon de hablar.,They stopped talking.
Ellos se pararon para hablar.,They stopped to talk.
Cogieron el metro.,They took the subway.
Ellos atraparon al zorro.,They trapped the fox.
Ellos intentaron escapar.,They tried to escape.
Quieren más dinero.,They want more money.
Ellos quieren más dinero.,They want more money.
Ellas quieren más dinero.,They want more money.
Ellos quieren irse a casa.,They want to go home.
Ellos nos quieren ayudar.,They want to help us.
Ellos quieren lastimarme.,They want to hurt me.
Me quieren matar.,They want to kill me.
Ellos fueron a Tottori.,They went to Tottori.
Ellos dos estaban desnudos.,They were both naked.
Ellos eran mis amigos.,They were my friends.
No se divertían.,They were not amused.
Ellos estaban muy felices.,They were very happy.
Eran muy felices.,They were very happy.
Salieron victoriosos.,They were victorious.
Entenderán.,They will understand.
Van a entender.,They will understand.
Ellos se ganaron la lotería.,They won the lottery.
No van a volver.,They won't come back.
Ellos estarán a salvo aquí.,They'll be safe here.
Son capaces de cantar.,They're able to sing.
Pueden cantar.,They're able to sing.
Ellos nos tienen miedo.,They're afraid of us.
Ya están muertos.,They're already dead.
Ya están aquí.,They're already here.
Ellos ya están aquí.,They're already here.
Ellas ya están aquí.,They're already here.
