idioma,traduccion
What do you want from Tom?,¿Qué quiere usted de Tom?
What do you want me to do?,¿Qué quieres que haga?
What do you want me to do?,¿Qué queréis que haga?
What do you want me to do?,¿Qué quieren que haga?
What do you want me to do?,¿Qué quiere que haga?
What do you want me to do?,¿Qué quieres que yo haga?
What do you want that for?,¿Para qué quieres eso?
What do you want this for?,¿Para qué quieres esto?
What do you want to drink?,¿Qué desea beber?
What do you want to drink?,¿Qué quieren beber?
What do you want to learn?,¿Qué quieres aprender?
What does Tom have to say?,¿Qué es lo que Tom tiene que decir al respecto?
What does Tom see in Mary?,¿Qué ve Tom en Mary?
What does Tom want to eat?,¿Qué quiere comer Tomás?
What does he intend to do?,¿Qué pretende hacer?
What does the future hold?,¿Qué nos depara el futuro?
What does this kanji mean?,¿Qué significa este kanji?
What does your job entail?,¿En qué consiste tu trabajo?
What does your job entail?,¿En qué consiste su trabajo?
What else are they hiding?,¿Qué otra cosa están escondiendo ellos?
What else are they hiding?,¿Qué más están escondiendo ellos?
What floor do you live on?,¿En qué piso vives?
What floor do you live on?,¿En qué piso vivís?
What game are you playing?,¿Qué juego estás jugando?
What goes on in this room?,¿Qué sucede en esta habitación?
What happened in the park?,¿Qué pasó en el parque?
What happened to your car?,¿Qué le pasó a tu auto?
What happened to your eye?,¿Qué le pasó a tu ojo?
What happened to your leg?,¿Qué le pasó a tu pierna?
What happens when you die?,¿Qué ocurre cuando mueres?
What have they done today?,¿Qué han hecho hoy?
What he said surprised me.,Lo que él dijo me sorprendió.
What he said was not true.,Lo que él dijo no era verdad.
What if he comes back now?,¿Y qué tal si el vuelve ahora?
What in the world is that?,¿Qué diantres es eso?
What in the world is this?,¿Qué demonios es esto?
What in the world is this?,¿Qué rayos es esto?
What in the world is this?,¿Qué recórcholis es esto?
What is Tom trying to say?,¿Qué está intentando decir Tom?
What is he so angry about?,¿De qué está tan molesto?
What is she worried about?,¿Qué la preocupa?
What is the exchange rate?,¿A cómo está el cambio de moneda?
What is this notebook for?,¿Para qué es este cuaderno?
What is this thing called?,¿Cómo se llama esta cosa?
What keeps you up so late?,¿Qué te mantiene despierto hasta tan tarde?
What kind of bird is this?,¿Qué tipo de pájaro es este?
What kind of girl are you?,¿Qué tipo de chica es usted?
What kind of soup is this?,¿Qué clase de sopa es ésta?
What kind of test is that?,¿Qué clase de prueba es ésa?
What kind of tree is this?,¿Qué tipo de árbol es éste?
What long hair you've got!,¡Qué pelo tan largo tienes!
What position do you hold?,¿Qué postura sostienes?
What school did you go to?,¿A qué escuela fuiste?
What secret is Tom hiding?,¿Qué secreto está escondiendo Tom?
What she said wasn't true.,Lo que dijo no era cierto.
What she says may be true.,Lo que ella dice podría ser verdad.
What should I feed my dog?,¿Qué debería darle de comer a mi perro?
What size are these shoes?,¿De qué talla son estos zapatos?
What team do you play for?,¿En qué equipo juegas?
What team do you play for?,¿Para qué equipo juegas?
What time are you leaving?,¿A qué hora te marchas?
What time are you leaving?,¿A qué hora os marcháis?
What time did that happen?,¿A qué hora pasó eso?
What time did that happen?,¿A qué hora pasó?
What time do you watch TV?,¿A qué hora ves televisión?
What time do you watch TV?,¿A qué hora ves la tele?
What time does she get up?,¿A qué hora se levanta ella?
What time is it in Boston?,¿Qué hora es en Boston?
What was I supposed to do?,¿Qué debería haber hecho?
What was it I left behind?,¿Qué fue lo que olvidé?
What was it I left behind?,¿Qué fue lo que dejé?
What was the weather like?,¿Cómo era el clima?
What were her final words?,¿Cuáles fueron sus últimas palabras?
What will become of Japan?,¿Qué será de Japón?
What would make you happy?,¿Qué te haría feliz?
What would you like to do?,¿Qué te gustaría hacer?
What you said is not true.,Lo que dijiste no es verdad.
What're you talking about?,¿De qué hablas?
What's happening in there?,¿Qué está pasando ahí dentro?
What's happening up there?,¿Qué está pasando allá arriba?
What's my book doing here?,¿Qué está haciendo aquí mi libro?
What's taking you so long?,¿Por qué tardas tanto?
What's that in your hands?,¿Qué tienes en las manos?
What's that in your hands?,¿Qué tiene usted en las manos?
What's that tall building?,¿Qué es aquel alto edificio?
What's the plan for today?,¿Qué plan para hoy?
What's this street called?,¿Cómo se llama esta calle?
What's this street called?,¿Cuál es el nombre de esta calle?
What's your father's name?,¿Cómo se llama tu papá?
What's your favorite band?,¿Cuál es tu grupo preferido?
What's your favorite book?,¿Cuál es tu libro favorito?
What's your favorite book?,¿Cuál es tu libro preferido?
What's your favorite food?,¿Cuál es tu comida favorita?
What's your favorite food?,¿Cuál es vuestra comida favorita?
What's your favorite food?,¿Cuál es su comida favorita?
What's your favorite song?,¿Cuál es tu canción favorita?
What's your favorite tree?,¿Cuál es tu árbol favorito?
What's your favorite wine?,¿Cuál es tu vino favorito?
What's your favorite word?,¿Cuál es tu palabra favorita?
What's your friend's name?,¿Cómo se llama tu amigo?
What's your lawyer's name?,¿Cómo se llama tu abogado?
What's your mother's name?,¿Cómo se llama tu mamá?
What's your mother's name?,¿Cuál es el nombre de tu madre?
What's your mother's name?,¿Cómo se llama tu madre?
What's your sister's name?,¿Cómo se llama tu hermana?
"Whatever will be, will be.","Qué será, será."
When are we going to land?,¿Cuándo vamos a aterrizar?
When did Tom leave Boston?,¿Cuándo dejó Boston Tom?
When did it begin to rain?,¿Cuándo empezó a llover?
When did that last happen?,¿Cuándo pasó eso por última vez?
When did you arrive there?,¿Cuándo llegaste allá?
When did you buy your car?,¿Cuándo te compraste tu auto?
When did you get to Kyoto?,¿Cuándo llegaste a Kioto?
When did you last see Tom?,¿Cuándo viste a Tom por última vez?
When did you see her last?,¿Cuándo la viste por última vez?
When did you see him last?,¿Cuándo le viste por última vez?
When did you see the film?,¿Cuándo viste esa película?
When did you see the film?,¿Cuándo vio la película?
When did you visit Boston?,¿Cuándo visitaste Boston?
When do you eat breakfast?,¿Cuándo desayunáis?
When do you mean to start?,¿Cuándo pretendes empezar?
When do you plan to start?,¿Cuándo planeas empezar?
When do you want to start?,¿Cuándo querés empezar?
When does the movie start?,¿Cuándo empieza la película?
When does your trip begin?,¿Cuándo empieza tu viaje?
When should I feed my dog?,¿Cuándo debería alimentar a mi perro?
When was the castle built?,¿Cuándo se construyó el castillo?
When was the castle built?,¿Cuándo fue construido el castillo?
When will dinner be ready?,¿Cuándo estará lista la cena?
When will she return home?,¿Cuándo volverá a casa?
Where I am doesn't matter.,No importa dónde me encuentre.
Where are the other girls?,¿Dónde están las otras chicas?
Where are the other girls?,¿Dónde están las otras muchachas?
Where are the other girls?,¿Dónde están las otras niñas?
Where are your son's toys?,¿Dónde están los juguetes de tu hijo?
Where can I buy envelopes?,¿Dónde puedo comprar sobres?
Where can I wash my hands?,¿En dónde me puedo lavar las manos?
Where can we park the car?,¿Dónde podemos aparcar el coche?
Where did they learn this?,¿Dónde aprendieron esto?
Where did you go with Tom?,¿Adónde fuiste con Tomás?
Where did you put my book?,¿Dónde pusiste mi libro?
Where did you put my keys?,¿En dónde pusiste mis llaves?
Where did you see the boy?,¿Dónde viste al niño?
Where do I get the subway?,¿Dónde cojo el metro?
Where do babies come from?,¿De dónde vienen los bebés?
Where do you speak French?,¿Dónde se habla francés?
Where do you think Tom is?,¿Dónde crees que esté Tom?
Where do you think Tom is?,¿Dónde crees que estará Tom?
Where do you think Tom is?,¿Dónde crees que está Tom?
Where do you want to live?,¿Dónde querés vivir?
Where does that road lead?,¿A dónde va ese camino?
Where does this road lead?,¿A dónde conduce este camino?
Where does this road lead?,¿A dónde lleva este camino?
Where exactly do you live?,¿A dónde vives exactamente?
Where has Tom been hiding?,¿Dónde Tom se ha estado escondiendo?
Where is the bus terminal?,¿Dónde está el terminal de buses?
Where is the nearest shop?,¿Dónde está la tienda más cercana?
Where is this train going?,¿Adónde va este tren?
Where was Tom last Monday?,¿Dónde estuvo Tom el lunes pasado?
Where were you last night?,¿Dónde estabas ayer por la noche?
Where were you last night?,¿Dónde estabas anoche?
Where were you that night?,¿Dónde estuvisteis esa noche?
Where will you be staying?,¿Dónde os quedaréis?
Where's the nearest hotel?,¿Dónde queda el hotel más cercano?
Where's today's newspaper?,¿Dónde está el periódico de hoy?
Which book would you like?,¿Qué libro te gustaría?
Which brand do you prefer?,¿Qué marca prefieres?
Which direction did he go?,¿En qué dirección ha ido él?
Which one will you choose?,¿Cuál escogerás?
Which way is Central Park?,¿Hacía dónde queda Central Park?
Who are they cheering for?,¿A quién están alentando?
Who are those three women?,¿Quiénes son esas tres mujeres?
Who are you talking about?,¿De quién hablas?
Who are you talking about?,¿De quién estás hablando?
Who are you talking about?,¿De quién estáis hablando?
Who bought you this dress?,¿Quién te ha comprado este vestido?
Who buys this type of art?,¿Quién compra este tipo de arte?
Who cares what Tom thinks?,¿A quién le importa qué piense Tom?
Who cares what they think?,¿A quién le importa lo que ellos piensan?
Who cares what they think?,¿A quién le importa lo que piensan?
Who committed this murder?,¿Quién cometió este homicidio?
Who discovered the island?,¿Quién descubrió la isla?
Who else knows about this?,¿Quién más sabe de esto?
Who else knows about this?,¿Quién más sabe acerca de esto?
Who else knows about this?,¿Quién más sabe sobre esto?
Who is playing the guitar?,¿Quién está tocando la guitarra?
Who is playing the guitar?,¿Quién es el que está tocando guitarra?
Who is playing the guitar?,¿Quién es la que está tocando guitarra?
Who is your dance partner?,¿Quién es tu pareja de baile?
Who painted this painting?,¿Quién ha pintado este cuadro?
Who painted this painting?,¿Quién pintó esta pintura?
Who told the story to you?,¿Quién te contó la historia?
Who told you Tom was sick?,¿Quién te dijo que Tom estaba enfermo?
Who told you to come here?,¿Quién te dijo que vinieras para acá?
Who wants a piece of cake?,¿Quién quiere una porción de torta?
Who wants a piece of cake?,¿Quién quiere un trozo de tarta?
Who were you talking with?,¿Con quién estabas hablando?
Who will be the next pope?,¿Quién será el próximo papa?
Who would do such a thing?,¿Quién haría algo así?
Who would send me flowers?,¿Quién me enviaría flores?
Who's been talking to Tom?,¿Quién ha estado hablando con Tom?
Who's paying for the food?,¿Quién va a pagar la comida?
"Who's taller, Tom or Mary?","¿Quién es más alto, Tom o Mary?"
Who's that man over there?,¿Quién es ese hombre de allí?
Who's your French teacher?,¿Quién es tu profesor de francés?
Who's your favorite actor?,¿Quién es tu actor favorito?
Whoever says so is a liar.,Quienquiera que diga eso es un mentiroso.
Why are you angry with me?,¿Por qué estás enfadado conmigo?
Why are you angry with me?,¿Por qué estás enfadada conmigo?
Why are you angry with me?,¿Por qué estáis enfadados conmigo?
Why are you angry with me?,¿Por qué estáis enfadadas conmigo?
Why are you angry with me?,¿Por qué estás cabreado conmigo?
Why are you angry with me?,¿Por qué estás cabreada conmigo?
Why are you angry with me?,¿Por qué estáis cabreados conmigo?
Why are you angry with me?,¿Por qué estáis cabreadas conmigo?
Why are you guys so angry?,¿Por qué están tan enojados?
Why are you jealous of me?,¿Por qué estás celoso de mí?
Why are you looking at me?,¿Por qué me miras?
Why are you so busy today?,¿Por qué estás tan ocupado hoy?
Why are you talking to me?,¿Por qué me hablas?
Why did this happen to me?,¿Por qué me pasa a mí todo esto?
Why did this happen to me?,¿Por qué me pasan a mí estas cosas?
Why did you guys break up?,¿Por qué rompisteis?
Why did you join the Army?,¿Por qué te uniste al ejército?
Why didn't anyone warn me?,¿Por qué nadie me advirtió?
Why didn't anyone warn me?,¿Por qué nadie me previno?
Why didn't you believe me?,¿Por qué no me creíste?
Why didn't you call me up?,¿Por qué no me llamaste?
Why didn't you wake me up?,¿Por qué no me despertaste?
Why do I have to tell Tom?,¿Por qué tengo que decirle a Tom?
Why do you despise people?,¿Por qué desprecias a la gente?
Why does Tom work at home?,¿Por qué Tom trabaja en casa?
Why don't they talk to me?,¿Por qué no hablan conmigo?
Why don't we just stay in?,¿Por qué no nos quedamos dentro?
Why don't we meet at 2:30?,¿Por qué no quedamos a las dos y media?
Why don't you accept that?,¿Por qué no lo aceptas?
Why don't you call Tom up?,¿Por qué no llamas a Tom?
Why don't you call him up?,¿Por qué no lo llamas?
Why don't you come inside?,¿Por qué no entras?
Why don't you go find Tom?,¿Por qué no vas a buscar a Tom?
Why don't you go on ahead?,¿Por qué no te adelantas?
Why don't you take a taxi?,¿Por qué no tomas un taxi?
Why don't you talk to Tom?,¿Por qué no hablás con Tom?
Why don't you work harder?,¿Por qué no trabajas más duro?
Why is there no hot water?,¿Por qué no hay agua caliente?
Why is this computer here?,¿Por qué está aquí este ordenador?
Why should I believe that?,¿Por qué debería creer eso?
Why should I learn French?,¿Por qué debería aprender francés?
Why should you suspect me?,¿Por qué sospechas de mí?
Why won't anybody help us?,¿Por qué no nos ayudará nadie?
Why would I kill your dog?,¿Por qué mataría yo a tu perro?
Why would someone do that?,¿Por qué alguien haría eso?
Will he come this evening?,¿Vendrá él esta noche?
Will it be sunny tomorrow?,¿Mañana hará sol?
Will it be sunny tomorrow?,¿Estará soleado mañana?
Will you give this to Tom?,¿Le puedes dar esto a Tom?
Will you make room for me?,"¿Puede hacerme un sitio, por favor?"
Will you please calm down?,"¿Te puedes calmar, por favor?"
Will you rub my shoulders?,¿Me frotarías los hombros?
Will you show me the book?,¿Me enseñarás el libro?
Will you stop saying that?,¿Puedes dejar de decir eso?
Will you wake me at seven?,¿Me despertarás a las siete?
Women age faster than men.,Las mujeres envejecen más rápido que los hombres.
Won't you have some fruit?,¿Se va a servir fruta?
Would you agree with that?,¿Estarías de acuerdo con eso?
Would you like me to help?,¿Quieres que yo ayude?
Would you like some fruit?,¿Le apetecería comer un poco de fruta?
Would you like some salad?,¿Quieres ensalada?
Would you like some sugar?,¿Quieres azúcar?
Would you like to be rich?,¿Te gustaría ser rico?
Would you mind helping me?,¿Te importaría ayudarme?
Would you mind if I smoke?,¿Le importa si fumo?
Would you please stand up?,¿Te levantarías por favor?
Would you rather not stay?,¿Preferirías no quedarte?
Would you say that's true?,¿Dirías que es verdad?
Wow! That looks delicious.,¡Vaya! Eso luce delicioso.
Write down your name here.,Anota tu nombre aquí.
Write with your left hand.,Escribe con la mano izquierda.
Write your name in pencil.,Escribe tu nombre con lápiz.
Yesterday I bought a book.,Ayer compré un libro.
Yoga helps her to be calm.,El yoga la ayuda a estar tranquila.
You are a beautiful woman.,Sos una hermosa mujer.
You are both in the wrong.,Ambos están equivocados.
You are both in the wrong.,Ambas están equivocadas.
You are easily distracted.,Te distraes con facilidad.
You are no longer a child.,Ya no eres un niño.
You are safe here with me.,Estás seguro aquí conmigo.
You are selling him short.,Le estáis subestimando.
You are smarter than that.,Eres más inteligente que eso.
You are the backing group.,Ustedes son el grupo de apoyo.
"You are tired, aren't you?","Estás cansado, ¿verdad?"
"You are tired, aren't you?","Está cansado, ¿no es así?"
"You are tired, aren't you?","Estáis cansados, ¿verdad?"
"You aren't a spy, are you?","¿No eres un espía, o sí?"
You aren't as short as me.,No eres tan bajo como yo.
You can forget about that.,Te puedes olvidar de eso.
You can go if you want to.,"Si quieres, puedes ir."
You can go if you want to.,Puedes ir si quieres.
You can go if you want to.,Puedes irte si quieres.
You can leave your hat on.,Puedes dejarte el sombrero puesto.
"You can swim, but I can't.","Tú puedes nadar, pero yo no."
"You can swim, but I can't.","Puedes nadar, pero yo no."
You can tell Tom yourself.,Puedes decírselo a Tom tú mismo.
You can use my dictionary.,Podéis usar mi diccionario.
You can use my dictionary.,Pueden usar mi diccionario.
You can use my dictionary.,Puede usar mi diccionario.
You can visit me tomorrow.,Podrás visitarme mañana.
You can wait in this room.,Podés esperar en esta sala.
You can't fight City Hall.,No puedes ganarle al ayuntamiento.
You can't go in with this.,No puedes entrar con esto.
You can't let that happen.,No puedes permitir que eso pase.
You can't skateboard here.,No puedes patinar aquí.
You can't skateboard here.,No puedes andar en patineta aquí.
You can't smoke in school.,En la escuela no se puede fumar.
You cannot buy that judge.,No se puede sobornar a ese juez.
You cannot go any farther.,No puedes ir más lejos.
You could have been happy.,Podrías haber sido feliz.
"You despise me, don't you?","Tú me desprecias, ¿o no?"
You didn't eat much lunch.,No comiste mucho en el almuerzo.
You didn't eat much lunch.,No almorzaste mucho.
You didn't see what I saw.,No viste lo que yo vi.
You didn't write anything.,No escribiste nada.
You don't have the ticket.,No tenés el ticket.
You don't have to do that.,No es necesario que tú hagas eso.
You don't have to help me.,No tienes que ayudarme.
You don't have to respond.,No hace falta que responda.
You don't need me anymore.,Ya no me necesitas.
You don't need to call me.,No necesitas llamarme.
You don't need to call me.,No necesitas telefonearme.
You don't need to call me.,No necesitas llamarme por teléfono.
You don't need to do that.,No hace falta que hagas eso.
You don't need to do that.,No tienes por qué hacer eso.
You don't need to do that.,No tenéis que hacer eso.
You don't need to do that.,No tenéis por qué hacer eso.
You don't need to do that.,No hace falta que hagáis eso.
You don't need to wrap it.,No es necesario envolverlo.
You drink too much coffee.,Bebes demasiado café.
You forgot to buy lettuce.,Se te olvidó comprar lechuga
You have a beautiful name.,Tienes un bello nombre.
You have a gift for music.,Tenés un don para la música.
You have a secret admirer.,Tenés un admirador secreto.
You have a sense of humor.,Tienes sentido del humor.
You have a very nice room.,Tienes una habitación muy bonita.
You have it all backwards.,Tienes todo hacia atrás.
You have no need to hurry.,No necesitas apresurarte.
You have the wrong number.,Tienes el número equivocado.
You have to be very quiet.,Tienes que estar en silencio total.
You have to be very quiet.,No metas nada de ruido.
You have to drive us home.,Tienes que llevarnos a casa.
You have to eat regularly.,Tienes que comer con regularidad.
You have to eat regularly.,Tiene que comer con regularidad.
You have to eat regularly.,Tienen que comer con regularidad.
You have to speak English.,Tienes que hablar inglés.
You have to speak English.,Tenés que hablar inglés.
You haven't got much time.,No tienes mucho tiempo.
"You keep a dog, don't you?","Tienes perro, ¿no?"
You know what you must do.,Sabes lo que tienes que hacer.
You know where to find me.,Sabes dónde encontrarme.
"You like chocolate, right?","Te gusta el chocolate, ¿verdad?"
You look exactly like Tom.,Luces exactamente como Tom.
You look good in a kimono.,Te ves bien usando kimono.
You look kind of like Tom.,Te pareces un poco a Tom.
You look like a policeman.,Pareces un policía.
You look like an imbecile.,Pareces imbécil.
You look younger than Tom.,Te ves más joven que Tom.
You look younger than Tom.,Luces más joven que Tom.
"You love your wife, right?","Amas a tu esposa, ¿verdad?"
You made the right choice.,Tomaste la decisión correcta.
You made the right choice.,Tomasteis la decisión adecuada.
You made the same mistake.,Cometiste el mismo error.
You made the same mistake.,Usted cometió el mismo error.
You made the same mistake.,Has cometido el mismo error.
You may stay here with me.,Puedes quedarte aquí conmigo.
You may stay here with me.,Puedes quedarte conmigo.
You may use my dictionary.,Pueden usar mi diccionario.
You must be Tom's brother.,Debes de ser el hermano de Tom.
You must be very busy now.,Ahora debes de estar muy ocupado.
You must control yourself.,Tienes que controlarte.
You must do as I tell you.,Debes hacer lo que te digo.
You must go to the doctor.,Debes ir al médico.
You must help your mother.,Tienes que ayudar a tu madre.
You must not go out today.,Hoy no debes salir.
You must not go out today.,No debes salir hoy.
You must not speak loudly.,No debes hablar en voz alta.
You must tighten the knot.,Debes apretar el nudo.
You must trust me on this.,Tienes que confiar en mí esta vez.
You must trust me on this.,Tienes que confiar en mí al respecto.
You need to exercise more.,Necesitas entrenar más.
You need to exercise more.,Deberías hacer más ejercicio.
You need to get some rest.,Necesitas descansar un poco.
You need to pay attention.,Tienes que prestar atención.
You need to pay attention.,Tenéis que prestar atención.
You need to stop drinking.,Necesitas dejar de beber.
You need to stop gambling.,Tienes que dejar de apostar.
You need to wear a tuxedo.,Necesitas ir con una chaqueta formal.
You need to wear a tuxedo.,Tienes que ponerte una chaqueta de ceremonia.
You need to work together.,Necesitáis trabajar juntos.
You need to work together.,Necesitáis trabajar juntas.
You needn't do it at once.,No hace falta que lo hagas de una vez.
You needn't do it at once.,No necesitas hacerlo ya mismo.
"You never give up, do you?","Nunca te rindes, ¿verdad?"
You never say you love me.,Tú nunca dices que me amas.
You ought to stop smoking.,Deberías dejar de fumar.
You ought to write a book.,Deberíais escribir un libro.
You ought to write a book.,Deberías escribir un libro.
You owe Tom a big apology.,Le debes una gran disculpa a Tom.
You owe me an explanation.,Me debés una explicación.
You really did a good job.,Tú realmente hiciste un buen trabajo.
You seem distracted today.,Hoy pareces estar distraída.
You seem distracted today.,Hoy pareces estar distraído.
You should eat more fruit.,Deberías comer más fruta.
You should eat vegetables.,Deberías comer vegetales.
You should relax a little.,Deberías relajarte un poco.
You should relax a little.,Debería relajarse un poco.
You should take a day off.,Deberías tomarte el día libre.
You should take a day off.,Deberían tomarse el día libre.
You should take a day off.,Debería tomarse el día libre.
You should take my advice.,Deberías seguir mi consejo.
You should tell the truth.,Deberías decir la verdad.
You shouldn't be drinking.,No deberías beber.
You shouldn't do his work.,No deberías hacer su trabajo.
You shouldn't see her now.,Será mejor que no te encuentres con ella ahora.
You were clearly mistaken.,Estabas claramente equivocado.
You were lucky to find it.,Tuviste suerte de encontrarlo.
You will need a bodyguard.,Vas a necesitar un guardaespalda.
You'd better come with me.,Será mejor que vengas conmigo.
You'd better not go there.,Será mejor que no vayas ahí.
You'd better not go today.,Mejor no vayas hoy.
You'd better not tell Tom.,Mejor será que no le digas a Tom.
You'd better rest a while.,Será mejor que descanses un rato.
You'll think of something.,Ya se te ocurrirá algo.
You'll understand someday.,Un día lo entenderás.
You'll understand someday.,Un día lo entenderéis.
"You're German, aren't you?","¿Eres alemán, o no?"
You're a very pretty girl.,Eres una chica muy guapa.
You're always complaining!,¡Siempre te estás quejando!
You're always complaining.,Siempre te estás quejando.
You're always complaining.,Siempre estás quejándote.
You're completely healthy.,Estás completamente saludable.
"You're from Boston, right?","Eres de Boston, ¿verdad?"
"You're joking, aren't you?","Estás bromeando, ¿verdad?"
"You're not bored, are you?",No estás aburrido ¿verdad?
You're not entirely wrong.,No estás del todo equivocado.
You're not fit to be seen.,"Así como te ves, no estás en condiciones de que te vean."
You're not ready for this.,No estás listo para esto.
You're not that important.,No eres tan importante.
You're on the right track.,Vas por buen camino.
You're over-thinking this.,Tú estás pensando demasiado en esto.
You're telling lies again.,Otra vez estás diciendo mentiras.
You're too drunk to drive.,Estás demasiado borracho para conducir.
You're too stupid to live.,Eres demasiado estúpido para vivir.
You're too stupid to live.,Eres demasiado estúpida para vivir.
You're too stupid to live.,Sois demasiado estúpidos para vivir.
You're too stupid to live.,Sois demasiado estúpidas para vivir.
You're too young to marry.,Tú eres demasiado joven para casarte.
You're too young to marry.,Tú eres muy joven para casarte.
You're wrong in this case.,En este caso estás equivocado.
You've been so nice to me.,Has sido tan bueno conmigo.
You've been so nice to me.,Habéis sido tan atentos conmigo.
You've done a perfect job.,Has hecho un trabajo perfecto.
You've earned a good rest.,Te has ganado un buen descanso.
You've earned a good rest.,Se han ganado un buen descanso.
You've given me your cold.,Me has pasado tu frío.
You've given me your cold.,Me has contagiado tu resfriado.
You've given me your cold.,Me has pegado tu catarro.
You've given me your cold.,Me has pegado tu resfriado.
You've got a lot to learn.,Tienes mucho que aprender.
You've got a lot to learn.,Tenéis mucho que aprender.
You've got a lot to learn.,Todavía te queda mucho que aprender.
You've got plenty of time.,Tienes tiempo de sobra.
You've made a big mistake.,Has cometido un gran error.
You've made me very happy.,Me has hecho muy feliz.
You've stalled the engine.,Tú has parado el motor.
You've walked into a trap.,Te has metido en una trampa.
Your English is improving.,Tu inglés está mejorando.
Your friend is very lucky.,Tu amigo es muy afortunado.
Your friend is very lucky.,Tu amiga es muy afortunada.
Your friends are in there.,Sus amigos están allá dentro.
Your letter made me happy.,Tu carta me hizo feliz.
Your mother is very young.,Tu madre es muy joven.
Your watch is on the desk.,Tu reloj está sobre el escritorio.
"""Is he lying?"" ""Obviously.""","""¿Él está mintiendo?"" ""Obviamente."""
"""Thanks."" ""You're welcome.""","""Gracias."" ""De nada."""
A crow is as black as coal.,Un cuervo es negro como el carbón.
A few minutes is all I ask.,Tan solo pido unos minutos.
A few minutes is all I ask.,Tan solo pido unos pocos minutos.
A few people have two cars.,Unas pocas personas tienen dos vehículos.
A heavy rain began to fall.,Empezó a llover fuerte.
A lot can happen in a year.,En un año pueden pasar muchas cosas.
A lot of people don't vote.,Mucha gente no vota.
A month has already passed.,Ya ha pasado un mes.
A policeman came up to him.,Un policía se le acercó.
A scream broke the silence.,Un grito rompió el silencio.
A solution had to be found.,Había que encontrar una fórmula.
A student wants to see you.,Un estudiante quiere verte.
A wink was his only answer.,Un guiño fue su única respuesta.
After a storm comes a calm.,Después de la tormenta viene la calma.
"After all, it's reasonable.","Después de todo, es lo razonable."
All my friends call me Tom.,Todos mis amigos me llaman Tom.
All my friends call me Tom.,Todas mis amigas me llaman Tom.
All of our attempts failed.,Todos nuestros intentos fallaron.
All of the dogs were alive.,Todos los perros estaban vivos.
All of them swim very fast.,Todos ellos nadan muy rápido.
All of us can speak French.,Todos hablamos francés.
All of us got into the car.,Nos metimos todos en el coche.
All of you have to read it.,Todos ustedes tienen que leerlo.
All students like holidays.,A todos los estudiantes les gustan las vacaciones.
All that work exhausted me.,Todo ese trabajo me ha dejado exhausto.
All the seats are occupied.,Todos los asientos están ocupados.
All the villagers know him.,Todos los pobladores lo conocen.
All you have to do is wait.,Todo lo que tienes que hacer es esperar.
All's fair in love and war.,Todo vale en el amor y en la guerra.
Almost no one believed her.,Casi nadie le creyó.
Almost no one believed her.,Casi nadie le creía a ella.
Almost no one believed him.,Casi nadie le creyó.
Almost no one believes her.,Casi nadie la cree.
America was at war in 1864.,Estados Unidos estuvo en guerra en 1864.
An antique pot was dug out.,Se excavó una antigua vasija.
An automobile ran over him.,Lo atropelló un auto.
Animals are afraid of fire.,A los animales les da miedo el fuego.
Animals are afraid of fire.,Los animales tienen miedo del fuego.
Animals inhabit the forest.,Los animales viven en el bosque.
Anybody can make a mistake.,El que tiene boca se equivoca.
"Anyway, I'll take a chance.","Sea como sea, tomaré la oportunidad."
Arabic is my mother tongue.,El árabe es mi lengua materna.
Are you American or French?,¿Eres estadounidense o francés?
Are you American or French?,¿Usted es americano o francés?
Are you a Canadian citizen?,¿Eres ciudadano canadiense?
Are you a Japanese citizen?,¿Es usted japonés?
Are you a Japanese student?,¿Eres un estudiante japonés?
Are you a Japanese student?,¿Eres un estudiante de japonés?
Are you a Japanese student?,¿Es un estudiante japonés?
Are you afraid of the dark?,¿Le temes a la oscuridad?
Are you calling me a thief?,¿Me estás llamando ladrón?
Are you certain about this?,¿Estáis seguros de esto?
Are you certain about this?,¿Estás seguro de esto?
Are you certain about this?,¿Estáis seguras de esto?
Are you certain about this?,¿Estás segura de esto?
Are you drinking green tea?,¿Tomas té verde?
Are you feeling any better?,¿Te sientes algo mejor?
Are you going much farther?,¿Estás yendo más lejos?
Are you going out tomorrow?,¿Vas a salir mañana?
Are you going to stay long?,¿Vas a quedarte mucho tiempo?
Are you having a good time?,¿La estás pasando bien?
Are you having a good time?,¿La están pasando bien?
Are you having a nice time?,¿Estás pasándola bien?
Are you listening to music?,¿Tú estás escuchando algo de música?
Are you old enough to vote?,¿Tenés edad para votar?
Are you ready for the trip?,¿Están listos para el viaje?
Are you ready for the trip?,¿Estás listo para el viaje?
Are you ready for tomorrow?,¿Estás preparada para mañana?
Are you ready to order now?,¿Está listo para dar su orden?
Are you thinking about Tom?,¿Usted está pensando en Tom?
Are you thinking about Tom?,¿Estáis pensando en Tom?
Are you thinking about Tom?,¿Está pensando en Tom?
Are you two busy right now?,¿Están ustedes dos ocupados en este momento?
Are your kids still in bed?,¿Están tus niños todavía en la cama?
Are your kids still in bed?,¿Están todavía acostados tus hijos?
Aren't you being very rude?,¿No estás siendo muy maleducado?
Aren't you being very rude?,¿No estás siendo muy grosero?
Aren't you on duty tonight?,¿No estás de servicio esta noche?
Aren't you three Canadians?,¿Sois los tres canadienses?
Aren't you three Canadians?,¿Sois las tres de Canadá?
"Art is long, life is short.",La ciencia es duradera pero la vida es breve.
Ask Tom not to wait for me.,Decile a Tom que no me espere.
