idioma,traduccion
That's what happened the last time.,Eso es lo que sucedió la última vez.
That's worth three hundred dollars.,Eso vale trecientos dólares.
The Bible has it written like this.,En la Biblia está escrito así.
The English lesson started at 8:30.,La clase de inglés comenzó a las 8:30.
"The Greeks, too, eat a lot of fish.",Los griegos también comen pescado a menudo.
The Indians gave the settlers food.,Los indios dieron comida a los colonizadores.
The Netherlands is a small country.,Holanda es un país pequeño.
The Netherlands is a small country.,Los Países Bajos son un país pequeño.
The Queen's crown was made of gold.,La corona de la Reina era de oro.
The Union soldiers fought fiercely.,Los soldados de la Unión lucharon con bravura.
The air in this room's very stuffy.,El aire de esta habitación está muy cargado.
The announcer called for attention.,El anunciador pidió atención.
The army has advanced to the river.,El ejército ha avanzado hasta el río.
The arrow fell short of the target.,La flecha cayó junto a la diana.
The arrow fell short of the target.,La flecha cayó cerca del objetivo.
The audience applauded approvingly.,El auditorio aplaudió en señal de aprobación.
The audience applauded the actress.,El público aplaudió a la actriz.
"The average of 7, 10, and 16 is 11.","El promedio de 7,10 y 16 es 11."
The baby has pretty little fingers.,El bebé tiene unos deditos muy lindos.
The baby is looking for its mother.,El bebe está buscando a su madre.
The baby is playing with some toys.,El bebé juega con algunos juguetes.
The baby is playing with some toys.,El bebé está jugando con algunos juguetes.
The baby is sleeping in the cradle.,El bebé está durmiendo en la cuna.
The banks aren't open on Saturdays.,Los bancos no abren los sábados.
The bicycle under the tree is mine.,La bicicleta debajo del árbol me pertenece.
The birds are singing in the trees.,Los pájaros cantan en los árboles.
The birds in the cage are canaries.,Los pájaros en la jaula son canarios.
The board is about two meters long.,La tabla es de alrededor de dos metros de largo.
The boss is going to get mad at me.,El jefe se va a enfadar conmigo.
The boxer struck his opponent hard.,El boxeador golpeó fuerte a su oponente.
The boy came running into the room.,El niño entró corriendo a la habitación.
The boy caught the cat by the tail.,El chico cogió al gato por la cola.
The boy caught the dog by the tail.,El chico agarró al perro por la cola.
The boy doesn't know how to behave.,El niño no sabe cómo comportarse.
The boy has an apple in his pocket.,El muchacho tiene una manzana en el bolsillo.
The boy has an apple in his pocket.,El chico tiene una manzana en el bolsillo.
The boy observed the birds all day.,El niño observó los pájaros durante todo el día.
The boy talks as if he were a girl.,El chico habla como si fuese una chica.
The boy was admitted to the school.,Ese chico fue admitido en la escuela.
The boys' bicycle is in the garage.,La bicicleta de los chicos está en el garaje.
The bridge connects the two cities.,El puente une las dos ciudades.
The building is seven stories high.,El edificio tiene siete pisos de altura.
The building was reduced to rubble.,El edificio fue reducido a escombros.
The bus stops in front of my house.,El autobús para delante de mi casa.
The bus stops in front of my house.,El bus para en frente de mi casa.
The camera will cost at least $500.,La cámara costará al menos 500 dólares.
The cat is waiting for you at home.,El gato le espera en casa.
The cat tangled up all the threads.,El gato enredó todos los hilos.
The cause of the fire is not known.,No se sabe la causa del incendio.
The cause of the fire is not known.,Se desconoce la causa del incendio.
The ceremony began with his speech.,La ceremonia comenzó con su discurso.
The ceremony began with his speech.,La ceremonia dio comienzo con su discurso.
The child threw a stone at the cat.,El niño le tiró una piedra al gato.
The child threw a stone at the dog.,El niño le lanzó una piedra al perro.
The children didn't like the movie.,A los niños no les gustó la película.
The children got lost in the woods.,Los niños se perdieron en el bosque.
The children were standing in line.,Los niños estaban en fila.
The clean towels are in the drawer.,Las toallas limpias están en el cajón.
The commander refused to negotiate.,El comandante se rehusó a negociar.
The commander said they would stay.,El oficial al mando dijo que se quedarían.
The computer is a recent invention.,El computador es un invento reciente.
The conference ended two hours ago.,La conferencia terminó hace dos horas.
The cut will heal up in a few days.,La cortadura se curará en unos pocos días.
The diamond was set in a gold ring.,El diamante fue colocado en un anillo de oro.
The doctor performed the operation.,El doctor realizó la operación.
The dog growled at the strange man.,El perro le gruñó al extraño.
The dog growled when we approached.,El perro gruñó cuando nos acercamos.
The doll was surprisingly lifelike.,La muñeca era sorprendentemente realista.
The door opened and a man came out.,La puerta se abrió y salió un hombre.
The drug culture has its own rules.,La cultura de la droga tiene sus propias reglas.
The enemy of my enemy is my friend.,El enemigo de mi enemigo es mi amigo.
The exhibition was very impressive.,La exhibición fue impresionante.
The fat woman was holding a monkey.,La gorda mujer sostenía un mono.
The fence was painted by my father.,La cerca la pintó mi padre.
The final score was two to nothing.,El marcador final fue de dos a cero.
The fire fighters put out the fire.,Los bomberos han apagado el fuego.
The fire fighters put out the fire.,Los bomberos apagaron el fuego.
The forest is teeming with monkeys.,El bosque está lleno de monos.
The girl in the picture is smiling.,La niña en la foto está sonriendo.
The ground was covered with leaves.,El suelo estaba cubierto de hojas.
The guests should be arriving soon.,Los huéspedes deben de estar por llegar pronto.
The hill was all covered with snow.,La colina estaba cubierta de nieve.
The hospital is next to the school.,El hospital queda junto al colegio.
The house has all the conveniences.,La casa tiene todas las comodidades.
The house was raided by the police.,La casa fue rodeada por la policía.
The ice is thick enough to walk on.,El hielo es lo suficientemente fuerte para caminar sobre él.
"The instant he saw me, he ran away.",Se fue corriendo apenas me vio.
The island was completely deserted.,La isla estaba completamente desierta.
The island was completely deserted.,La isla estuvo totalmente desierta.
The kid already speaks pretty well.,El niño ya habla bastante bien.
The kids are making too much noise.,Los niños están metiendo demasiado ruido.
The king once lived in that palace.,Alguna vez el rey vivió en ese palacio.
The lake is completely frozen over.,El lago está completamente congelado.
The library is on the second floor.,La biblioteca está en el segundo piso.
The lion is the king of the beasts.,El león es el rey de los animales.
The lion is the king of the jungle.,El león es el rey de la selva.
The lovers were walking arm in arm.,Los amantes iban del brazo.
The maid will clean the guest room.,La criada limpiará la habitación de invitados.
The man sold his soul to the devil.,El hombre le vendió su alma al demonio.
The man stood up and began to sing.,El hombre se puso de pie y comenzó a cantar.
The manager said it was your fault.,El gerente dijo que era culpa tuya.
The market is completely saturated.,El mercado está completamente saturado.
The media doesn't report this news.,Los medios no difunden esta noticia.
The medicine didn't do me any good.,Está medicina no me hace ningún bien.
The medicine didn't do me any good.,Está medicina no me sienta nada bien.
The medicine didn't do me any good.,Este tratamiento no me hace ningún bien.
"The moment they saw me, they waved.",En el momento en que ellos me vieron me saludaron con la mano.
The old lady got down from the bus.,La abuela bajó del autobús.
The old man gave the child shelter.,El viejo dio refugio al niño.
The old man possesses great wealth.,El anciano posee una gran riqueza.
The old man possesses great wealth.,El viejito posee una gran riqueza.
The only person I know here is Tom.,La única persona que conozco acá es Tom.
The other day I visited the museum.,El otro día visité el museo.
The parade was led by an army band.,La marcha fue dirigida por una banda de guerra.
The party took place in a big room.,La fiesta tuvo lugar en un gran salón.
The party was a big disappointment.,La fiesta fue una gran decepción.
The patient is steadily recovering.,El paciente se está recuperando a paso seguro.
The pen is mightier than the sword.,La pluma es más fuerte que la espada.
The phone rang and Tom answered it.,El teléfono sonó y Tom contestó.
The picture is hanging on the wall.,El retrato está colgado en la pared.
The picture is hanging on the wall.,El cuadro cuelga de la pared.
The picture was painted by Picasso.,El cuadro lo pintó Picasso.
The plane gets in at eight o'clock.,El avión aterriza a las 8 horas.
The plane landed without a problem.,El avión aterrizó sin ningún problema.
The plane takes off in ten minutes.,El avión despegará en diez minutos.
The police aren't after us anymore.,La Policía ya no va tras nosotros.
The police eventually arrested Tom.,"Finalmente, la policía detuvo a Tom."
The police have cleared the square.,La policía ha despejado la plaza.
The police want to interrogate Tom.,La policía quiere interrogar a Tom.
The police will be here any minute.,La policía estará aquí en cualquier momento.
The pond is 100 meters in diameter.,El estanque tiene 100 metros de diámetro.
The portrait had a dark background.,El retrato tenía un fondo oscuro.
The postman was bitten by that dog.,El cartero fue mordido por ese perro.
The prince succeeded to the throne.,El príncipe alcanzó el trono.
The prince was changed into a frog.,El príncipe fue convertido en rana.
The problem is you're not Canadian.,El problema es que tú no eres canadiense.
The problem was where to eat lunch.,El problema era dónde almorzar.
The pupils disobeyed their teacher.,Los alumnos desobedecieron a su profesor.
The result of the game is doubtful.,El resultado del partido es incierto.
The ribbon doesn't match the dress.,El listón no le va al vestido.
The robber was nabbed this morning.,Al ladrón lo agarraron esta mañana.
The robber was nabbed this morning.,Cogieron al ladrón esta mañana.
The robber was nabbed this morning.,Atraparon al ladrón esta mañana.
The roof leaks every time it rains.,El techo gotea cada vez que llueve.
The room is at the end of the hall.,La habitación está al final del salón.
The scenery was beyond description.,El panorama estaba más alla de toda descripción.
The school is two kilometers ahead.,El colegio está a dos kilómetros hacia adelante.
The school was established in 1650.,Este colegio fue fundado en 1650.
The secret documents were shredded.,Los documentos secretos fueron triturados.
The seed is beginning to germinate.,La semilla está empezando a germinar.
The ship vanished over the horizon.,El barco se desvaneció sobre el horizonte.
The ship will make a stop at Cadiz.,El barco hará escala en Cádiz.
The situation gets worse and worse.,La situación no hace más que empeorar.
The situation worries me very much.,La situación me preocupa mucho.
The sky was clear when I left home.,"Cuando salí, estaba despejado."
The soldier was wounded in the leg.,El soldado fue herido en la pierna.
The stars were beginning to appear.,Las estrellas comenzaron a aparecer.
The store is open from nine to six.,La tienda está abierta de nueve a seis.
The storm destroyed the whole town.,La tormenta destruyó toda la ciudad.
The story reminded me of my father.,La historia me recordó a mi padre.
The submarines sank a lot of ships.,Los submarinos echaron a pique muchos barcos.
The sun sets earlier in the winter.,El sol se oculta más temprano en invierno.
The suspect is armed and dangerous.,El sospechoso va armado y es peligroso.
The suspect was taken into custody.,El sospechoso fue puesto bajo custodia.
The tall man came out of the house.,El hombre alto salió de la casa.
The tea we had there was excellent.,El té que tomamos allí era excelente.
The teacher allowed him to go home.,El profesor le permitió ir a casa.
The teacher and I sat face to face.,El profesor y yo nos sentamos cara a cara.
The tickets sold out within a week.,Los boletos se agotaron en menos de una semana.
The tourist bus crossed the border.,El bus de turistas atravesó la frontera.
The train arrived in Kyoto on time.,El tren llegó a Kioto a tiempo.
The train departs here at 9:00 a.m.,El tren parte de aquí a las 9:00 a.m.
The train left the station on time.,El tren salió de la estación con puntualidad.
The trip will take at least a week.,El viaje durará por lo menos una semana.
The two men fought for a long time.,Los dos hombres lucharon largo rato.
The voice reminded me of my mother.,La voz me recordaba a mi madre.
The weather is usually hot in July.,Suele hacer calor en julio.
The windows in my room are cracked.,Las ventanas de mi cuarto están rajadas.
"The word ""theory"" is often misused.","A menudo a la palabra ""teoría"" se le da un mal uso."
The work must be completed at once.,El trabajo hay que terminarlo sobre la marcha.
The work must be completed at once.,El trabajo debe ser completado de una vez.
There are a lot of parks in London.,Hay muchos parques en Londres.
There are few apples in the basket.,Hay unas cuantas manzanas en la cesta.
There are four people in my family.,Mi familia está compuesta por cuatro personas.
There are going to be consequences.,Va a haber consecuencias.
There are lots of eggs in that box.,Hay muchos huevos en esa caja.
There are many craters on the moon.,En la Luna hay muchos cráteres.
There are only three possibilities.,Sólo hay tres posibilidades.
There are only two correct answers.,Hay solo dos respuestas correctas.
There are six people including him.,Hay seis personas incluyéndolo a él.
There are some songs from Scotland.,Hay algunas canciones de Escocia.
There are thirty names on the list.,Hay treinta nombres en la lista.
There is a little money in the bag.,Hay un poco de dinero en la bolsa.
There is a path through the fields.,Hay un camino que atraviesa los campos.
There is a television in this room.,Hay un televisor en este cuarto.
There is a television in this room.,Hay un televisor en esta habitación.
There is an error in this sentence.,Hay un error en esta frase.
There is an urgent message for you.,Hay un mensaje urgente para ti.
There is little water in the glass.,Hay poca agua en el vaso.
There is more money than is needed.,Hay más dinero del que se necesita.
There is more water than is needed.,Hay mucha más agua de la necesaria.
There is more water than is needed.,Hay más agua de la que se necesita.
There is more water than is needed.,Hay más agua que la indispensable.
There is no disgrace in being poor.,No hay deshonra en ser pobre.
There is no link between these two.,No hay relación entre esos dos.
There is nothing to be angry about.,No hay nada por lo que enfadarse.
There is only one book on the desk.,Sobre el escritorio solo hay un libro.
There isn't anything else I can do.,No hay nada más que pueda hacer.
There must be something you can do.,Debe haber algo que puedas hacer.
There seems to be no need to hurry.,No parece que haya prisa.
There used to be a large park here.,Aquí solía haber un gran parque.
There was a general drop in prices.,Hubo una baja en todos los precios.
There was blood all over the floor.,Había sangre por todo el piso.
There was no answer to my question.,No hubo respuesta a mi pregunta.
There was peace all over the world.,Había paz por todo el mundo.
There were no radios in those days.,No había radios aún entonces.
There's a peacock in the courtyard.,Hay un pavo real en el patio.
There's a very strong wind blowing.,Sopla un aire muy fuerte.
There's a woman waiting to see you.,Hay una mujer esperando verte.
There's been a death in his family.,Ha habido una muerte en su familia.
There's no doubt that he's English.,No cabe duda de que es inglés.
There's no need to cry like a baby.,No hace falta llorar como un bebé.
There's no room for us to sit down.,No hay lugar donde sentarnos.
There's nothing good on television.,No echan nada bueno por la televisión.
There's nothing good on television.,No echan nada bueno por la tele.
There's nothing good on television.,No hay nada bueno por la tele.
There's nothing good on television.,No pasan nada bueno por la tele.
There's nothing good on television.,No dan nada bueno por la tele.
"There's nothing to worry about, OK?","No hay nada por lo que preocuparse, ¿vale?"
There's nothing unusual about that.,No hay nada inusual en eso.
There's really nothing else to say.,En realidad no hay nada más que decir.
There's so much I want to show you.,Hay mucho que quiero mostrarte.
There's so much I want to show you.,Hay mucho que te quiero mostrar.
There's someone trapped in the car.,Hay alguien atrapado en el coche.
There's something I need you to do.,Hay algo que necesito que hagas.
There's too much salt in this soup.,Esta sopa tiene demasiada sal.
These goats are extremely friendly.,Estas cabras son extremadamente sociables.
These questions are easy to answer.,Estas preguntas son fáciles de responder.
They all looked for the lost child.,Todos buscaron al niño perdido.
They all stood up at the same time.,Todos se levantaron al mismo tiempo.
They all stood up at the same time.,Todos se levantaron a la vez.
They all tried to talk at one time.,Todos trataron de hablar al mismo tiempo.
They are aware of the difficulties.,Son conscientes de las dificultades.
They are aware of the difficulties.,Ellos están al tanto de las dificultades.
They are disappointed in their son.,Ellos están decepcionados de su hijo.
They are facing financial problems.,Ellos están enfrentando problemas financieros.
They are generous with their money.,Son generosos con su dinero.
They are having a really good time.,Ellos están divirtiéndose mucho.
They arrived in England a week ago.,Ellos llegaron a Inglaterra hace una semana.
They believe in a life after death.,Ellos creen en la vida después de la muerte.
They built a fence around the farm.,Levantaron una valla alrededor de la granja.
They built an asylum for the blind.,Han construido un asilo para ciegos.
They carried him to a nearby house.,Ellos lo llevaron a una casa cercana.
They caught the robbers red-handed.,Capturaron a los ladrones con las manos en la masa.
They collected shells on the beach.,Ellos recogían conchas en la playa.
They come from the south of France.,Vienen del sur de Francia.
They decided to exchange prisoners.,Decidieron canjear los prisioneros.
They did not know what to do first.,Ellos no sabían qué hacer primero.
They don't want you. They want Tom.,No te quieren a ti. Quieren a Tomás.
They had trouble finding the place.,Sufrieron para encontrar el lugar.
They have lived here for ten years.,Ellos han vivido aquí por diez años.
They have no claim to the property.,Ellos no tienen derechos sobre la propiedad.
They hid themselves in the shadows.,Ellos se escondieron en las sombras.
They live in a house close to ours.,Viven en una casa cercana a la nuestra.
They ran through the streets naked.,Ellos corrieron desnudos por las calles.
They said that his claim was false.,Ellos dijeron que su demanda era falsa.
They say that he will never return.,Se dice que él ya nunca volverá.
They say this old house is haunted.,Dicen que esta vieja casa está embrujada.
They sell that at a hardware store.,Eso lo venden en la ferretería.
They speak many languages in Spain.,En España se hablan varias lenguas.
They speak many languages in Spain.,En España se hablan muchas lenguas.
They started out the following day.,Se pusieron en camino al día siguiente.
They wash their car every Saturday.,Lavan su coche todos los sábados.
They went on a trip a few days ago.,Vinieron de un viaje hace unos días.
They were sitting around the table.,Estaban sentados alrededor de la mesa.
They will find out sooner or later.,Ellos lo averiguarán tarde o temprano.
They will survey the desert island.,Ellos inspeccionarán la isla desierta.
They're 30 minutes behind schedule.,Van 30 minutos tarde.
They're 30 minutes behind schedule.,Tienen 30 minutos de retraso.
They're concerned about the budget.,Ellos están preocupados por el presupuesto.
They're sunbathing around the pool.,Ellas están tomando sol alrededor de la piscina.
They've eaten too much salad today.,Hoy ellos comieron mucha ensalada.
They've lost the key to the drawer.,Han perdido la llave del cajón.
This bag is 4 kilograms overweight.,Esta valija tiene 4 kilos de sobrepeso.
This bicycle belongs to my brother.,Esta bicicleta le pertenece a mi hermano.
This bomb can kill a lot of people.,Esta bomba puede matar a muchas personas.
This bomb can kill a lot of people.,Esta bomba puede matar a mucha gente.
This book is not as large that one.,Este libro no es tan grande como aquél.
This book isn't interesting at all.,Este libro no es nada interesante.
This box is not as big as that one.,Esta caja no es tan grande como la otra.
This box is not as big as that one.,Esta caja no es tan grande como esa.
This boy gives us a lot of trouble.,Este chico nos da mucha guerra.
This brush is made from camel hair.,Este cepillo está hecho de pelo de camello.
This chair is soft and comfortable.,Esta silla es blanda y cómoda.
This conversation is a masterpiece.,Esta conversación es una obra de arte.
This desk is designed for children.,Este pupitre está diseñado para niños.
This dictionary is by far the best.,Este diccionario es el mejor con diferencia.
"This dress cost me over 40,000 yen.",Este vestido me costó más de 40.000 yenes.
"This flower is beautiful, isn't it?","Esta flor es bonita, ¿no?"
This fruit has an unpleasant smell.,Esta fruta tiene un olor desagradable.
This handkerchief is made of paper.,Este pañuelo está hecho de papel.
This house is too small to live in.,Esta casa es demasiado chica para vivir.
This is Boston's oldest restaurant.,Este es el restaurante más antiguo de Boston.
This is a story written in English.,Ésta es una historia escrita en inglés.
This is a support group for widows.,Éste es un grupo de apoyo para viudas.
This is all a big misunderstanding.,Todo esto es un gran malentendido.
This is all that I can say for now.,Esto es todo lo que de momento puedo decir.
This is always the way it has been.,Así ha sido siempre.
This is always the way it has been.,Esta es siempre de la manera que ha sido.
This is always the way it has been.,Esta es de la manera que ha sido siempre.
This is my answer to your question.,Ésta es mi respuesta a tu pregunta.
This is taller than any other tree.,Este es más alto que cualquier otro árbol.
This is the cheapest store in town.,Este es el negocio más barato de la ciudad.
This is the dress I made last week.,Este es el vestido que confeccioné la semana pasada.
This is the hospital I was born in.,Éste es el hospital en el que nací.
This is the house where I was born.,Ésa es la casa donde nací.
This is the house where I was born.,Ésta es la casa donde nací.
This is the very best way to do it.,Esta es justo la mejor manera de hacerlo.
This isn't going to solve anything.,Esto no va a resolver nada.
This matter is of great importance.,Este problema es de gran importancia.
This movie is highly controversial.,Esta película es muy polémica.
This mustn't be exposed to the sun.,No hay que exponer esto al sol.
This mustn't be exposed to the sun.,No se debe exponer esto al sol.
This necklace is a family heirloom.,Este collar es una reliquia familiar.
This plant is indigenous to Canada.,Esta planta es autóctona de Canadá.
This problem is difficult to solve.,Este problema es difícil de resolver.
This region has completely changed.,Esta región ha cambiado completamente.
This room doesn't get a lot of sun.,A este cuarto no le llega mucho sol.
This shop uses only recycled paper.,Esta tienda solía reciclar papel.
This song is very popular in Japan.,Esta canción es muy popular en Japón.
This stable contains twelve stalls.,Este establo tiene 12 puestos.
This table is the same as that one.,Esta mesa es igual a aquella.
This time is going to be different.,Esta vez va a ser diferente.
Those are the leftovers from lunch.,Esos son restos del almuerzo.
Those are values that we all share.,Esos son valores que compartimos todos.
Those two guitars are very similar.,Esas dos guitarras se parecen mucho.
Those who want to remain may do so.,"Los que quieran permanecer, pueden hacerlo."
"Though he is clever, he isn't wise.",Aunque es listo no es sabio.
Three of the rooms face the street.,Tres de las habitaciones dan a la calle.
Three years have passed since then.,Han transcurrido tres años desde entonces.
"To drive a car, you need a license.","Para conducir un coche, se necesita el carnet de conducir."
"To err is human, to forgive divine.","Errar es humano; perdonar, divino."
"To make matters worse, he fell ill.","Para empeorar las cosas, se enfermó."
"To make matters worse, he fell ill.","Para empeorar las cosas, se puso enfermo."
To speak English well is difficult.,Hablar el inglés bien es difícil.
Today is the hottest day this year.,Hoy es el día más caluroso del año.
"Today, we'll learn three new words.",Hoy aprenderemos tres palabras nuevas.
Tokyo is one of the biggest cities.,Tokio es una de las ciudades más grandes.
Tokyo is the largest city in Japan.,Tokio es la ciudad más grande de Japón.
Tom admitted that he murdered Mary.,Tom admitió que él asesinó a Mary.
Tom aimed his pistol at the target.,Tom apuntó su pistola al blanco.
Tom almost forgot to lock the door.,Tom casi se olvida de ponerle llave a la puerta.
Tom always seems to be complaining.,Tom siempre parece estar quejándose.
Tom always shouts when he is angry.,Tom siempre grita cuando está enfadado.
Tom and I have both been very busy.,Tom y yo hemos estado muy ocupados.
Tom and I want you to come with us.,Tom y yo queremos que vengas con nosotros.
Tom and Mary are both still single.,Tom y Mary son ambos solteros aún.
Tom and Mary are friends with John.,Tom y Mary son amigos de John.
Tom and Mary are in the same class.,Tom y Mary están en la misma clase.
Tom and Mary are right behind John.,Tom y Mary están justo detrás de John.
Tom and Mary are very good friends.,Tom y Mary son muy buenos amigos.
Tom and Mary are very much in love.,Tom y Mary están muy enamorados.
Tom and Mary are waiting with John.,Tom y Mary están esperando con John.
Tom and Mary aren't scared of John.,Tom y Mary no temen a John.
Tom and Mary both nod in agreement.,Tom y Mary asintieron ambos en acuerdo.
Tom and Mary bought a handmade rug.,Tom y Mary compraron una alfombra hecha a mano.
Tom and Mary decided to adopt John.,Tom y Mary decidieron adoptar a John.
Tom and Mary don't know each other.,Tom y Mary no se conocen.
Tom and Mary don't like each other.,Tom y María no se agradan el uno al otro.
Tom and Mary have a son named John.,Tom y Mary tienen un niño llamado John.
Tom and Mary have different tastes.,Tom y Mary tienen diferentes gustos.
Tom and Mary just don't hit it off.,Tom y Mary simplemente no se llevan bien.
Tom and Mary just don't trust John.,Tom y Mary simplemente no confían en John.
Tom and Mary named their baby John.,Tom y Mary llamaron a su bebé John.
Tom and Mary remained good friends.,Tomás y María continuaron siendo buenos amigos.
Tom and Mary wanted to be together.,Tom y Mary querían estar juntos.
Tom and Mary went fishing together.,Tom y Mary fueron a pescar juntos.
Tom and Mary went into the kitchen.,Tom y Mary fueron a la cocina.
Tom and Mary went to the Luna Park.,Tom y Mary fueron al Luna Park.
Tom and Mary were working together.,Tom y Mary estaban trabajando juntos.
Tom arrived at just the right time.,Tom llegó justo en el momento correcto.
Tom arrived at the party with Mary.,Tom llegó a la fiesta con Mary.
Tom arrived at the party with Mary.,Tom vino a la fiesta con Mary.
Tom asked Mary if dinner was ready.,Tom le preguntó a Mary si la cena estaba lista.
Tom asked Mary if she trusted John.,Tom le preguntó a Mary si confiaba en John.
Tom asked Mary to buy him a ticket.,Tom le pidió a Mary que le comprara un boleto.
Tom asked Mary to scrub the toilet.,Tom le pidió a Mary que refregara el retrete.
Tom asked Mary why she was smiling.,Tom le preguntó a Mary por qué sonreía.
Tom asked how much the ticket cost.,Tom preguntó cuánto costaba el boleto.
Tom asked how much the ticket cost.,Tom preguntó cuánto costaba el pasaje.
Tom asked me if I knew how to swim.,Tom me preguntó si sabía nadar.
Tom asked me if I was happy or not.,Tom me preguntó si acaso era feliz o no.
Tom asked me to tell you something.,Tom me pidió que te dijera algo.
Tom asked me to throw him the ball.,Tom me pidió que le tirara la pelota.
Tom asked me what I had been doing.,Tom me preguntó qué había estado haciendo.
Tom asked some very good questions.,Tom hizo unas preguntas muy buenas.
Tom ate a lot more than I expected.,Tom comió mucho más de lo que esperaba.
Tom ate a lot more than I expected.,Tom comió mucho más de lo que me esperaba.
Tom ate all the food I had stashed.,Tom comió toda la comida que yo había guardado.
Tom ate half a bag of potato chips.,Tom se comió la mitad de una bolsa de papas fritas.
Tom ate the whole pizza by himself.,Tom se comió toda la pizza él solo.
Tom banged the table with his fist.,Tom golpeó la mesa con su puño.
Tom believes that Mary is innocent.,Tom cree que Mary es inocente.
Tom blushed when he saw Mary naked.,Tom se sonrojó al ver a Mary desnuda.
Tom bought Mary a birthday present.,Tom le compró a Mary un regalo de cumpleaños.
Tom bought Mary a diamond necklace.,Tomás le compró a María un collar de diamantes.
Tom bought a car using his savings.,Tom compró un auto con sus ahorros.
Tom bought a new camera last month.,Tom compró una cámara nueva el mes pasado.
Tom bought a very expensive camera.,Tom compró una cámara muy cara.
Tom bought new laces for his shoes.,Tom compró cordones nuevos para sus zapatos.
Tom came downstairs in his pajamas.,Tom bajó las escaleras en pijama.
Tom came to my office this morning.,Tom vino a mi oficina esta mañana.
Tom can run much faster than I can.,Tom puede correr mucho más rápido que yo.
Tom can ski as well as his brother.,Tom esquía tan bien como su hermano.
Tom can speak French like a native.,Tom habla francés como un nativo.
Tom can speak just a little French.,Tom sólo sabe hablar un poco de francés.
Tom can speak only a little French.,Tom sólo sabe hablar un poco de francés.
Tom can't always get what he wants.,Tom no puede conseguir siempre lo que quiere.
Tom can't believe what's happening.,Tom no puede creer lo que está pasando.
Tom can't come to the office today.,Tom no puede venir a la oficina hoy.
Tom can't finish this job in a day.,Tom no puede acabar este trabajo en un día.
Tom can't go to the movies tonight.,Tom no puede ir al cine esta noche.
Tom can't stop thinking about Mary.,Tom no puede dejar de pensar en Mary.
Tom can't tell a horse from a pony.,Tom no puede distinguir a un caballo de un poni.
Tom canceled his hotel reservation.,Tom canceló su reserva en el hotel.
Tom certainly didn't sound alarmed.,Tom ciertamente no sonaba alarmado.
Tom certainly owes Mary an apology.,Desde luego Tom le debe a Mary una disculpa.
Tom chopped firewood all afternoon.,Tom taló leña toda la tarde.
Tom chose to ignore Mary's comment.,Tom eligió ignorar el comentario de Mary.
Tom cleaned out his bedroom closet.,Tom limpió el armario en su dormitorio.
Tom considered the problem settled.,Tom consideró al problema resuelto.
Tom could see that Mary was crying.,Tom podría mirar que María estuvo llorando.
Tom could still be alive somewhere.,Tom podría seguir vivo en alguna parte.
Tom could tell Mary was interested.,Tom sabía que a Mary le interesaba.
Tom could tell Mary was interested.,Tom podía ver que Mary estaba interesada.
Tom could tell that Mary was dying.,Tom veía que Mary se moría.
Tom could tell that Mary was dying.,Tom veía que Mary se estaba muriendo.
Tom could've won if he'd wanted to.,Tom podría haber ganado si hubiera querido.
Tom couldn't decide where to begin.,Tom no podía decidir dónde comenzar.
Tom couldn't find his key anywhere.,Tom no pudo encontrar su llave por ningún lado.
Tom couldn't get Mary on the phone.,Tom no pudo comunicarse con Mary por el teléfono.
Tom couldn't get the job he wanted.,Tom no pudo obtener el empleo que quería.
Tom couldn't say anything publicly.,Tom no podía decir nada en público.
Tom crossed something off his list.,Tom tachó algo de su lista.
Tom crossed the border into France.,Tom cruzó la frontera con Francia.
Tom crossed the river in a rowboat.,Tom atravesó el río en un bote de remos.
Tom cut his sister a piece of cake.,Tom le cortó un pedazo de torta a su hermana.
Tom decided not to go to the party.,Tom decidió no ir a la fiesta.
Tom decided to ask for Mary's help.,Tom decidió pedirle ayuda a Mary.
Tom decided to become a vegetarian.,Tom decidió convertirse en vegetariano.
Tom decided to tell Mary the truth.,Tom decidió decirle la verdad a Mary.
Tom demanded that we leave at once.,Tom exigió que saliéramos de inmediato.
Tom denied having stolen the money.,Tom negó haber robado el dinero.
Tom deserved the punishment he got.,Tom se merecía el castigo que recibió.
Tom deserves the salary we pay him.,Tom se merece el sueldo que le pagamos.
Tom did what he believed was right.,Tom hizo lo que creyó que era correcto.
Tom didn't arrive until about 2:30.,Tom no llegó hasta más o menos las 2:30.
Tom didn't buy what I asked him to.,Tom no compró lo que le pedí.
Tom didn't do well on today's test.,A Tom no le fue bien en la prueba de hoy.
Tom didn't even get to say goodbye.,Tom ni pudo decir adiós.
Tom didn't even get to say goodbye.,Tom ni tuvo chanza de decir adiós.
Tom didn't expect to see Mary here.,Tom no esperaba ver a Mary aquí.
Tom didn't have time for breakfast.,Tom no tuvo tiempo para desayunar.
Tom didn't know Mary had a brother.,Tom no sabía que Mary tenía un hermano.
Tom didn't know the gun was loaded.,Tom no sabía que el arma estaba cargada.
Tom didn't know what was happening.,Tom no sabía qué estaba sucediendo.
Tom didn't know when Mary met John.,Tom no sabía cuándo Mary conoció a John.
Tom didn't like living in the city.,A Tom no le gustaba vivir en la ciudad.
Tom didn't make his position clear.,Tom no explicó bien su postura.
Tom didn't mean for this to happen.,Tom no pretendía que pasara esto.
Tom didn't mean to disappoint Mary.,Tom no quiso decepcionar a Mary.
