idioma,traduccion
It seems that Tom has been here.,Parece que Tom estuvo aquí.
It seems that he knows about it.,Parece que él sabe acerca de eso.
It snowed from Monday to Friday.,Nevó desde el lunes hasta el viernes.
It soon began to rain very hard.,Pronto empezó a llover mucho.
"It tastes very good, doesn't it?",Está muy bueno ¿No crees?
"It tastes very good, doesn't it?","Sabe muy bien, ¿no?"
It used to be nearly impossible.,Solía ser casi imposible.
It was Tom who broke the window.,Fue Tom quien rompió la ventana.
It was a very fortunate meeting.,Fue un encuentro muy afortunado.
"It was a warm, friendly meeting.",Fue una reunión cálida y amistosa.
It was about the size of an egg.,Era más o menos del porte de un huevo.
It was an ideal day for walking.,Fue un día ideal para caminar.
It was in 1950 that he was born.,Fue en 1950 cuando él nació.
It was not easy to convince him.,No fue fácil convencerle.
It was raining heavily in Osaka.,Llovía muy fuerte en Osaka.
It was raining heavily in Osaka.,LLovía intensamente en Osaka.
It was shorter than he expected.,Fue más corto de lo que él esperaba.
It was tough to finish the work.,Fue duro terminar el trabajo.
It was tough to finish the work.,Fue difícil terminar el trabajo.
It will be a good lesson to him.,Será una buena lección para él.
It will only take a few minutes.,Solo tomará un par de minutos.
It won't be an easy thing to do.,No será algo fácil de hacer.
It won't hurt to try doing that.,No perjudicará intentar hacerlo.
It would be good if I had a car.,Estaría bien si tuviera un coche.
It would be nice to get married.,Sería agradable casarse.
It wouldn't take that much time.,No tomaría eso mucho tiempo.
It's a good way to make friends.,Es un buen modo de hacer amigos.
It's a pity that Tom can't come.,Es una pena que Tomás no pueda venir.
It's a pity that Tom can't come.,Es una lástima que Tomás no pueda venir.
It's a pity that you can't come.,Es una pena que no puedas venir.
It's a pity that you can't come.,Es una lástima que no puedas venir.
It's about time to go to school.,Casi es hora de ir al colegio.
It's almost midnight. Go to bed.,"Es casi medianoche, ¡ve a la cama!"
It's almost time to get started.,Ya casi es hora de comenzar.
It's easier to die than to love.,Es más fácil morir que amar.
It's easy to pick up bad habits.,Es fácil adquirir malos hábitos.
It's five o'clock somewhere now.,En algún lugar son las cinco en punto ahora.
It's going to rain this evening.,Esta tarde va a llover.
It's going to rain this evening.,Esta noche va a llover.
It's hard to steal from a thief.,Es difícil de robar a un ladrón.
It's hard to steal from a thief.,Es difícil robar a un ladrón.
It's likely that she'll succeed.,Es probable que ella tenga éxito.
It's more complicated than that.,Es más complicado que eso.
It's no use asking him for help.,No tiene caso pedirle ayuda.
It's not a good idea to do that.,No es buena idea hacer eso.
It's nothing short of a miracle.,No es nada menos que un milagro.
"It's possible, but not probable.",Es posible pero no probable.
It's sad to see Mary so unhappy.,Es triste ver a Mary tan desdichada.
It's the best we can do for now.,Es lo mejor que podemos hacer por el momento.
It's the least expensive of all.,Es el menos caro de todos.
It's too hot and I'm very tired.,Hace demasiado calor y estoy muy cansado.
It's undeniably the best method.,Innegablemente es el mejor método.
It's up to you to make a choice.,Depende de ti tomar una decisión.
It's very cold here in February.,Aquí hace mucho frío en febrero.
It's very hot during the summer.,Hace mucho calor durante el verano.
It's very kind of you to say so.,Es muy amable de usted decir eso.
It's warm for this time of year.,Hace calor para esta época del año.
"It's you that she loves, not me.","Es a ti a quien ella ama, no a mí."
It's you who doesn't understand.,Eres tú el que no lo entiende.
Italian politicians make me mad.,Me dan rabia los políticos italianos.
Japan is not as large as Canada.,Japón no es tan grande como Canadá.
Just tell Tom what we found out.,Sólo dile a Tom de lo que nos enteramos.
Just tell Tom what we found out.,Sólo dile a Tom lo que descubrimos.
Justice is found in a courtroom.,La justicia se encuentra en la corte.
Justice will prevail in the end.,La justicia prevalecerá al final.
Karl Valentin was a philosopher.,Karl Valentin era un filósofo.
Keep your hands off my daughter!,¡Aleja tus manos de mi hija!
Keep your hands off my daughter!,¡No toques a mi hija!
Keeping a diary is a good habit.,Llevar un diario de vida es un buen hábito.
Kids are smarter than you think.,Los niños son más listos de lo que piensas.
Kids are smarter than you think.,Los niños son más inteligentes de lo que piensan.
Kids are smarter than you think.,Los niños son más inteligentes de lo que uno piensa.
"Last night, I dreamed about you.",Anoche soñé contigo.
"Last night, I listened to radio.",Anoche escuché la radio.
Last summer I traveled to Italy.,El verano pasado viajé a Italia.
Last summer we went to Hokkaido.,El verano pasado fuimos a Hokkaido.
Learning a language is not easy.,Aprender un idioma no es fácil.
Leave a space between the lines.,Deja un espacio entre las líneas.
Leaves begin to fall in October.,Las hojas empiezan a caer en octubre.
Leaves were whirling in the air.,Las hojas giraban arremolinándose en el aire.
"Lemon tea without sugar, please.","Té con limón sin azúcar, por favor."
"Lend me your dictionary, please.","Déjame el diccionario, por favor."
Let me explain something to you.,Deja que te explique algo.
Let me introduce you to my wife.,Déjame presentarte a mi esposa.
Let me know as soon as he comes.,"Apenas llegue, avíseme."
Let me know as soon as he comes.,"En cuanto llegue, avíseme."
Let me know as soon as he comes.,"En cuanto llegue, avísame."
Let me know as soon as he comes.,"En cuanto llegue, avísenme."
Let me know as soon as he comes.,"En cuanto llegue, avisadme."
Let me know as soon as you know.,Házmelo saber en cuanto lo sepas.
Let me know what you want to do.,Dime lo que quieres hacer.
Let me know what you want to do.,Decidme lo que queréis hacer.
Let me know what you want to do.,Dígame lo que quiere hacer.
Let me know what you want to do.,Díganme lo que quieren hacer.
Let me see if I can do anything.,Dejame ver si puedo hacer algo.
Let me take your blood pressure.,Déjame medir tu presión sanguínea.
Let me take your blood pressure.,Déjame tomarte la presión.
Let me take your blood pressure.,Permítame tomarle la presión.
Let's be honest with each other.,Seamos honestos.
Let's eat pizza for lunch today.,Almorcemos pizza hoy.
Let's go down the stairs slowly.,Bajemos la escalera despacio.
Let's go on to the next subject.,Pasemos al siguiente tema.
Let's go talk in the other room.,Vamos a hablar en la otra habitación.
Let's go to the circus tomorrow.,Vayamos mañana al circo.
Let's hope everything goes well.,Esperemos que todo vaya bien
Let's leave the decision to Tom.,Dejémosle la decisión a Tom.
Let's look on the positive side.,Veamos el lado positivo.
Let's pretend it never happened.,Hagamos de cuenta que nunca pasó.
Let's rehearse the fourth scene.,Vamos a ensayar la cuarta escena.
Let's start as soon as he comes.,Comencemos apenas él venga.
Let's start as soon as he comes.,Comencemos en cuanto él llegue.
Let's talk about something else.,Hablemos sobre otra cosa.
Let's talk about your childhood.,Hablemos de tu niñez.
Let's try write a song together.,Intentemos escribir una canción juntos.
Let's wait for the rain to stop.,Esperemos hasta que la lluvia pare.
Let's wait for the test results.,Esperemos los resultados del test.
Life cannot exist without water.,No se puede vivir sin agua.
Life is getting hard these days.,La vida se está volviendo difícil últimamente.
Life is short and time is swift.,La vida es corta y el tiempo pasa veloz.
Light the lantern so we can see.,Encienda usted el farol para que veamos.
Light travels faster than sound.,La luz se desplaza más rápido que el sonido.
Lincoln said troops were needed.,Lincoln dijo que las tropas eran indispensables.
Look at that boy who's swimming.,Mira a ese niño que está nadando.
Look at that pole in the square.,Mira aquel palo en la plaza.
Look at the picture on the wall.,Mira el cuadro en la pared.
"Look, I'm really not interested.","Mira, de verdad no estoy interesada."
Lots of famous people come here.,Mucha gente famosa viene acá.
"Lucky at cards, unlucky in love.","Suertudo con las cartas, sin suerte en el amor."
"Lucky at cards, unlucky in love.","Afortunado en el juego, desafortunado en el amor."
Magnesium is a chemical element.,El magnesio es un elemento químico.
Make a final copy of the letter.,Ponga usted la carta en limpio.
Many friends came to see me off.,Muchos amigos vinieron a despedirme.
Many of the students were tired.,Muchos de los estudiantes estaban cansados.
Mary and Tom care about privacy.,A Mary y Tom les importa la privacidad.
Mary called her first child Tom.,Mary llamó a su primer hijo Tom.
Mary has hair down to her waist.,"A Mary, el cabello le llega hasta la cintura."
Mary is breast-feeding her baby.,Mary está dándole pecho a su bebé.
Mary is not a huge football fan.,A María no le gusta mucho el fútbol.
Mary is now a happy little girl.,María es ahora una feliz niñita.
Mary looks terrific for her age.,María se ve estupenda para su edad.
Mary makes her living by sewing.,María se gana la vida cosiendo.
Mary often imagines her wedding.,Mary se imagina a menudo su boda.
Mary waxes her legs every month.,María se depila las piernas todos los meses.
Mary works part-time as a nurse.,Mary trabaja como enfermera a tiempo parcial.
Mathematics is difficult for me.,Las matemáticas me resultan difíciles.
May I ask a couple of questions?,¿Puedo hacer un par de preguntas?
May I come and see you tomorrow?,¿Puedo venir a verte mañana?
May I come and see you tomorrow?,¿Puedo ir a visitarte mañana?
May I see your driver's license?,¿Puedo ver su carnet de conducir?
"May I see your passport, please?","¿Puedo ver su pasaporte, por favor?"
Maybe Tom can tell us something.,Quizá Tom pueda decirnos algo.
Maybe he will be a good teacher.,Quizá se convierta en un buen maestro.
Maybe we can work something out.,Veamos lo que podemos conseguir.
Maybe we can work something out.,A ver si podemos llevarlo a cabo.
Mom bought a pretty doll for me.,Mi mamá me compró una bonita muñeca.
Most accidents happen near home.,La mayoría de los accidentes ocurren cerca de casa.
Most children like to jump rope.,A la mayoría de los niños les gusta saltar la cuerda.
Most children like to jump rope.,A la mayoría de los niños les gusta saltar a la comba.
Most of our employees are young.,La mayoría de nuestros empleados son jóvenes.
Most people live in urban areas.,La mayoría de la gente vive en áreas urbanas.
Mother and I were in the garden.,Mi madre y yo estábamos en el jardín.
Mother bakes cookies on Sundays.,Mi madre hace galletas los domingos.
Movie making is an exciting job.,Hacer películas es un trabajo emocionante.
Music is the universal language.,La música es el lenguaje universal.
Music is the universal language.,La música es el idioma universal.
My English is anything but good.,Mi inglés es todo menos bueno.
My advice is for you to go home.,Te aconsejo que vayas a tu casa.
My attitude towards him changed.,Mi actitud hacia él cambió.
My aunt brought me some flowers.,Mi tía me trajo algunas flores.
My aunt is older than my mother.,Mi tía es mayor que mi madre.
My boss has a grudge against me.,Mi jefe me tiene entre ceja y ceja.
My brother is a college student.,Mi hermano es estudiante de universidad.
My business is picking up again.,Mi negocio se está levantando de nuevo.
My car cost more than yours did.,Mi coche costó más que el tuyo.
My desktop has gotten cluttered.,Mi escritorio se ha llenado completamente de cosas.
My dog follows me wherever I go.,Mi perro me sigue adondequiera que vaya.
My dog is smaller than yours is.,Mi perro es más chico que el tuyo.
My dream is to be a firefighter.,Mi sueño es ser bombera.
My dream is to become a teacher.,Mi sueño es ser profesor.
My dream is to become an artist.,Mi sueño es convertirme en un artista.
My family is not all that large.,Mi familia no es tan grande.
My father drives a very old car.,Mi padre conduce un coche muy viejo.
My father has never been abroad.,Mi padre nunca ha estado en el extranjero.
My father hates the summer heat.,Mi padre odia el calor del verano.
My father is a man of few words.,Mi padre es un hombre de pocas palabras.
My father is very angry with me.,Mi padre está muy enojado conmigo.
My father left me some property.,Mi padre me dejó algunos bienes.
My father likes pizza very much.,A mi padre le gusta mucho la pizza.
My father sometimes goes abroad.,Mi padre a veces sale al extranjero.
My father taught me how to swim.,Mi papá me enseñó a nadar.
My favorite team lost yesterday.,Ayer perdió mi equipo favorito.
My friend is a talkative person.,Mi amigo es una persona conversadora.
My friend is a talkative person.,Mi amigo habla mucho.
My friends invited me to dinner.,Mis amigos me invitaron a cenar.
My girlfriend is very beautiful.,Mi novia es muy hermosa.
My grandfather was born in 1920.,Mi abuelo nació en 1920.
My grandmother lives by herself.,Mi abuela vive por sí sola.
My hobby is making model planes.,Mi pasatiempo es hacer maquetas de aviones.
My house is close to a bus stop.,Mi casa está cerca de una parada de autobús.
My house is close to the school.,Mi casa está cerca de la escuela.
My house seems small beside his.,Mi casa parece pequeña al lado de la suya.
My idea is different from yours.,Mi idea es distinta a la tuya.
My idea is different from yours.,Mi idea es diferente a la tuya.
My legs aren't as long as yours.,Mis piernas no son tan largas como las tuyas.
My mother cut my hair too short.,Mi mamá me dejó el pelo demasiado corto.
My mother hates writing letters.,Mi madre odia escribir cartas.
My mother is not always at home.,Mi madre no está siempre en casa.
My mother is reading a magazine.,Mi madre está leyendo una revista.
My mother made some new clothes.,Mi madre me hizo un poco de ropa nueva.
My mother was sick for two days.,Mi madre ha estado enferma por dos días.
My office is on the fifth floor.,Mi oficina está en la quinta planta.
My older brother is watching TV.,Mi hermano mayor está viendo TV.
My parents call me up every day.,Mis padres me llaman todos los días.
My parents want me to come home.,Mis padres quieren que vaya a casa.
My pen is old. I want a new one.,Mi bolígrafo está viejo. Quiero uno nuevo.
My refrigerator is out of order.,Mi refrigerador está descompuesto.
My room is upstairs on the left.,Mi cuarto está subiendo las escaleras a la izquierda.
My roommate is learning Chinese.,Mi compañero de habitación está aprendiendo chino.
My shoes are smaller than yours.,Mis zapatos son más pequeños que los tuyos.
My sister has a very good brain.,Mi hermana es muy inteligente.
My sister is a very good typist.,Mi hermana es muy buena mecanógrafa.
My sister showed me a new watch.,Mi hermana me mostró un reloj nuevo.
My sister showers every morning.,Mi hermana se ducha todas las mañanas.
My sister showers every morning.,Mi hermana se ducha cada mañana.
My son is a rebellious teenager.,Mi hijo es un adolescente rebelde.
My success was due to your help.,Mi éxito se debió a tu ayuda.
My summer vacation is at an end.,Mis vacaciones de verano se están acabando.
My watch gains one minute a day.,Mi reloj se adelanta un minuto al día.
My wife is wearing a blue dress.,Mi esposa lleva un vestido azul.
My wife is wearing a blue dress.,Mi mujer lleva un vestido azul.
My wife wanted to adopt a child.,Mi esposa quería adoptar un niño.
No Canadian would ever say that.,Ningún canadiense diría eso jamás.
No one I know likes Tom anymore.,Ya a nadie que conozca le agrada Tom.
No one can match him in English.,Nadie puede rivalizar con él en inglés.
No one cares about that anymore.,Ya a nadie le importa eso.
No one had anything left to say.,Nadie tenía nada más que decir.
No one lets me have fun anymore.,Ya nadie me deja divertirme.
No one said anything about that.,Nadie dijo nada al respecto.
No one was in the swimming pool.,No había nadie en la pileta.
No one was in the swimming pool.,No había nadie en la piscina.
No one was in the swimming pool.,No quedaba nadie en la piscina.
No one would blame you for that.,Nadie te culparía por eso.
No security system is foolproof.,Ningún sistema de seguridad es a prueba de fallos.
No wonder he refused your offer.,No es ninguna maravilla que él haya declinado tu oferta.
"No, thank you. I'm just looking.","No, gracias. Sólo estoy mirando."
"No, thank you. I'm just looking.","No, gracias. Solo estoy mirando."
Nobody wants to look for my car.,Nadie quiere buscar mi auto.
Nod your head if you understand.,Inclina tu cabeza si me entiendes.
None of my friends drink coffee.,Ninguno de mis amigos bebe café.
None of us are against his idea.,Ninguno de nosotros está en contra de su idea.
Not all of us can speak English.,No todos nosotros sabemos hablar inglés.
Not much soccer is played there.,Aquí no se juega mucho al fútbol.
Nothing can be better than that.,Nada puede ser mejor que eso.
Nothing's gonna change my world.,Nada cambiará mi mundo.
Now it's time to say good night.,Ahora es el momento de decir buenas noches.
Now it's time to start studying.,Ahora es tiempo para empezar a estudiar.
Now she understands what I mean.,Ahora ella entiende a que me refiero.
Of course she can speak English.,Por supuesto que ella puede hablar inglés.
Older men are usually very wise.,La gente anciana es usualmente muy sabia.
One can't survive without money.,No se puede sobrevivir sin dinero.
Only girls' shoes are sold here.,Aquí solo se venden zapatos de mujer.
Oranges are sweeter than lemons.,Las naranjas son más dulces que los limones.
Oranges have a lot of vitamin C.,Las naranjas son ricas en vitamina C.
Oranges have a lot of vitamin C.,Las naranjas tienen mucha vitamina C.
Ottawa is the capital of Canada.,Ottawa es la capital de Canadá.
Our dog was run over by a truck.,Nuestro perro fue atropellado por un camión.
Our native language is Japanese.,Nuestra lengua materna es el japonés.
Our native language is Japanese.,El japonés es nuestra lengua materna.
Our sister will be with us soon.,Nuestra hermana estará pronto con nosotros.
Outside advice may be necessary.,Un asesoramiento externo puede ser necesario.
Oxygen is needed for combustion.,El oxígeno es esencial para la combustión.
Oxygen is needed for combustion.,El oxígeno es indispensable para la combustión.
People like you are never happy.,La gente como vos nunca es feliz.
People need to enjoy themselves.,La gente necesita disfrutar.
Please answer all the questions.,"Por favor, responde todas las preguntas."
Please attend my birthday party.,"Por favor, ven a mi fiesta de cumpleaños."
Please be home by three o'clock.,"Por favor, estate en casa a las tres."
Please be home by three o'clock.,"Por favor, está en casa a las tres."
Please be patient with me today.,Por favor hoy teneme paciencia.
Please bear in mind what I said.,"Ten en mente lo que dije, por favor."
Please buy a tube of toothpaste.,"Por favor, compra un tubo de pasta de dientes."
Please buy a tube of toothpaste.,"Por favor, comprá un dentífrico."
Please come and see me any time.,Por favor ven a verme en cualquier momento.
Please come as soon as possible.,"Por favor, ven tan pronto como te sea posible."
Please come as soon as possible.,"Por favor, ven lo más pronto posible."
Please correct this copy for me.,Hágame el favor de enmendar esta copia.
Please don't follow this advice.,"Por favor, no siga este consejo."
Please don't make so much noise.,Por favor no hagáis tanto ruido.
Please don't take pictures here.,"Por favor, no saque fotos aquí."
Please don't take pictures here.,"Por favor, no saques fotos aquí."
Please don't take pictures here.,"Por favor, no saquéis fotos aquí."
Please don't touch the exhibits.,"Por favor, no toque los objetos expuestos."
Please excuse me for being rude.,Por favor perdóneme por ser grosero.
Please explain how to get there.,"Explique cómo ir ahí, por favor."
Please explain how to get there.,Por favor explique cómo llegar allí.
Please fill out this form first.,"Llene primero este formulario, por favor."
Please give him my best regards.,"Envíale mis saludos, por favor."
Please give me a glass of water.,"Dame un vaso de agua, por favor."
Please give me some more coffee.,"Sírvame un poco más de café, por favor."
Please give me something to eat.,"Por favor, dadme algo de comer."
Please help me with my homework.,"Por favor, ayúdame con mi tarea."
Please knock before you come in.,"Por favor, golpeá la puerta antes de entrar."
Please let me take your picture.,"Déjame tomarte una fotografía, por favor."
Please put it back in its place.,"Por favor, devuélvelo a su sitio."
Please put your age on the form.,"Por favor, indique su edad en el formulario."
Please put yourself in my place.,"Ponte en mi lugar, por favor."
Please remember what I tell you.,"Por favor, recuerda lo que te digo."
Please say hello to your family.,Por favor saluda a tu familia.
Please send me a picture of you.,"Por favor, envíame una foto tuya."
Please show me your injured arm.,"Muéstreme su brazo herido, por favor."
Please shut the door behind you.,"Por favor, cierra la puerta que está detrás de ti."
Please stay as long as you wish.,"Por favor, quédese tanto como desee."
Please take me across the river.,Por favor llévame al otro lado del río.
Please tell me the correct time.,"Dígame la hora correcta, por favor."
Please wait here until he comes.,"Espera aquí hasta que él venga, por favor."
Please write down what Tom says.,"Por favor, apunta lo que dice Tom."
Poverty is the root of all evil.,La pobreza es la raíz de todo mal.
Power and money are inseparable.,El poder y el dinero son inseparables.
President Jackson did not agree.,El presidente Jackson no estaba de acuerdo.
President Roosevelt was furious.,El presidente Roosevelt estaba furioso.
Printing ink is in short supply.,Apenas queda tinta para imprimir.
Put the book where you found it.,Ponga el libro donde lo encontró.
Put the book where you found it.,Poné el libro donde lo encontraste.
Put the ladder against the wall.,Apoye la escalera contra la pared.
Put those cushions on the couch.,Ponga esos cojines en el diván.
Put your stuff in your backpack.,Pon tus cosas en tu mochila.
Put your watch ahead. It's slow.,Adelante usted su reloj porque está atrasado.
Raising a child costs a fortune.,Criar un hijo cuesta una fortuna.
Read the instructions carefully.,Lee atentamente las instrucciones.
Remember to turn off the lights.,Recuerda apagar las luces.
Return the money to him at once.,Devuélvele el dinero inmediatamente.
Running is good for your health.,Correr es bueno para la salud.
Sales have decreased these days.,En estos días han disminuido las ventas.
Say hello to your father for me.,Saludad a vuestro padre de mi parte.
Say hello to your father for me.,Dile hola a tu padre de mi parte.
Say hello to your sister for me.,Saluda a tu hermana de mi parte.
Say hello to your sister for me.,Dile hola a tu hermana de mi parte.
See you tomorrow at the library.,Te veo mañana en la biblioteca.
See you tomorrow at the library.,Te veré mañana en la biblioteca.
See you tomorrow in the library.,Te veré mañana en la biblioteca.
Sewage often pollutes the ocean.,Las aguas residuales contaminan el mar a menudo.
Shall I prepare you a warm meal?,¿Te preparo algo caliente para tomar?
She accused me of telling a lie.,Ella me acusó de haber mentido.
She achieved remarkable results.,Ella alcanzó resultados excepcionales.
She admitted that she was wrong.,Ella admitió que estaba equivocada.
She advised him to come by 2:30.,Ella le aconsejó venir cerca de las 2:30.
She advised him to see a lawyer.,Ella le aconsejó que viera a un abogado.
She advised him to stop smoking.,Ella le aconsejó que dejara de fumar.
She advised him to study harder.,Le aconsejó que estudiara más.
She always keeps her room clean.,Ella siempre mantiene su cuarto limpio.
She always tries to help others.,Ella siempre intenta ayudar a los otros.
She and I are in the same class.,Ella y yo estamos en la misma clase.
She argued with him about money.,Ella discutió con él por dinero.
She asked him to call her later.,Ella le pidió que le llamara más tarde.
She asked him why he was crying.,Ella le preguntó por qué lloraba.
She asked me if I was all right.,Me preguntó si yo estaba bien.
She attacked him with her fists.,Ella le pegó con sus puños.
She bought vegetables yesterday.,Ella compró verduras ayer.
She bought vegetables yesterday.,Ella ayer compró verduras.
She broke the window on purpose.,Ella rompió la ventana a propósito.
She can swim further than I can.,Ella puede nadar más lejos que yo.
She can't tell right from wrong.,Ella no distingue lo correcto de lo incorrecto.
She can't tell right from wrong.,Ella no distingue entre el bien y el mal.
She cleaned her room in a hurry.,Ella limpió su habitación con prisa.
She could not cope with anxiety.,Ella no pudo hacer frente a la ansiedad.
She could not find her way back.,No pudo encontrar el camino de regreso.
She demanded to see the manager.,Ella exigió ver al gerente.
She did nothing but cry all day.,Ella no hizo nada más que llorar todo el día.
She didn't want to get involved.,Ella no quería involucrarse.
She doesn't live there any more.,Ella no vive más ahí.
She dreamed of becoming a nurse.,Ella soñó con convertirse en una enfermera.
She dumped him for a richer man.,Ella le dejó por un hombre más rico.
She feels at ease in their home.,Se siente cómoda en su casa.
"She fell ill, but got well soon.","Ella se puso enferma, pero se recuperó rápido."
She felt her heart beat quickly.,Ella sintió a su corazón latir rápidamente.
She gave a big pull on the rope.,Le pegó un buen tirón a la cuerda.
She gave him a slap in the face.,Le dio un tortazo.
She gave him a slap in the face.,Le dio una bofetada.
She gave him a slap in the face.,Le dio un cachete.
She gave him a slap in the face.,Le dio una torta.
She gave him something to drink.,Ella le dio algo de beber.
She gave me a fake phone number.,Ella me dio un número de teléfono trucho.
She gave me a wonderful present.,Ella me dio un regalo maravilloso.
She gave the dog to her friends.,Le dio el perro a sus amigos.
She gazed at me for a long time.,Ella se me quedó mirando por un largo rato.
She got to the station at seven.,Ella llegó a la estación a las siete.
She greeted me with a big smile.,Ella me recibió con una gran sonrisa.
She grows many kinds of flowers.,Ella cultiva muchos tipos de flores.
She had a basket full of apples.,Ella tenía una cesta llena de manzanas.
She had no way to know about it.,Ella no tenía manera de saberlo.
She had nothing to say about it.,Ella no tenía nada que decir sobre eso.
She had the kindness to help me.,Ella tuvo la amabilidad de ayudarme.
She has a cat. The cat is white.,Ella tiene un gato. El gato es blanco.
She has a scarf around her neck.,Ella lleva una bufanda alrededor del cuello.
She has a son and two daughters.,Tiene un hijo y dos hijas.
She has a wonderful personality.,Ella tiene una personalidad maravillosa.
She has already left the office.,Ella ya ha salido de la oficina.
She hasn't cleaned her room yet.,Todavía no ha limpiado su habitación.
She hired him as an interpreter.,Ella le contrató de intérprete.
She introduced me to her sister.,Ella me presentó a su hermana.
She is a most gracious neighbor.,Ella es una vecina de lo más amable.
She is afraid of her own shadow.,Ella está asustada de su propia sombra.
She is an expert in mathematics.,Ella es experta en matemáticas.
She is anxious about his safety.,Ella está preocupada por su seguridad.
She is as thin as a broom stick.,Ella está tan delgada como un palo de escoba.
She is being blackmailed by him.,Ella está siendo chantajeada por él.
She is being blackmailed by him.,Él la está chantajeando.
She is certain to pass the exam.,Ella está segura de aprobar el examen.
She is expecting a baby in June.,Ella espera un bebé para junio.
She is good at speaking English.,Ella destaca en conversación inglesa.
She is good at speaking English.,Ella habla bien inglés.
She is now eighty-one years old.,Ahora tiene ochenta y un años.
She is on a diet to lose weight.,Ella está a dieta para perder peso.
She is on a diet to lose weight.,Ella está a dieta para adelgazar.
She is two years older than you.,Ella es dos años mayor que tú.
She is two years older than you.,Ella tiene dos años más que tú.
She is very free with her money.,Ella es muy manirrota.
She is wearing a nice dress now.,Ahora lleva puesto un precioso vestido.
She is worried about his safety.,Ella se preocupa por su seguridad.
She knew what needed to be done.,Sabía lo que tenía que hacer.
She knew what needed to be done.,Sabía lo que se necesitaba hacer.
She knows your mother very well.,Ella conoce muy bien a tu madre.
She leaned against his shoulder.,Ella se reclinó sobre su hombro.
She liked talking about herself.,Le gustaba hablar sobre sí misma.
She likes to go for walks alone.,A ella le gusta salir a caminar sola.
She listened to music for hours.,Ella escuchó música por horas.
She lived with him all her life.,Ella vivió con él toda su vida.
She looked him right in the eye.,Ella le miró directamente a los ojos.
She looked him right in the eye.,Ella lo miró directamente a los ojos.
She looks a lot like her mother.,Se parece mucho a su madre.
She made the same mistake again.,Ella cometió otra vez el mismo error.
She married him when she was 20.,Ella se casó con él a los 20 años.
She might know that we are here.,Puede que ella sepa que estamos aquí.
She must have done it yesterday.,Debe de haberlo hecho ayer.
She must have studied very hard.,Ella debe haber estudiado muy duro.
She passed by without seeing me.,Ella pasó de largo sin verme.
She planted roses in the garden.,Ella plantó rosas en el jardín.
She plays tennis in the morning.,Ella juega al tenis por la mañana.
She praised him for his honesty.,Ella lo elogió por su honestidad.
She prayed for her son's return.,Rezó para que volviera su hijo.
She promised me that she'd come.,Ella me prometió que vendría.
She promised not to tell anyone.,Ella prometió no decirle a nadie.
She put her elbows on her knees.,Ella apoyó sus codos en sus rodillas.
She really likes to write poems.,A ella realmente le gusta escribir poemas.
She really wants to lose weight.,Ella verdaderamente quiere perder peso.
She reluctantly went by herself.,Ella se marchó sola a desgana.
She reluctantly went by herself.,Ella se fue sola descontenta.
She risked her life to save him.,Ella arriesgó su vida para salvarle.
She said she must leave at once.,Ella dijo que debía irse de inmediato.
She said she would be back soon.,Ella dijo que volvería pronto.
She sang a Japanese song for us.,Ella cantó una canción japonesa para nosotros.
She sang a Japanese song for us.,Ella nos cantó una canción japonesa.
She sang to her heart's content.,Ella cantó con todo su corazón.
She sang with a beautiful voice.,Ella cantó con una voz hermosa.
She saw him driving his new car.,Ella le vio conducir en su coche nuevo.
She saw many animals on the way.,Ella vio muchos animales en el camino.
She saw them next to your store.,Ella los vio junto a tu tienda.
She says that she likes flowers.,Ella dice que le gustan las flores.
She set out on a trip last week.,Ella se fue de viaje la semana pasada.
She shot him with a machine gun.,Le disparó con una ametralladora.
She showed me around the campus.,Ella me enseñó el campus.
She showed me around the campus.,Ella me guió por el campus.
She shut herself up in her room.,Ella se encerró en su habitación.
She solved the puzzle with ease.,Ella solucionó el acertijo con facilidad.
She sometimes writes to her son.,A veces escribe a su hijo.
She spent all afternoon cooking.,Ella se pasó toda la tarde cocinando.
She spent more money than usual.,Ella gastó más dinero de lo común.
She stumbled over a wheelbarrow.,Ella se tropezó con una carretilla.
She tends to be late for school.,Ella tiende a llegar tarde al colegio.
She thought that I was a doctor.,Ella pensaba que yo era médica.
She thought that I was a doctor.,Ella pensaba que yo era doctora.
She told him that she loved him.,Ella le dijo que lo amaba.
She told him that she was happy.,Le dijo que era feliz.
She told me she knew my brother.,Ella me dijo que conocía a mi hermano.
She told me she knew my brother.,Ella me dijo que conoce a mi hermano.
She told us not to make a noise.,Ella nos dijo que no diéramos un ruido.
She took a taxi to the hospital.,Cogió un taxi para ir al hospital.
She tore the letter into pieces.,Ella despedazó la carta.
She touched him on the shoulder.,Ella le tocó el hombro.
She translated it word for word.,Ella lo tradujo palabra por palabra.
She translated it word for word.,Lo tradujo palabra por palabra.
She traveled all over the world.,Ella viajó por todo el mundo.
She traveled all over the world.,Viajó por todo el mundo.
She tried in vain to please him.,Ella trató en vano de complacerlo.
She visited him on October 20th.,Ella le visitó el 20 de octubre.
She waited for him to come home.,Ella esperó que él llegara a casa.
She wants to play golf with him.,Ella quiere jugar golf con él.
She wants to play golf with him.,Ella quiere jugar al golf con él.
She wants to work in a hospital.,Ella quiere trabajar en un hospital.
She was a genius in mathematics.,Ella era un genio en matemáticas.
She was a pioneer in this field.,Ella fue pionera en este campo.
She was astonishingly beautiful.,Era asombrosamente hermosa.
She was bitten by a wild animal.,Fue mordida por un animal salvaje.
