idioma,traduccion
Tom nunca escucha.,Tom never listens.
Tom nunca dijo que no.,Tom never said no.
Tom nunca fue tímido.,Tom never was shy.
Tom ofendió a Mary.,Tom offended Mary.
Tomás pidió una pizza.,Tom ordered pizza.
Tom sobrevivió a Mary.,Tom outlived Mary.
Tom poseía un rancho.,Tom owned a ranch.
Tom pagó la cuenta.,Tom paid the bill.
Tom pagó el boleto.,Tom paid the fare.
Tom pagó la renta.,Tom paid the rent.
Tom intoxicó a Mary.,Tom poisoned Mary.
Tom se postuló a alcalde.,Tom ran for mayor.
Tom pasó de largo ante Mary.,Tom ran past Mary.
Tom me reconoció.,Tom recognized me.
Tom soltó a Mary.,Tom released Mary.
Tom te recuerda.,Tom remembers you.
Tom respeta a Mary.,Tom respects Mary.
Tom se jubiló a los 65.,Tom retired at 65.
Tom asaltó a un banco.,Tom robbed a bank.
Tom cantó para Mary.,Tom sang for Mary.
Tomás se sentó pacientemente.,Tom sat patiently.
Tom se sentó con Mary.,Tom sat with Mary.
Tom vio el video.,Tom saw the video.
Tom dice que duele.,Tom says it hurts.
Tom debería intentarlo.,Tom should try it.
Tom cerró sus ojos.,Tom shut his eyes.
Tom cerró los ojos.,Tom shut his eyes.
Tom firmó un acuerdo de confidencialidad.,Tom signed an NDA.
Tom firmó un ADC.,Tom signed an NDA.
Tom se saltó el almuerzo.,Tom skipped lunch.
Tom habla francés.,Tom speaks French.
Tom habla lentamente.,Tom speaks slowly.
Tom habló con Mary.,Tom spoke to Mary.
Tom sí que puede cantar.,Tom sure can sing.
Tom sí que es suertudo.,Tom sure is lucky.
Tom estafó a Mary.,Tom swindled Mary.
Tom nos amenazó.,Tom threatened us.
Tom se dio una ducha.,Tom took a shower.
Tom intentó ayudar.,Tom tried to help.
Tom usó la cabeza.,Tom used his head.
Tom vomitó sangre.,Tom vomited blood.
Tom esperó con calma.,Tom waited calmly.
Tom quería llorar.,Tom wanted to cry.
Tom quiere respuestas.,Tom wants answers.
Tom quiere resultados.,Tom wants results.
Tom quiere venganza.,Tom wants revenge.
Tom quiere ayudar.,Tom wants to help.
Tom quiere jugar.,Tom wants to play.
Tom quiere renunciar.,Tom wants to quit.
Tom quiere quedarse.,Tom wants to stay.
Tom quiere hablar.,Tom wants to talk.
Tom quiere trabajar.,Tom wants to work.
Tom fue un traidor.,Tom was a traitor.
Tom fue absuelto.,Tom was acquitted.
Tom estaba disponible.,Tom was available.
Tom estaba desesperado.,Tom was desperate.
Tom fue despedido.,Tom was dismissed.
Tom también estuvo aquí.,"Tom was here, too."
Tom estaba horrorizado.,Tom was horrified.
Tom estaba impresionado.,Tom was impressed.
Tom estaba en coma.,Tom was in a coma.
Tom fue secuestrado.,Tom was kidnapped.
Tom estaba escuchando.,Tom was listening.
Tom fue estrangulado.,Tom was strangled.
Tom estaba aterrorizado.,Tom was terrified.
Tom estaba muy ocupado.,Tom was very busy.
Tom estaba con Mary.,Tom was with Mary.
Tom no tenía miedo.,Tom wasn't afraid.
Tom no fue honesto.,Tom wasn't honest.
Tom saludaba con la mano a Mary.,Tom waved at Mary.
Tom saludó con la mano a Mary.,Tom waved to Mary.
Tom estará ahí.,Tom will be there.
Tom lo descubrirá.,Tom will find out.
Tom irá primero.,Tom will go first.
Tom te ayudará.,Tom will help you.
Tom recordará.,Tom will remember.
Tom despertó desnudo.,Tom woke up naked.
Tom no llegará lejos.,Tom won't get far.
Tom trabaja desde casa.,Tom works at home.
Tom diría que sí.,Tom would say yes.
Tom no sabría.,Tom wouldn't know.
Tom escribe poesía.,Tom writes poetry.
Tom escribe despacio.,Tom writes slowly.
Tomás le escribió a María.,Tom wrote to Mary.
La cama de Tom está vacía.,Tom's bed's empty.
Tomás está avergonzado.,Tom's embarrassed.
La cara de Tom está roja.,Tom's face is red.
El plan de Tomás falló.,Tom's plan failed.
Tomás es imparable.,Tom's unstoppable.
"Tom, ¿estás bien?","Tom, are you okay?"
"Tom, ésta es Mary.","Tom, this is Mary."
Intenta calmarte.,Try and calm down.
Intenta tranquilizarte.,Try and calm down.
Hazlo otra vez.,Try it once again.
Pruébate esa camisa.,Try on that shirt.
Trata de ser puntual.,Try to be on time.
"Voltéate, por favor.","Turn back, please."
Enciende la radio.,Turn on the radio.
Prendé la radio.,Turn on the radio.
Póngase de espalda.,Turn on your back.
Gira a la derecha.,Turn to the right.
Girad a la derecha.,Turn to the right.
Giren a la derecha.,Turn to the right.
"Dos cervezas, por favor.","Two beers, please."
Pasaron dos semanas.,Two weeks went by.
Transcurrieron dos semanas.,Two weeks went by.
Úsalo o piérdelo.,Use it or lose it.
¡Visítenos mañana!,Visit us tomorrow.
Espera allí por mí.,Wait for me there.
Espera por mí allí.,Wait there for me.
"¡Espere, no dispare!","Wait, don't shoot!"
"¡Espera, no dispares!","Wait, don't shoot!"
Esperar es aburrido.,Waiting is boring.
¿Estaba Tom con Mary?,Was Tom with Mary?
Mire cómo lo hago yo.,Watch how I do it.
Mira cómo lo hago.,Watch how I do it.
El agua es un líquido.,Water is a liquid.
Aborrecemos la violencia.,We abhor violence.
Acordamos las dos y media.,We agreed on 2:30.
Todos tenemos defectos.,We all have flaws.
Somos australianos.,We are Australian.
Nos estamos quedando dormidos.,We are dozing off.
Nos hicimos amigos.,We became friends.
Nosotros creemos en Dios.,We believe in God.
No podemos encontrar a Tom.,We can't find Tom.
No podemos ayudar a Tom.,We can't help Tom.
No podemos matar a Tom.,We can't kill Tom.
No podemos parar ahora.,We can't stop now.
No podemos decírselo a Tom.,We can't tell Tom.
Cultivamos arroz.,We cultivate rice.
Nosotras bailamos juntas.,We dance together.
No tenemos té.,We don't have tea.
No la conocemos.,We don't know her.
No lo conocemos.,We don't know him.
No necesitamos a Tom.,We don't need Tom.
No lo necesitamos.,We don't need him.
No te necesitamos.,We don't need you.
Tomamos un poco.,We drank a little.
Finalmente lo hicimos.,We finally did it.
Les dimos comida.,We gave them food.
Vamos allí con frecuencia.,We go there often.
Llegamos aquí primero.,We got here first.
Nos metimos en un coche.,We got into a car.
Nos levantamos al amanecer.,We got up at dawn.
Nosotros no teníamos secretos.,We had no secrets.
Tenemos un perro grande.,We have a big dog.
Tenemos visita.,We have a visitor.
Tenemos dos cabras.,We keep two goats.
Conocemos esta canción.,We know this song.
Aprendimos francés.,We learned French.
Vivimos en Boston.,We live in Boston.
Anhelamos la paz.,We long for peace.
Lo admiramos.,We look up to him.
Nos encantan los misterios.,We love mysteries.
Nos conocimos en la facultad.,We met in college.
Nos conocimos esa noche.,We met that night.
Te echamos mucho de menos.,We miss you a lot.
Tenemos que apurarnos ahora.,We must hurry now.
Debemos mantener la calma.,We must keep calm.
Tenemos que pagar impuestos.,We must pay taxes.
Debemos pagar impuestos.,We must pay taxes.
Necesitamos una respuesta.,We need an answer.
Necesitamos aire fresco.,We need fresh air.
Necesitamos más comida.,We need more food.
Necesitamos más tiempo.,We need more time.
Necesitamos algunos empleos.,We need some jobs.
Necesitamos el dinero.,We need the money.
Necesitamos vuestra ayuda.,We need your help.
Necesitamos tu ayuda.,We need your help.
Reconocimos a Tom.,We recognized Tom.
Alquilamos una canoa.,We rented a canoe.
Les vimos irse.,We saw them leave.
Los vimos partir.,We saw them leave.
Nosotros aspiramos a la felicidad.,We seek happiness.
Deberíamos ir los dos.,We should both go.
Deberíamos hacerlo.,We should do that.
Hablamos japonés.,We speak Japanese.
Empezamos a las seis.,We started at six.
Estudiamos francés.,We studied French.
Dimos lo mejor de nosotros.,We tried our best.
Entendemos por qué.,We understand why.
Comprendemos por qué.,We understand why.
Entendemos el porqué.,We understand why.
Queremos más comida.,We want more food.
Queremos nuestro dinero.,We want our money.
Fuimos a Boston.,We went to Boston.
Fuimos a Rusia.,We went to Russia.
Estuvimos en Boston.,We were in Boston.
Éramos vecinos.,We were neighbors.
Estábamos recién casados.,We were newlyweds.
No nos estábamos ocultando.,We weren't hiding.
Ganamos la lucha.,We won the battle.
Ganamos la batalla.,We won the battle.
Estaremos en contacto.,We'll be in touch.
Vamos a ir juntos.,We'll go together.
Nos lo jugaremos a cara o cruz.,We'll toss for it.
Somos aventureros.,We're adventurous.
Todos somos amigos.,We're all friends.
Estamos todos invitados.,We're all invited.
Siempre estamos ocupados.,We're always busy.
Estamos en el banco.,We're at the bank.
Ambos somos adultos.,We're both adults.
Somos dos idiotas.,We're both idiots.
Estamos indefensos.,We're defenseless.
Estamos desvalidos.,We're defenseless.
Somos extrovertidos.,We're extroverted.
Somos de Boston.,We're from Boston.
Somos conejillos de Indias.,We're guinea pigs.
No tenemos prisa.,We're in no hurry.
Estamos en el pozo.,We're in the well.
Somos periodistas.,We're journalists.
Nos vamos ya.,We're leaving now.
Somos como una familia.,We're like family.
Estamos perdiendo tiempo.,We're losing time.
Ahora estamos casados.,We're married now.
No somos amigos.,We're not friends.
No somos perfectos.,We're not perfect.
No estamos sonriendo.,We're not smiling.
Somos viejos amigos.,We're old friends.
No tenemos más tiempo.,We're out of time.
No tenemos más vino.,We're out of wine.
Estamos listos para partir.,We're ready to go.
Todavía estamos vivos.,We're still alive.
Somos adictos al trabajo.,We're workaholics.
Todos lo hemos hecho.,We've all done it.
Ya nos conocemos.,We've already met.
Hemos estado mejor.,We've been better.
Hemos estado probando.,We've been trying.
Hemos conseguido escondernos.,We've got to hide.
Tenemos un problema.,We've got trouble.
Lleva ropa abrigada.,Wear warm clothes.
"Bienvenido de vuelta, Tom.","Welcome back, Tom."
"Bienvenido de nuevo, Tom.","Welcome back, Tom."
¿Estabas durmiendo?,Were you sleeping?
¿Estabas mirando?,Were you watching?
¿No estabas enojado?,Weren't you angry?
¡Qué perro tan listo!,What a clever dog!
¡Qué colección!,What a collection!
¡Qué gran idea!,What a great idea!
¡Qué agradable día!,What a lovely day!
¿Para qué son?,What are they for?
¿Qué estamos haciendo?,What are we doing?
¿Qué puede salir mal?,What can go wrong?
¿Qué no puedes hacer?,What can't you do?
¿Qué sabía Tom?,What did Tom know?
¿Qué quería Tom?,What did Tom want?
¿Qué sentiste?,What did you feel?
¿Qué sintió?,What did you feel?
¿Qué sintieron?,What did you feel?
¿Qué oíste?,What did you hear?
¿Qué escondiste?,What did you hide?
¿Qué hiciste?,What did you make?
¿Qué hago después?,What do I do next?
¿Qué necesitan?,What do they need?
¿Qué quieren?,What do they want?
¿En qué piensas?,What do you think?
¿Qué quiere?,What does he want?
¿Qué significa?,What does it mean?
¿Qué pasa después?,What happens next?
¿Qué pasa a continuación?,What happens next?
¿Qué ha hecho Tom?,What has Tom done?
¿Qué ha dicho Tom?,What has Tom said?
¿Qué tienes?,What have you got?
¿Y si soy pobre?,What if I am poor?
¿Y si llevo razón?,What if I'm right?
¿Y si me equivoco?,What if I'm wrong?
¿Qué está pasando?,What is happening?
¿Qué pasa?,What is happening?
¿Qué ocurre?,What is happening?
¿Qué es la felicidad?,What is happiness?
¿Qué está escondiendo?,What is he hiding?
¿Cómo te llamas?,What is your name?
¿Cómo se llama?,What is your name?
¿Cuál es tu nombre?,What is your name?
¿Cuál es tu plan?,What is your plan?
¿Qué podría pasar?,What might happen?
¿Qué debería comprar?,What should I buy?
¿Qué debería comer?,What should I eat?
¿Qué deberíamos hacer?,What should we do?
¿Qué pretendía?,What was he up to?
¿Cómo era ella?,What was she like?
¿Qué harán?,What will they do?
¿Qué pasaría?,What would happen?
¿Tú qué harías?,What would you do?
¿Qué estás haciendo?,What're you doing?
¿Qué está comiendo Tom?,What's Tom eating?
¿Qué está ocultando Tom?,What's Tom hiding?
¿Qué salió mal?,What's gone wrong?
¿Qué hay en la caja?,What's in the box?
¿Que es lo que está en la caja?,What's in the box?
¿Qué es tan especial?,What's so special?
¿Qué pasa?,What's that about?
¿De qué se trata?,What's that about?
¿Qué es lo que pasa?,What's that about?
¿Qué es ese ruido?,What's that noise?
¿Qué es ese olor?,What's that smell?
¿Qué es eso de allí?,What's that there?
¿Qué es aquello?,What's that there?
¿Qué es esa cosa?,What's that thing?
¿Qué pasa?,What's the matter?
¿Cuál es la razón?,What's the reason?
¿Cuál es el secreto?,What's the secret?
¿Qué está pasando aquí?,What's this about?
¿Qué pasa aquí?,What's this about?
¿De qué trata esto?,What's this about?
¿Qué es esto?,What's this thing?
¿Qué es esta cosa?,What's this thing?
¿Cuál es tu historia?,What's your story?
¿Qué has encontrado?,What've you found?
¿Cuándo estás ocupado?,When are you busy?
¿Cuándo vino Tom?,When did Tom come?
¿Cuándo viniste?,When did you come?
¿En cuánto tiempo vamos a llegar?,When do we arrive?
¿Cuándo llegamos?,When do we arrive?
¿En qué momento estudias?,When do you study?
¿Cuándo estudias?,When do you study?
¿Cuándo escribes?,When do you write?
¿A qué hora es mi vuelo?,When is my flight?
¿Cuándo es la fiesta?,When is the party?
¿Cuándo se construyó?,When was it built?
¿Cuándo nació ella?,When was she born?
¿Cuándo vendrá?,When will he come?
¿Dónde están los niños?,Where are my kids?
¿Dónde podemos estacionarnos?,Where can we park?
¿Por dónde empezamos?,Where do we begin?
¿Por dónde comenzamos?,Where do we begin?
¿Dónde comenzamos?,Where do we start?
¿Dónde vives?,Where do you live?
¿Dónde viven?,Where do you live?
¿Dónde vive usted?,Where do you live?
¿En dónde trabajas?,Where do you work?
¿Dónde he estado?,Where have I been?
¿En dónde he estado?,Where have I been?
¿Dónde hay un doctor?,Where is a doctor?
¿Dónde está mi reloj?,Where is my clock?
¿Dónde está mi reloj?,Where is my watch?
¿Dónde está el banco?,Where is the bank?
¿Dónde está el libro?,Where is the book?
¿Dónde está su gorra?,Where is your cap?
¿Dónde está tu gorra?,Where is your cap?
¿Dónde está tu perro?,Where is your dog?
¿Adónde iremos?,Where shall we go?
¿Dónde nació él?,Where was he born?
¿Dónde vamos a comer?,Where will we eat?
¿Dónde estarás?,Where will you be?
¿Adónde irás?,Where will you go?
¿A dónde irás?,Where will you go?
¿Dónde está mi padre?,Where's my father?
¿Dónde está mi abogado?,Where's my lawyer?
¿Dónde está el pan?,Where's the bread?
¿Dónde está el truco?,Where's the catch?
¿Dónde está el dinero?,Where's the money?
¿Dónde está la plata?,Where's the money?
¿Dónde está el camión?,Where's the truck?
¿Y tu bebé?,Where's your baby?
¿Dónde está tu bebé?,Where's your baby?
¿Dónde habías estado?,Where've you been?
¿Dónde has estado?,Where've you been?
¿Cuál es nuestro coche?,Which car is ours?
¿Cuál querés?,Which do you want?
¿Cuál es tu bolso?,Which is your bag?
¿Cuál es bueno?,Which one is good?
¿Cuál es el mío?,Which one is mine?
¿Cuál es la mía?,Which one is mine?
¿Quién aprobó esto?,Who approved this?
¿Para quién son estos?,Who are these for?
¿Quienes son esos hombres?,Who are these men?
¿Quiénes son estos hombres?,Who are these men?
¿Quién se comió el pan?,Who ate the bread?
¿Quién quebró esa taza?,Who broke the cup?
¿Quién rompió la taza?,Who broke the cup?
¿Quién rompió la taza?,Who broke the mug?
¿Con quién puedo hablar?,Who can I talk to?
¿Quién te cortó el pelo?,Who cut your hair?
¿A quién trajo Tom?,Who did Tom bring?
¿Quién te ha dado eso?,Who gave you that?
¿Quién te dio esto?,Who gave you this?
¿Quién inventó eso?,Who invented that?
"¿Quién es Tom, por cierto?",Who is Tom anyway?
¿Quién es aquella mujer?,Who is that woman?
¿Quién es esta mujer?,Who is this woman?
¿Quién hizo la muñeca?,Who made the doll?
¿Quién ha fabricado esta caja?,Who made this box?
¿Quién necesita un trago?,Who needs a drink?
¿Quién paga y por qué?,Who pays for what?
¿A quién debería llamar?,Who should I call?
¿Quién habla francés?,Who speaks French?
¿Quién te dijo eso?,Who told you that?
¿Quién os lo dijo?,Who told you this?
¿Quién quiere un trago?,Who wants a drink?
¿Quién quiere galletitas?,Who wants cookies?
¿Quién estaba a cargo?,Who was in charge?
¿Quién era esa chica?,Who was that girl?
¿Quién haría eso?,Who would do that?
¿Quién se está quejando?,Who's complaining?
¿Quién está en el auto?,Who's in that car?
¿Quién es esa persona?,Who's that person?
¿Quién es tu padre?,Who's your father?
¿Quién es tu abogado?,Who's your lawyer?
¿De quién es esta mochila?,Whose bag is this?
¿De quién es esa cama?,Whose bed is that?
¿De quién es este auto?,Whose car is that?
¿De quién es ese auto?,Whose car is that?
¿De quién es este auto?,Whose car is this?
¿De quién es este carro?,Whose car is this?
¿De quién es la culpa?,Whose fault is it?
¿De quién fue esa idea?,Whose idea was it?
¿De quién es esta mochila?,Whose is this bag?
¿De quién es este bolígrafo?,Whose pen is this?
¿De quién eres hijo?,Whose son are you?
¿Por qué están aquí?,Why are they here?
¿Por qué nos estamos escondiendo?,Why are we hiding?
¿Por qué estáis solas?,Why are you alone?
¿Por qué estás sola?,Why are you alone?
¿Por qué está enfadado?,Why are you angry?
¿Por qué estás enfadado?,Why are you angry?
¿Por qué estás enfadada?,Why are you angry?
¿Por qué está enfadada?,Why are you angry?
¿Por qué estáis enfadados?,Why are you angry?
¿Por qué estáis enfadadas?,Why are you angry?
¿Por qué están enfadados?,Why are you angry?
¿Por qué están enfadadas?,Why are you angry?
¿Por qué estás levantada?,Why are you awake?
¿Por qué estás tumbado?,Why are you lying?
¿Por qué no puedo hacerlo?,Why can't I do it?
¿Por qué él no puede venir?,Why can't he come?
¿Por qué lo he hecho?,Why did I do that?
¿Por qué lo hizo Tom?,Why did Tom do it?
¿Por qué se marchó Tomás?,Why did Tom leave?
¿Por qué hiciste eso?,Why did you do it?
¿Por qué lo hiciste?,Why did you do it?
¿Por qué lo hicisteis?,Why did you do it?
¿Por qué no fuisteis?,Why didn't you go?
¿Por qué no fuiste?,Why didn't you go?
¿Por qué lo hacen?,Why do they do it?
¿Por qué no lloras?,Why don't you cry?
¿Por qué no llorás?,Why don't you cry?
¿Por qué Tom está llorando?,Why is Tom crying?
¿Por qué Tom se está ocultando?,Why is Tom hiding?
¿Por qué se esconde?,Why is she hiding?
¿Por qué se está escondiendo ella?,Why is she hiding?
¿Por qué es blanca la nieve?,Why is snow white?
¿Por qué la nieve es blanca?,Why is snow white?
¿Por qué debo sufrir?,Why must I suffer?
¿Y esa cara tan larga?,Why the long face?
¿Por qué fue despedido Tom del trabajo?,Why was Tom fired?
¿Por qué llegaste tarde?,Why were you late?
¿Quieres casarte conmigo?,Will you marry me?
¿Va usted a pagar al contado?,Will you pay cash?
¿Va a pagar en efectivo?,Will you pay cash?
Dale cuerda al reloj.,Wind up the clock.
La madera se quema fácilmente.,Wood burns easily.
La madera es inflamable.,Wood is flammable.
¿Tú lo harías?,Would you do that?
¡Qué barato está eso!,Wow! That's cheap!
¡Ah! ¡Que barato!,Wow! That's cheap!
¡Vaya! ¡Qué barato!,Wow! That's cheap!
"Sí, lo besé.","Yes, I kissed him."
"Sí, es correcto.",Yes. That's right.
Ayer hacía calor.,Yesterday was hot.
Ayer hizo calor.,Yesterday was hot.
Casi me pegas.,You almost hit me.
Eres un poco gordo.,You are a bit fat.
Tú eres un profesor.,You are a teacher.
Tú eres una profesora.,You are a teacher.
Sos una maestra.,You are a teacher.
Sos un maestro.,You are a teacher.
Vosotras sois actrices.,You are actresses.
Ustedes son actrices.,You are actresses.
Eres guapa.,You are beautiful.
Eres fantástico.,You are fantastic.
Eres gracioso.,You are hilarious.
Llega tarde a casa.,You are home late.
Eres importante.,You are important.
Sos importante.,You are important.
Ustedes son importantes.,You are important.
Estás en mi camino.,You are in my way.
Tú eres mi padre.,You are my father.
Tú eres mi amiga.,You are my friend.
Eres mi amiga.,You are my friend.
Sos mi amiga.,You are my friend.
Tú eres mi madre.,You are my mother.
Usted es mi madre.,You are my mother.
Vosotros estáis seguros aquí.,You are safe here.
Tú estás seguro aquí.,You are safe here.
Sos muy estúpido.,You are so stupid.
Sos falso.,You are two-faced.
Sos falsa.,You are two-faced.
No eres estúpido.,You aren't stupid.
No eres estúpida.,You aren't stupid.
No sos estúpido.,You aren't stupid.
No sos estúpida.,You aren't stupid.
Los dos lo hicieron bien.,You both did fine.
Llegó demasiado tarde.,You came too late.
Viniste demasiado tarde.,You came too late.
Puedes responderlo.,You can answer it.
Puedes tener el mío.,You can have mine.
Usted puede tener el mío.,You can have mine.
Te puedes aparcar aquí.,You can park here.
Pueden estacionarse aquí.,You can park here.
Pueden conversar aquí.,You can talk here.
Puedes confiar en Tom.,You can trust Tom.
Podés esperar acá.,You can wait here.
Puedes esperar aquí.,You can wait here.
No puedes vencerme.,You can't beat me.
No podés negarlo.,You can't deny it.
No puedes hacer eso.,You can't do that.
No podés hacer eso.,You can't do this.
No puedes rendirte.,You can't give up.
Tú no puedes ayudarme.,You can't help me.
No me puedes matar.,You can't kill me.
No puedes perdértelo.,You can't miss it.
No podéis perdéroslo.,You can't miss it.
No lo puedes vender.,You can't sell it.
No lo puedes parar.,You can't stop it.
No puedes pararme.,You can't stop me.
No podéis pararme.,You can't stop me.
No pueden pararme.,You can't stop me.
No nos puedes parar.,You can't stop us.
Podrías preguntarle a Tom.,You could ask Tom.
Me podrías ayudar.,You could help me.
"Lo hiciste bien, Tom.","You did fine, Tom."
Lo hiciste muy bien.,You did very well.
Diste lo mejor.,You did your best.
Hiciste tu parte.,You did your part.
Vos no escuchaste.,You didn't listen.
No escuchaste.,You didn't listen.
Me decepcionas.,You disappoint me.
A mí no me engañas.,You don't fool me.
No me conocés.,You don't know me.
Ya lo descubrirás.,You figure it out.
Ya lo sabrás.,You figure it out.
Llegaste rápido.,You got here fast.
Adivinaste bien.,You guessed right.
Es mejor que vayas.,You had better go.
Me tomaste por tonto.,You had me fooled.
No tienes fiebre.,You have no fever.
No tienes corazón.,You have no heart.
Ustedes no tienen corazón.,You have no heart.
No tenés pruebas.,You have no proof.
Tenés una hora.,You have one hour.
Debes hacerlo.,You have to do it.
Lo tenés que hacer.,You have to do it.
Lo tienes que hacer.,You have to do it.
Tenés que hacerlo.,You have to do it.
Tienes que darte prisa.,You have to hurry.
Tienen que darse prisa.,You have to hurry.
Te acaban de disparar.,You just got shot.
Sabéis quién soy.,You know who I am.
Te agradan todos.,You like everyone.
Luces europeo.,You look European.
Te ves europea.,You look European.
Pareces japonés.,You look Japanese.
Luces fabulosa.,You look fabulous.
Me pareces familiar.,You look familiar.
Te ves extenuado.,You look worn out.
Perdiste el juego.,You lost the game.
Has cometido un error.,You made an error.
Tú hiciste que lo hiciera.,You made me do it.
Tú me hiciste hacerlo.,You made me do it.
Me hiciste reír.,You made me laugh.
Me haces feliz.,You make me happy.
Me haces reír.,You make me laugh.
Tú también puedes venir.,You may also come.
Puedes entrar ahora.,You may enter now.
Puede que necesites esto.,You may need this.
Te puedes aparcar aquí.,You may park here.
Puede estacionar aquí.,You may park here.
Debes estar loco.,You must be crazy.
Debes ayudarla.,You must help her.
Tienes que ayudarla.,You must help her.
Tienes que darte prisa.,You must hurry up.
Debes apurarte.,You must hurry up.
Tienen que darse prisa.,You must hurry up.
Debes detenerlo.,You must stop him.
Deben detenerlo.,You must stop him.
Necesitas un abogado.,You need a lawyer.
Necesitas el descanso.,You need the rest.
Debes apurarte.,You need to hurry.
Necesitas relajarte.,You need to relax.
Me debes una cerveza.,You owe me a beer.
Lo hiciste de verdad.,You really did it.
Corres muy rápido.,You run very fast.
Me has salvado.,You saved my hide.
Vos salvaste mi vida.,You saved my life.
Me ha salvado la vida.,You saved my life.
Pareces estresado.,You seem stressed.
Deberías probarlo.,You should try it.
Me has robado la idea.,You stole my idea.
Hablas demasiado.,You talk too much.
Habláis demasiado.,You talk too much.
Ustedes dos son tan cómicos.,You two are funny.
Tú me entiendes.,You understand me.
Usted me entiende.,You understand me.
Fuiste encantador.,You were charming.
Eras guapo.,You were handsome.
Estabais equivocados.,You were mistaken.
¡Eras tan feliz!,You were so happy.
No fuiste gracioso.,You weren't funny.
No fuisteis graciosos.,You weren't funny.
No me vencerás.,You won't beat me.
Trabajas muy duro.,You work too hard.
Trabajas demasiado duro.,You work too hard.
Ya encontrarás un trabajo.,You'll find a job.
Encontrarás un empleo.,You'll find a job.
Encontrarás una forma.,You'll find a way.
Encontrarás un camino.,You'll find a way.
Sos un buen tipo.,You're a good man.
Eres un buen hombre.,You're a good man.
Eres un hombre amable.,You're a kind man.
Eres un asesino.,You're a murderer.
La estás cagando.,You're blowing it.
Ambos están locos.,You're both crazy.
Ambos estáis locos.,You're both crazy.
Eres contagioso.,You're contagious.
¡Eres repugnante!,You're disgusting!
Lo estás haciendo bien.,You're doing fine.
Lo hacéis perfectamente.,You're doing fine.
Has venido pronto a casa.,You're home early.
Me estás lastimando.,You're hurting me.
Tú estás al mando.,You're in command.
Estás en mi silla.,You're in my seat.
Solo eres un niño.,You're just a boy.
Eres solo un chico.,You're just a boy.
Solo eres un niño.,You're just a kid.
Me estás tomando el pelo.,You're kidding me.
Me estás embromando.,You're kidding me.
Estás atrasado otra vez.,You're late again.
Sois mis amigos.,You're my friends.
Tú eres mi problema.,You're my problem.
No sos culpable.,You're not guilty.
No sos normal.,You're not normal.
No eres estúpido.,You're not stupid.
No eres estúpida.,You're not stupid.
No sos estúpido.,You're not stupid.
No sos estúpida.,You're not stupid.
Sos muy egoísta.,You're so selfish.
Eres tan superficial.,You're so shallow.
Estás rodeado.,You're surrounded.
Tú eres el experto.,You're the expert.
Eres la experta.,You're the expert.
Eres el líder.,You're the leader.
Eres el mayor.,You're the oldest.
Sos demasiado modesto.,You're too modest.
Tú estás muy alerta.,You're very alert.
Eres muy valiente.,You're very brave.
Usted es muy valiente.,You're very brave.
Sois muy valientes.,You're very brave.
Es usted muy valiente.,You're very brave.
Sos muy valiente.,You're very brave.
Son muy valientes.,You're very brave.
Está muy limpio.,You're very clean.
Tienes mucha suerte.,You're very lucky.
Tenéis mucha suerte.,You're very lucky.
Eres muy listo.,You're very smart.
Eres muy inteligente.,You're very smart.
Sos muy inteligente.,You're very smart.
Sos muy listo.,You're very smart.
Son muy listos.,You're very smart.
Son muy inteligentes.,You're very smart.
Sos muy lista.,You're very smart.
Eres muy lista.,You're very smart.
Eres muy dulce.,You're very sweet.
Tu libro está aquí.,Your book is here.
Tu cara está pálida.,Your face is pale.
Tu casa es grande.,Your house is big.
Su casa es grande.,Your house is big.
Me duelen tus mentiras.,Your lies pain me.
Tus labios están rojos.,Your lips are red.
Tus labios son rojos.,Your lips are red.
"Tu nombre, por favor.","Your name, please."
"Su nombre, por favor.","Your name, please."
Un gato tiene dos orejas.,A cat has two ears.
Un gato no es un humano.,A cat is not human.
Un gato me ha arañado.,A cat scratched me.
Hay un niño perdido.,A child is missing.
Hay un guardia afuera.,A guard is outside.
Ella nos gusta a todos.,All of us like her.
Todo el azúcar es dulce.,All sugar is sweet.
Todo lo que hacemos es estudiar.,All we do is study.
Todos estuvieron satisfechos.,All were satisfied.
¿Acaso estoy viendo cosas?,Am I seeing things?
Se me ocurrió una idea.,An idea came to me.
Se me ha ocurrido una idea.,An idea came to me.
Me vino una idea.,An idea came to me.
Contesta a mi pregunta.,Answer my question.
Eso lo puede hacer cualquiera.,Anyone can do that.
Cualquiera logra hacer eso.,Anyone can do that.
Cualquier cosa ayudará.,Anything will help.
¿Incluye comidas?,Are meals included?
¿Viene con comidas?,Are meals included?
¿Están satisfechos?,Are they satisfied?
¿Usted es budista?,Are you a Buddhist?
¿Eres budista?,Are you a Buddhist?
¿Eres creyente?,Are you a believer?
¿Eres un creyente?,Are you a believer?
¿Eres músico?,Are you a musician?
¿Está gravemente herido?,Are you badly hurt?
¿Me estás echando la culpa?,Are you blaming me?
¿Me estás culpando?,Are you blaming me?
¿Estás aburrido aquí?,Are you bored here?
¿Hoy estás ocupado?,Are you busy today?
¿Está ocupado hoy?,Are you busy today?
¿Estás ahí abajo?,Are you down there?
¿Te encuentras bien?,Are you feeling OK?
¿Eres de Kioto?,Are you from Kyoto?
¿Tú también vas?,"Are you going, too?"
¿Estáis tontos?,Are you guys crazy?
