idioma,traduccion
"During hard times, people might not go on a trip, but they might be willing to pay extra for good coffee.","En tiempos difíciles, las personas pueden no hacer un viaje, pero pueden estar dispuestas a pagar extra por un buen café."
"If you watch the sun setting on a warm, damp day, you can see the moisture changing the shape of the sun.","Si se mira la puesta de sol en un día caluroso y húmedo, se puede ver la humedad cambiando la forma del sol."
"Some superstitious people in America believe that if a black cat crosses your path, you'll have bad luck.","Algunas personas supersticiosas de Estados Unidos creen que si un gato negro cruza su camino, tendrán mala suerte."
"The trouble with the world isn't that people know too little, but they know so many things that ain't so.","El problema con el mundo no es que la gente sepa muy poco, sino que saben demasiadas cosas que no son verdad."
The worst-case scenario is that Tom will lose his job and won't be able to keep up his mortgage payments.,El peor escenario posible es que Tom pierda su trabajo y no sea capaz de seguir pagando su hipoteca.
Thomas A. Edison so loves his work that he sleeps an average of less than four hours of each twenty-four.,"Thomas A. Edison ama tanto su trabajo, que duerme un promedio de menos de cuatro horas cada veinticuatro."
We were unsure what kind of person Tom would be and whether he would like living in the same house as us.,No estábamos seguros de qué clase de persona sería Tom ni si le gustaría vivir en la misma casa que nosotros.
"What's important isn't which university you've graduated from, but what you learned while you were there.","Lo que importa no es en qué universidad te has licenciado, sino lo que aprendiste mientras estabas allí."
"If your spouse is a politician, then likely your name will also appear in the newspaper from time to time.","Si tu cónyuge es un político, entonces probablemente tu nombre también aparecerá en el periódico de vez en cuando."
"Last year, I spent so much time by myself that I almost forgot how to communicate effectively with others.",El año pasado pasé tanto tiempo solo que casi se me olvidó cómo comunicarme de una manera eficaz con los otros.
"Tom asked Mary a few questions that she couldn't answer, but she was able to answer most of his questions.","Tom preguntó a Mary unas pocas cuestiones que no supo contestar, pero ella fue capaz de responder a la mayoría de sus preguntas."
Tom couldn't hear what the teacher was saying because all of the other students were making so much noise.,Tom no podía escuchar lo que el profesor estaba diciendo porque todos los demás estudiantes estaban haciendo demasiado ruido.
We were unsure what kind of person Tom would be and whether he would like to live in the same house as us.,No estábamos seguros de qué tipo de persona podía ser Tom y si a él le gustaría vivir en la misma casa que a nosotros.
"When I woke up today, I yawned, stretched, rubbed the sleep out of my eyes, and put on a pair of slippers.","Hoy cuando me desperté, bostecé, me estiré, me quité las legañas de los ojos y me puse las zapatillas de estar en casa."
"Cats are like girls. If they talk to you it's great, but if you try to talk to them, it doesn't go so well.","Los gatos son como las chicas. Si te hablan es genial, pero si tratas de hablar con ellas, no sale tan bien."
He began to suspect something was wrong when the seller didn't allow him to test the item before buying it.,Él empezó a sospechar que algo iba mal cuando el vendedor no le permitió probar el objeto antes de comprarlo.
"He got tired of being the devil's advocate and now agrees with every idea they suggest, no matter how dumb.","Se cansó de ser el abogado del diablo y ahora acepta cualquier idea que sugieran, sin importar lo estúpida que sea."
"Incidentally, this room doesn't have anything like an air conditioner. All it has is a hand-held paper fan.","Por cierto, esta sala no tiene acondicionador de aire. Todo lo que tiene es un abanico."
"Last year in the Philippines, earthquakes and tidal waves resulted in the deaths of more than 6,000 people.","El año pasado, los terremotos y los maremotos cobraron más de 6.000 vidas en Filipinas."
There have been a lot of complaints recently about drivers not obeying the speed limits in downtown Boston.,Ha habido un montón de quejas últimamente de que los conductores no respetan los límites de velocidad en el centro de Boston.
We're gonna make sure that no one is taking advantage of the American people for their own short-term gain.,Nos estamos asegurando de que nadie se esté aprovechando del pueblo americano para su propio interés a corto plazo.
Why did I buy flowers? Is that what you just said? It's really noisy here so I couldn't hear you very well.,"¿Por qué compré flores? ¿Es eso lo que tú dijiste? Está verdaderamente ruidoso aquí, así que no te oí muy bien."
I like to feel sad. I know that most people try to avoid any kind of sad feeling. But I think that is wrong.,Me gusta estar triste. Sé que la mayoría de las personas intentan evitar cualquier tipo de sentimiento de tristeza. Pero yo pienso que eso está mal.
I talked with Tom for over an hour before he said something that made me realize he wasn't a native speaker.,Hablé con Tom por más de una hora hasta que él dijo algo que hizo darme cuente de que él no era un hablante nativo.
"Eight years ago, we were in the early stages of what would become the worst economic crisis of our lifetimes.",Hace ocho años estábamos en los albores de lo que llegaría a ser la peor crisis económica de nuestra vida.
"I don't think it's necessary for me to sound like a native speaker, I just want to be able to speak fluently.","No creo que sea necesario que yo hable como un hablante nativo, tan sólo quiero poder hablar fluidamente."
"I don't think there is any excuse for his behavior. At the same time, we should listen to what he has to say.","No creo que haya alguna excusa para su comportamiento. Al mismo tiempo, deberíamos escuchar lo que él tenga que decir."
"If you don't start treating people with a little more respect, people may start avoiding you like the plague.","Si no empiezas a tratar a la gente con un poco más de respeto, la gente podría comenzar a evitarte como a la plaga."
It is easier for a camel to pass through the eye of a needle than for a rich man to enter the kingdom of God.,Es más fácil que un camello pase por el ojo de una aguja que que un rico entre en el Reino de Dios.
"It's hard to be a woman. One must think like a man, act like a lady, look like a girl, and work like a horse.","Ser mujer es difícil. Hay que pensar como hombre, actuar como una dama, verse como una niña y trabajar como caballo."
A lot of banging and cussing could be heard coming out of the garage when Tom was trying to fix the lawnmower.,Un montón de golpes e imprecaciones podían oírse del garaje cuando Tom estaba tratando de reparar la cortadora de césped.
I can't believe that you aren't at least willing to consider the possibility that there's another explanation.,No puedo creer que ni estés dispuesto a considerar la posibilidad de que haya otra explicación.
It doesn't make sense to criticize someone for doing something that we would do if we were in their situation.,No tiene sentido criticar a alguien por hacer algo que haríamos nosotros si estuviésemos en su caso.
It doesn't make sense to criticize someone for doing something that we would do if we were in their situation.,No tiene sentido criticar a alguien por hacer algo que haríamos nosotros si estuviésemos en su situación.
"Masculine qualities in a woman are seen as strength, while feminine qualities in a man are viewed as weakness.","Atributos masculinos en una mujer son vistos como fuerza, por el contrario, atributos femeninos en un hombre son vistos como debilidad."
"The graphic description of the victim's murder was too much for his mother, who ran out of the court in tears.","La descripción gráfica del asesinato de la víctima fue muy dura para su madre, quien salió llorando de la corte."
"Even though Tom told Mary about his problem, he didn't want to listen to any advice she had on how to solve it.","Aún si Tom le contó a Mary acerca de su problema, él no quería escuchar ningún consejo que ella tuviera para resolverlo."
"I realize I may not be the most desirable man in the world, but I still hope you'll consider going out with me.","Me doy cuenta de que puede que no sea el hombre más atractivo en el mundo, pero aún así espero que consideres salir conmigo."
"In preparation for painting a portrait, my friend takes many photographs in order to study the subject closely.","Como preparación para pintar un retrato, mi amigo toma muchas fotografías con el fin de estudiar el tema de cerca."
Life would be infinitely happier if we could only be born at the age of eighty and gradually approach eighteen.,La vida sería infinitamente más feliz si pudiéramos nacer a la edad de ochenta años y gradualmente llegar a los dieciocho.
"People often lie about what they did on the weekend, so their friends won't realize how boring they really are.",La gente a menudo miente acerca de lo que hicieron el fin de semana para que sus amigos no se den cuenta de lo aburridos que en realidad son.
Something you should know about me is that my greatest fear in life is that people will find out that I'm poor.,Algo que deberías saber acerca de mí es que mi mayor temor en la vida es que la gente averigüe que yo soy pobre.
Tom pressed his ear against the wall to see if he could hear what his parents were discussing in the next room.,Tom puso su oído contra la pared para ver si podía oír lo que sus padres estaban discutiendo en la pieza contigua.
"Tom was obsessed by the belief that, one by one, everyone around him was being abducted and replaced by aliens.","Tom estaba obsesionado con la creencia de que, uno por uno, todos los que le rodeaban eran abducidos y reemplazados por extraterrestres."
"I know that it is highly unlikely that you'd ever want to go out with me, but I still need to ask at least once.","Sé que es muy improbable que tú alguna vez quisieras salir conmigo, pero aún así tengo que preguntar al menos una vez."
"Acting on advice from his astronomers, Alexander the Great decided not to attack Egypt and went to India instead.","Actuando bajo el concejo de sus astrónomos, Alejandro Magno decidió no atacar Egipto, y en su lugar fue a India."
"I came here to see if there was something I could do to help, but there doesn't seem to be anything for me to do.","Vine aquí para ver si había algo que pudiera hacer para ayudar, pero parece que no hay nada para que yo haga."
"I know you're upset about your car being totaled, but you weren't injured and you should be thankful to be alive.","Sé que estás molesto porque tu carro quedó destrozado, pero saliste ileso y deberías estar feliz que estás vivo."
"I know you're upset about your car being totaled, but you weren't injured and you should be thankful to be alive.","Sé que está molesto porque su carro quedó destrozado, pero salió ileso y debería estar feliz que está vivo."
"I know you're upset about your car being totaled, but you weren't injured and you should be thankful to be alive.","Sé que estás molesta porque tu carro quedó destrozado, pero saliste ilesa y deberías estar feliz que estás viva."
The World Health Organization says alcohol abuse is the third leading cause of death and disability in the world.,La Organización Mundial de la Salud dice que el abuso de alcohol es la tercera mayor causa de muerte e invalidez en el mundo.
"Babies can become dehydrated from a high fever, so I was told that it would be better to send him to the hospital.","Los bebés se pueden deshidratar por causa de una fiebre demasiado alta, de modo que me dijeron que sería mejor llevarlo al hospital."
"Did you know that in Japan, if you have a tattoo, you won't be allowed to bathe in many of the hot spring resorts?","¿Sabías que en Japón, si llevas un tatuaje, no te permitirán que te bañes en muchos de los balnearios de aguas termales?"
"Everybody has a right to his own opinion. However, sometimes it's better not to tell anybody what that opinion is.","Todos tienen derecho a su opinión propia. Sin embargo, a veces es mejor no decirle a nadie cuál es esa opinión."
The Himalayas were formed by the collision of the tectonic plates of India and Eurasia about 50 million years ago.,El Himalaya se formó por la colisión de las placas tectónicas de la India y Eurasia hace alrededor de 50 millones de años.
The police can't find a single person who remembers seeing you where you said you were on the night of the murder.,La policía no puede encontrar ni a una persona que recuerde haberte visto donde dijiste que estabas la noche del asesinato.
"Tom likes Mary, but Mary likes John. To make matters even more interesting, John likes Alice, but Alice likes Tom.","A Tomás le gusta María, pero a María le gusta Juan. Para hacer las cosas aún más interesantes, a Juan le gusta Alicia, pero a Alicia le gusta Tomás."
Tom was sad when he discovered that Mary was a gold digger and Mary was sad when she discovered that Tom was poor.,"Tom se entristeció al descubrir que Mary era una buscadora de oro, y Mary se entristeció cuando supo que Tom era pobre."
What kind of a parent would leave their child unattended in the car outside the pub while they're inside drinking?,"¿Qué tipo de padre dejaría a su hijo desatendido en el coche fuera del pub, mientras ellos están dentro bebiendo?"
Witnesses told police that the train was travelling way over the speed limit when it derailed going around a bend.,Los testigos le dijeron a la policía que el tren iba a la velocidad por encima del límite cuando descarriló al girar la próxima curva.
The Belo Monte dam in Brazil is a controversial project because of its impact on the environment and native people.,"La represa Belo Monte en Brasil, es un proyecto controvertido, debido al impacto sobre el medio ambiente y la población nativa."
"Tom's constant arguing irritates some of his classmates. However, most of the class has just learned to ignore him.",Las constantes discusiones de Tom irritan a algunos de sus compañeros. Sin embargo la mayoría de la clase ya aprendió a ignorarlo.
"""How's the trouble and strife?"" is an example of a sentence using Cockney rhyming slang. It means ""How's your wife?""",¿Cómo es el problema y el conflicto? es un ejemplo de una oración usando la jerga de rimado de Cockney. Significa ¿Cómo está tu mujer?
Getting your message across is much more important than trying to say it exactly like a native speaker would say it.,Hacer llegar tu mensaje es mucho más importante que tratar de decirlo exactamente como lo haría un hablante nativo.
"Over 100 tons of dust and sand-sized particles bombard the earth every day from space, most of which goes unnoticed.","Más de 100 toneladas de polvo y partículas del tamaño de un grano de arena bombardean la Tierra todos los días desde el espacio, la mayoría de las cuales pasa desapercibida."
"Over 100 tons of dust and sand-sized particles bombard the earth every day from space, most of which goes unnoticed.","Más de 100 toneladas de polvo y partículas del tamaño de un grano de arena bombardean la Tierra todos los días desde el espacio, la mayoría de las cuales pasa inadvertida."
The typical elements of a foreign culture are changed into the typical elements of the local culture of translators.,Los aspectos típicos de una cultura ajena cambian por los aspectos típicos de la cultura local de los traductores.
"Tom tried to sell his old VCR instead of throwing it away, but no one would buy it, so he ended up throwing it away.","Tom trató de vender su viejo reproductor de vídeo en lugar de tirarlo a la basura, pero nadie lo compró, por lo que terminó tirándolo a la basura."
A man touched down on the moon. A wall came down in Berlin. A world was connected by our own science and imagination.,Un hombre pisó la luna. Una muralla cayó en Berlín. Un mundo hizo conexión gracias a nuestra propia ciencia e imaginación.
A man touched down on the moon. A wall came down in Berlin. A world was connected by our own science and imagination.,Un hombre pisó la luna. Un muro cayó en Berlín. Un mundo fue conectado por medio de nuestra propia ciencia e imaginación.
"Being happy doesn't mean that everything is perfect, but rather that you've decided to look beyond the imperfections.","Ser feliz no significa que todo sea perfecto, sino que decidiste ver más allá de las imperfecciones."
Dr. Zamenhof believed that a language belongs to the people who speak it which is why he never copyrighted Esperanto.,"El Dr. Zamenhof creyó que un lenguaje le pertenece a la gente quien lo habla, y es por eso que él nunca registró los derechos de autor del Esperanto."
Every student who has graduated from our university has studied English with a native speaker for at least two years.,Todo estudiante que se ha graduado de nuestra universidad ha estudiado inglés con un hablante nativo por al menos dos años.
"If you don't want to put on sunscreen, that's your problem. Just don't come complaining to me when you get a sunburn.","Si no quieres ponerte protector solar es tu problema, pero no vengas a quejarte conmigo cuando tengas quemaduras de sol."
It took Tom several hours to assemble a bunk bed that the instructions said would take less than an hour to assemble.,Le llevó a Tom varias horas ensamblar una cama litera que las instruccciones decían que lleva menos de una hora de montaje.
"Nobody has asked you to agree, but can't you at least accept that there are people who hold different views from you?","Nadie te ha pedido que estés de acuerdo, pero ¿no puedes aceptar al menos que hay gente que tiene un punto de vista diferente del tuyo?"
"Tom didn't know the meaning of ""anglophobia,"" so he did a quick web search to see if he could find out what it meant.","Tom no sabía el significado de ""anglofobia,""así que hizo una búsqueda rápida en la web para ver si podía encontrar qué significaba."
"Even though computer programmers may use semicolons every day, nowadays most people only use semicolons for emoticons.","Aunque los programadores utilizan a diario el punto y coma, actualmente la mayoría de las personas usan el punto y coma sólo para los emoticones."
"I had never eaten any kind of Thai food, so I was pretty excited about going to a Thai restaurant with my grandmother.","Yo nunca había comido ninguna clase de comida thai, así que estaba muy emocionado de ir a un restaurante thai con mi abuela."
"The room didn't look very good after Tom painted it, because he didn't even bother to wash the walls or ceiling first.","La habitación no se ve muy bien después de que Tom la pintó, ya que previamente ni siquiera se preocupó por lavar las paredes o el techo."
"""When does your sister come back from work?"" ""I don't know, but I think she'll arrive at home a few minutes before me.""","""¿Cuándo vuelve tu hermana de trabajar?"" ""No sé, pero creo que va a llegar a casa un par de minutos antes de mí."""
"Four of my favorite Christmas carols are ""Silent Night,"" ""Joy to the World,"" ""The First Noel"" and ""Away in the Manger.""","Cuatro de mis villancicos favoritos son ""Noche de Paz,"" ""¡Regocijad! Jesús Nació,"" ""La Primera Navidad"" y ""Venid Pastorcillos."""
"Four of my favorite Christmas carols are ""Silent Night,"" ""Joy to the World,"" ""The First Noel"" and ""Away in the Manger.""","Cuatro de mis villancicos favoritos son ""Noche de Luz,"" ""¡Regocijad! Jesús Nació,"" ""La Primera Navidad"" y ""Jesús en Pesebre."""
"My friend recommended that I shouldn't buy an iPad yet, but to wait until I see what Apple's competitors come out with.","Mi amigo me recomendó que no debería comprar un iPad por ahora, sino esperar hasta ver qué sacan los competidores de Apple."
"Roger Miller entered the United States Army at the age of seventeen. He was sent to an army base near Atlanta, Georgia.","Roger Miller ingresó en el Ejército de los Estados Unidos a los diecisiete años. Fue enviado a una base militar cerca de Atlanta, Georgia."
A trade delegation has gone to Japan ahead of the Prime Minister to crunch the numbers with their Japanese counterparts.,"Una delegación comercial ha ido a Japón, por delante del primer ministro, para cuadrar los números con sus homólogos japoneses."
"Anyone whose comfort level depends on what someone else is wearing really needs to take a long, hard look at themselves.",Cualquier persona cuyo nivel de comodidad dependa de lo que los demás estén vistiendo realmente necesita echarse una larga y escrutadora mirada a sí mismo.
I think it's highly unlikely that Tom was not aware that he wouldn't be allowed to enter the museum without his parents.,Creo que es muy improbable que Tom no fuera consciente de que no se le permitiría entrar al museo sin sus padres.
I was lucky that the policeman didn't give me a ticket for making a U-turn at an intersection that had a no U-turn sign.,Tuve suerte de que el policía no me diera una multa por dar una vuelta en U en una intersección que no tenía una señal de vuelta en U.
Tom isn't your average guy. He doesn't like things most guys like and he doesn't like to do things most men enjoy doing.,Tom no es el tipo promedio. A él no le gustan las cosas que a la mayoría les gusta y no le gusta hacer lo que los demás hombres disfrutan haciendo.
Cesar Chavez asked that strikers remain non-violent even though farm owners and their supporters sometimes used violence.,César Chávez pidió a los manifestantes que se mantuvieran pacíficos aunque los dueños de las granjas y sus seguidores a veces usaran la violencia.
"Even now, I occasionally think I'd like to see you. Not the you that you are today, but the you I remember from the past.","Incluso ahora, a veces pienso que me gustaría verte. No como eres hoy, sino como te recuerdo."
We should spend our time creating content for our website rather than wasting time worrying about minor cosmetic details.,Deberíamos ocupar nuestro tiempo creando contenidos para nuestro sitio web en vez de perder tiempo preocupándonos de detalles cosméticos menores.
A lot of people who have up until now been spending money having a good time now need to be more careful with their money.,Muchas personas que hasta ahora se han pasado gastando dinero en pasar un buen rato ahora deben ser más cuidadosas con su dinero.
"It's very easy to sound natural in your own native language, and very easy to sound unnatural in your non-native language.",Es muy fácil sonar natural en su lengua nativa y muy fácil sonar poco natural en su lengua no nativa.
The difference between the right word and almost the right word is the difference between lightning and the lightning bug.,"La diferencia entre la palabra correcta y la casi correcta, es la misma que entre el rayo y la luciérnaga."
"The world's first Ferris wheel was built in Chicago. It was named after its contructor, George Washington Gale Ferris, Jr.","La primera rueda de la fortuna del mundo fue construida en Chicago. Fue llamada en honor a su constructor, George Washington Gale Ferris Jr."
"Your English is grammatically correct, but sometimes what you say just doesn't sound like what a native speaker would say.","Tu inglés es gramaticalmente correcto, pero a veces lo que dices no suena como lo que un nativo diría."
I have Japanese and Chinese friends who speak to each other in English since that is the only language they have in common.,Yo tengo amigos japoneses y chinos que se hablan entre ellos en inglés dado que esa es la única lengua que tienen en común.
"All the doctors say that I shouldn't drink coffee, but, despite that, I do have a bit now and then when I'm in good company.","Todos los doctores dicen que yo no debo tomar café, y sin embargo bebo un poco de vez en cuando en buena compañía."
Make a good translation of the sentence that you are translating. Don't let translations into other languages influence you.,Haz una buena traducción de la oración que estás traduciendo. No dejes que las traducciones a otras lenguas te influencien.
One thing I don't like about the iPad is that you can't easily install apps that aren't available through Apple's App Store.,Una cosa que no me gusta acerca del iPad es que no puedes instalar fácilmente apps que no estén disponibles a través del App Store de Apple.
"""Jingle Bells,"" a popular song around Christmas time, is not really a Christmas song. The lyrics say nothing about Christmas.","""Jingle Bells,"" la popular canción en tiempos navideños, en realidad no es una canción navideña. La letra no dice nada sobre navidad."
"""Jingle Bells,"" a popular song around Christmas time, is not really a Christmas song. The lyrics say nothing about Christmas.","""Jingle Bells"", la famosa canción navideña, en realidad no tiene nada de navideña. El texto no hace mención alguna de la Navidad."
"I used to watch this anime a lot when I was a kid, but I can't quite remember what happened to the hero in the final episode.","Solía ver harto este animé cuando era niño, pero no recuerdo bien qué le pasaba al héroe en el último capítulo."
"If your company primarily does business with America, then you should be studying English with a native speaker from America.","Si tu compañía primordialmente hace negocios con Estados Unidos, entonces debes de estudiar inglés con un hablante nativo de Estados Unidos."
The English language is undoubtedly the easiest and at the same time the most efficient means of international communication.,La lengua inglesa es sin lugar a dudas la más fácil y al mismo tiempo la más eficiente forma de comunicación internacional.
"Instead of giving each other Christmas presents this year, we donated the amount we would have spent on presents to a charity.","En lugar de hacernos mutuamente regalos de Navidad este año, donamos la cantidad que habríamos gastado en regalos para obras de caridad."
"Singer and actress Selena Gomez started her career at age seven on the children's public television show ""Barney and Friends.""","La cantante y actriz Selena Gomez empezó su carrera a los siete años en el espectáculo infantil de la televisión pública ""Barney y amigos""."
"A good newspaper reporter takes advantage of what he learns from any source, even the ""little bird told him so"" type of source.","Un buen reportero se aprovecha de lo que obtiene de cualquier fuente, incluso de las del tipo ""me lo ha dicho un pajarito""."
Food prices are at their highest level since the United Nations Food and Agriculture Organization began keeping records in 1990.,El precio de los alimentos está en su nivel más alto desde que la Organización de Comida y Agricultura de las Naciones Unidas comenzó a registrarlos en 1990.
I've heard that it's impossible to sound like a native speaker unless one starts speaking the language before the age of twelve.,Oí que es imposible sonar como un hablante nativo a menos que uno empiece a hablar la lengua antes de los doce años.
"No matter what your profession, or how happy you may be in it, there are moments when you wish you had chosen some other career.","Sea cual sea tu profesión y lo feliz que seas en ella, habrá momentos en los que desearás haber elegido otra carrera."
"When Tom was a kid, he used to collect his father's cigarette butts until he had enough tobacco to roll a cigarette for himself.","De chaval, Tom solía coger las colillas de su padre hasta juntar suficiente tabaco para poderse liar un cigarrillo."
"When Tom was a kid, he used to collect his father's cigarette butts until he had enough tobacco to roll a cigarette for himself.","De chaval, Tom solía coger las colillas de su padre hasta juntar suficiente tabaco para poder liarse un cigarrillo."
Satellite imagery is being used in an effort to narrow down the area in the Indian Ocean where floating debris has been observed.,Se están usando imágenes de satélite en un intento de reducir el área del océano Índico donde se han observado restos flotantes.
"Honey, I know the budget is tight, but do you think we could splurge a bit and have a night out at a fancy restaurant this weekend?","Cariño. Sé que el presupuesto es apretado pero, ¿crees que podríamos despilfarrar un poco y salir una noche a un restaurante lujoso este fin de semana?"
"Tom went to a fortune teller at the town fair and was told that someone would come into his life whose first name started with ""M"".","Tom fue a una adivina en la feria de la ciudad, la cual le dijo que alguien cuyo nombre empezaba con ""M"" iba a aparecer en su vida."
"A committee is a group of people who individually can do nothing, but who, as a group, can meet and decide that nothing can be done.","Un comité es un grupo de personas que aisladamente nada pueden hacer, pero que como grupo pueden reunirse y decidir que nada puede hacerse."
"Oh, sure, I studied English in my school days. But it wasn't until two or three years ago that I really started taking it seriously.","Oh, por supuesto, estudié inglés en la escuela. Pero no fue hasta hace un par de años o tres que realmente empecé a tomármelo en serio."
"In 1964, Roger Miller agreed to record sixteen songs. One of those songs was ""Dang Me."" It became his first number one selling record.","En 1964, Roger Miller acordó grabar dieciséis canciones. Una de esas canciones fue ""Maldíceme"". Se convirtió en su primer número uno de ventas."
"Tom hadn't washed clothes in a long time, so he searched through his dirty clothes to see if there was something clean enough to wear.","Ya desde hace mucho tiempo que Tom no lavaba ropa, así que él buscaba en su ropa sucia para ver si había algo lo suficientemente limpio que pudiera ponerse."
One way to lower the number of errors in the Tatoeba Corpus would be to encourage people to only translate into their native languages.,Una forma de reducir el número de errores en el Corpus de Tatoeba sería fomentar que la gente tradujera únicamente a su lengua materna.
I want a religion that respects the differences that exist between people and that states that each individual has their own personality.,Quiero una religión que respete las diferencias que existen entre la gente y que afirme que cada individuo tiene su propia personalidad.
"She has a boyfriend she's been going out with since high school, but she feels their relationship is in a rut, so she's become discontented.","Ella tiene un novio con el que ha estado saliendo desde el instituto, pero siente que su relación está estancada, así que ha terminado en un estado de apatía."
Always use distilled water in steam irons because using ordinary water will cause a mineral build-up over time that will clog the steam holes.,"Usa siempre agua destilada en las planchas de vapor, porque el agua común y corriente con el tiempo provocará que una acumulación de minerales tape los huecos de vapor."
I think it's a shame that some foreign language teachers were able to graduate from college without ever having studied with a native speaker.,Creo que es una vergüenza que algunos profesores de lengua extranjera hayan podido graduarse de la universidad sin nunca haber estudiado con un hablante nativo.
"You can fool some of the people all of the time, and all of the people some of the time, but you can't fool all of the people all of the time.","Se puede engañar a algunas personas durante todo el tiempo y a todas las personas por algún tiempo, pero no se puede engañar a todo el mundo todo el tiempo."
"If you translate from your second language into your own native language, rather than the other way around, you're less likely to make mistakes.","Si traduces desde tu segunda lengua a tu lengua materna, más que al revés, es menos probable que cometas fallos."
"People speak so much about the need for leaving a better planet for our children, and forget the urgency of leaving better children for our planet.","La gente habla tanto de que necesitan dejar un mejor planeta para nuestros hijos, y se olvidan de la urgencia de dejar mejores niños para nuestro planeta."
The Australian Prime Minister has said that he does not intend to engage in megaphone diplomacy with Egypt over the jailing of an Australian journalist.,El primer ministro australiano ha dicho que no va a iniciar una escaramuza diplomática por el encarcelamiento de un periodista australiano.
"You may not learn to speak as well as a native speaker, but you should be able to speak well enough that native speakers will understand what you have to say.","Puede que no aprendas a hablar tan bien como un hablante nativo, pero deberías ser capaz de hablar lo suficientemente bien para que los hablantes nativos entiendan lo que tengas que decir."
"If a person has not had a chance to acquire his target language by the time he's an adult, he's unlikely to be able to reach native speaker level in that language.","Si una persona no ha tenido la oportunidad de adquirir su lengua meta antes de llegar a adulto, es improbable que llegue a alcanzar el nivel de un hablante nativo en esa lengua."
"It's still too hard to find a job. And even if you have a job, chances are you're having a tougher time paying the rising costs of everything from groceries to gas.","Todavía es demasiado difícil encontrar un trabajo. E incluso si tienes un trabajo, lo más probable es que las pases canutas para pagar el coste cada vez mayor de todo, desde la comida hasta el gas."
"You can't easily put photos on an iPad from more than one computer. However, you can email photos to yourself from various computers and download these photos to your iPad.","Usted no puede poner fácilmente fotografías en un iPad de más de una computadora. Sin embargo, puede enviarse fotografías de varias computadoras y descargarlas a su iPad."
"You can't view Flash content on an iPad. However, you can easily email yourself the URLs of these web pages and view that content on your regular computer when you get home.","Usted no puede ver contenido Flash en un iPad. Sin embargo, puede enviarse el URL de esas páginas web y ver el contenido en su computadora ordinaria al llegar a su hogar."
"You can't view Flash content on an iPad. However, you can easily email yourself the URLs of these web pages and view that content on your regular computer when you get home.","No puedes ver contenido en Flash en un iPad. Sin embargo, puedes fácilmente enviarte por correo electrónico las URL's de esas páginas web y ver el contenido en tu computadora cuando llegas a casa."
"A mistake young people often make is to start learning too many languages at the same time, as they underestimate the difficulties and overestimate their own ability to learn them.","Un error que cometen a menudo los jóvenes es el de comenzar a aprender demasiadas lenguas al mismo tiempo, porque subestiman sus dificultades y sobrestiman sus propias capacidades para aprenderlas."
"No matter how much you try to convince people that chocolate is vanilla, it'll still be chocolate, even though you may manage to convince yourself and a few others that it's vanilla.","No importa cuánto insistas en convencer a la gente de que el chocolate es vainilla, seguirá siendo chocolate, aunque puede que te convenzas a ti mismo y a algunos otros de que es vainilla."
"In 1969, Roger Miller recorded a song called ""You Don't Want My Love."" Today, this song is better known as ""In the Summer Time."" It's the first song he wrote and sang that became popular.","En 1969, Roger Miller grabó una canción llamada ""Tú no quieres mi amor"". Hoy, esta canción es más conocida como ""En el verano"". Es la primera canción que escribió y cantó que se convirtió popular."
A child who is a native speaker usually knows many things about his or her language that a non-native speaker who has been studying for years still does not know and perhaps will never know.,Un niño que es hablante nativo normalmente sabe muchas cosas acerca de su lengua que un hablante no nativo que lo haya estado estudiando durante muchos años no sabe todavía y que quizá no sabrá nunca.
"There are four main causes of alcohol-related death. Injury from car accidents or violence is one. Diseases like cirrhosis of the liver, cancer, heart and blood system diseases are the others.","Hay cuatro causas principales de muertes relacionadas con el alcohol. Lesión por un accidente automovilístico o violencia es una. Enfermedades como cirrosis del hígado, cáncer, enfermedades del corazón y del sistema circulatorio son las otras."
"There are mothers and fathers who will lie awake after the children fall asleep and wonder how they'll make the mortgage, or pay their doctor's bills, or save enough for their child's college education.","Hay madres y padres que se quedan despiertos después de que sus hijos se hayan dormido y se preguntan cómo conseguir pagar la hipoteca o las facturas del médico, o cómo ahorrar el suficiente dinero para la educación universitaria de sus hijos."
A carbon footprint is the amount of carbon dioxide pollution that we produce as a result of our activities. Some people try to reduce their carbon footprint because they are concerned about climate change.,Una huella de carbono es la cantidad de contaminación de dióxido de carbono que producimos como producto de nuestras actividades. Algunas personas intentan reducir su huella de carbono porque están preocupados acerca del cambio climático.
"Since there are usually multiple websites on any given topic, I usually just click the back button when I arrive on any webpage that has pop-up advertising. I just go to the next page found by Google and hope for something less irritating.","Como suele haber varias páginas web sobre cualquier tema, normalmente sólo le doy al botón de retroceso cuando entro en una página web que tiene anuncios en ventanas emergentes. Simplemente voy a la siguiente página encontrada por Google y espero encontrar algo menos irritante."
"If you want to sound like a native speaker, you must be willing to practice saying the same sentence over and over in the same way that banjo players practice the same phrase over and over until they can play it correctly and at the desired tempo.","Si quieres sonar como un hablante nativo, debes estar dispuesto a practicar diciendo la misma frase una y otra vez de la misma manera en que un músico de banjo practica el mismo fraseo una y otra vez hasta que lo puedan tocar correctamente y en el tiempo esperado."
Este es el perro más fuerte que jamás haya visto.,This is the strongest dog that I have ever seen.
Esta es tu última oportunidad de pasar tiempo con Tom.,This is your last chance to spend time with Tom.
Este material aguantará un montón de lavados.,This material will stand up to lots of washings.
Este medicamento debe ser tomado cada tres horas.,This medicine should be taken every three hours.
