idioma,traduccion
Él se divorció de ella después de años de infelicidad.,He divorced her after years of unhappiness.
Él ni siquiera sabe como firmar con su nombre.,He does not even know how to sign his name.
"No sabe inglés, mucho menos francés.","He does not know English, much less French."
Él le da una manzana al profesor todos los días.,He gives an apple to the teacher every day.
Él se acostumbró al nuevo estilo de vida.,He got accustomed to the new way of living.
Él tenía que compartir el dormitorio con su hermano.,He had to share a bedroom with his brother.
Él tuvo que compartir una recámara con su hermano.,He had to share a bedroom with his brother.
Toda su vida ha ayudado a los pobres.,He has helped the poor throughout his life.
Él tiene muchos enemigos en el mundo de la política.,He has many enemies in the political world.
Él tiene muchos enemigos en la política.,He has many enemies in the political world.
"No tiene mujer, hijos ni amigos.","He has no wife, no children and no friends."
Él no les ha escrito por un largo tiempo.,He has not written to them for a long time.
Tiene el mal hábito de morder el lápiz.,He has the bad habit of chewing his pencil.
Él tiene el hábito de escupir al piso.,He has the habit of spitting on the ground.
Lleva trabajando 11 años en esta fábrica.,He has worked in this factory for 11 years.
Está absorto en la lectura de novelas de detectives.,He is absorbed in reading detective novels.
Es un ejecutivo en una compañía de seguros.,He is an executive in an insurance company.
Es ejecutivo en una aseguradora.,He is an executive in an insurance company.
Él está en mejores circunstancias de lo que estaba hace diez años.,He is better off than he was ten years ago.
Él es diferente de las personas alrededor suyo.,He is different from the people around him.
Él se va a comprar una bicicleta nueva la próxima semana.,He is going to buy a new bicycle next week.
Él no está avergonzado de que su padre sea pobre.,He is not ashamed of his father being poor.
Él no es la persona más inteligente del grupo.,He is not the sharpest knife in the drawer.
Es mayor que ese niño de ahí.,He is older than the boy who is over there.
Él es uno de los líderes en negocios en Japón.,He is one of the business leaders in Japan.
Tiene la reputación de ser el mejor abogado de la ciudad.,He is reputed the best lawyer in this city.
Él es más rico que cualquiera en esta ciudad.,He is richer than anyone else in this town.
Él está seguro de que pasará el próximo examen.,He is sure that he will pass the next exam.
Está seguro de que aprobará el próximo examen.,He is sure that he will pass the next exam.
"Él es alto, pero su hermano es mucho más alto.","He is tall, but his brother is much taller."
Él es la última persona que rompería su promesa.,He is the last person to break his promise.
Él es muy entusiasta en su estudio del inglés.,He is very zealous in his study of English.
Él es lo que se llama un campeón de la justicia.,He is what is called a champion of justice.
Él es lo que se llama un paladín de la justicia.,He is what is called a champion of justice.
"Él no sabe inglés, y ni mencionar alemán.","He knows no English, not to mention German."
"Él no sabe inglés, mucho menos alemán.","He knows no English, not to mention German."
Vive cerca de la escuela.,He lives in the neighborhood of the school.
Él prometió llevarme al cine.,He made a promise to take me to the movies.
Me prometió llevarme al cine.,He made a promise to take me to the movies.
Él dio un discurso en inglés en la reunión.,He made a speech in English at the meeting.
Él hizo un informe exacto del caso.,He made an accurate report of the incident.
Él ideó el plan junto con sus colegas.,He made the plan along with his colleagues.
Él nunca falla en venir a verme todos los días.,He never fails to come to see me every day.
Él nunca se recuperó completamente de sus heridas.,He never fully recovered from his injuries.
Él suele ponerse nervioso con pequeñas cosas.,He often gets worked up over little things.
"A menudo él comete errores, pero no es tonto.","He often makes mistakes, but he is no fool."
Él frecuentemente se queda sentado durante horas leyendo libros.,He often sits for many hours reading books.
Suele caminar con la mano en el bolsillo.,He often walks with his hand in his pocket.
Él aparcó su coche en frente del edificio.,He parked his car in front of the building.
Él recogió un pañuelo del suelo.,He picked up a handkerchief from the floor.
Él jugó un papel activo en la revolución.,He played an active part in the revolution.
Prometió verse con él en la cafetería.,He promised to meet him at the coffee shop.
Él corría demasiado rápido para yo poder seguirlo.,He ran too fast for me to keep up with him.
Él dijo lo mismo una y otra vez.,He said the same thing over and over again.
Él se acostumbró enseguida al clima frío.,He soon accustomed himself to cold weather.
Repentinamente notó que le faltaba su billetera.,He suddenly noticed his wallet was missing.
De repente se dio cuenta de que le faltaba la cartera.,He suddenly noticed his wallet was missing.
Me ha propuesto que vayamos a la playa.,He suggested to me that we go to the beach.
Él convenció a su hija para que no se casara con Tom.,He talked his daughter out of marrying Tom.
Él nos contó una fabulosa historia de aventuras.,He told us a very exciting adventure story.
Él tradujo una novela japonesa al francés.,He translated a Japanese novel into French.
Él apagó la luz y se acostó.,He turned off the light and he went to bed.
Él uso su bicicleta sin pedir permiso.,He used her bike without asking permission.
Era un hombre viejo y menudo con gafas de gruesos cristales.,He was a little old man with thick glasses.
Él pudo resolver el problema con facilidad.,He was able to solve the problem with ease.
Él estaba acusado de despilfarrar fondos públicos.,He was accused of squandering public funds.
Finalmente estaba frente a su enemigo.,He was face to face with his enemy at last.
Él se vio abrumado por una sensación de melancolía.,He was overcome by a feeling of melancholy.
Estaba satisfecho con el trabajo que había realizado.,He was satisfied with the work he had done.
Él tenía miedo de reconocer que no lo sabía.,He was scared to admit that he didn't know.
Él tenía miedo de admitir que no sabía.,He was scared to admit that he didn't know.
Él estaba buscando algo en la oscuridad.,He was searching for something in the dark.
Él estaba tan enfadado que se olvidó de cenar.,He was so mad that he forgot to eat dinner.
Él fue el único muchacho que resolvió la tarea.,He was the only boy who solved the problem.
Él fue la única persona que sobrevivió al incendio.,He was the only person to survive the fire.
No era feliz a pesar de toda su fortuna.,He wasn't happy in spite of all his wealth.
Él llegó a tratarme de cobarde.,He went so far as to say that I was coward.
Él vendrá a verme esta tarde-noche.,He will be coming to see me this afternoon.
Mañana a esta hora él va a estar en Londres.,He will be in London at this time tomorrow.
Él llegará a Kioto pasado mañana.,He will reach Kyoto the day after tomorrow.
Él sería la última persona en romper su palabra.,He would be the last man to break his word.
Quiere ir con nosotros al cine.,He would like to come with us to the movie.
Él no me dejaba nadar en el río.,He wouldn't permit me to swim in the river.
Él le escribe a su madre de vez en cuando.,He writes to his mother every now and then.
Probablemente él terminará el trabajo para mañana.,He'll probably finish the work by tomorrow.
"Probablemente, él termine el trabajo mañana.",He'll probably finish the work by tomorrow.
Es muy ceremonioso cuando le presentan una persona desconocida.,He's quite formal when he meets a stranger.
Él está tan delgado que parece un saco de huesos.,He's so thin that he looks like a skeleton.
Está tan delgado que parece un esqueleto.,He's so thin that he looks like a skeleton.
Su comportamiento no es normal para una jovencita.,Her behavior isn't normal for a young girl.
Su comportamiento raro provocó nuestras sospechas.,Her unusual behavior caused our suspicions.
Aquí hay algo que le quiero dar a Tom.,Here's something I want you to give to Tom.
Su decisión de jubilarse nos sorprendió a todos.,His decision to retire surprised all of us.
Su padre murió de cáncer hace diez años.,His father had died of cancer 10 years ago.
Su salud ha empeorado desde el accidente.,His health has declined since the accident.
Su influencia se extiende por todo el país.,His influence extends all over the country.
Su objetivo principal en la vida era hacerse rico.,His main object in life was to become rich.
Su nombre es conocido por todos en esta ciudad.,His name is known to everyone in this town.
Su avión parte a las dos de la tarde hacia Hong Kong.,His plane leaves for Hong Kong at 2:00 p.m.
Su negocio está siempre lleno de clientes.,His store is always crowded with customers.
Su éxito no fue otra cosa más que un milagro.,His success was nothing short of a miracle.
Su éxito fue nada menos que un milagro.,His success was nothing short of a miracle.
Sus dientes están amarillos de fumar tanto.,His teeth are yellow from smoking too much.
¿Cómo puedo hacer que mi hijo coma verduras?,How can I get my toddler to eat vegetables?
¿Cómo sabías que a Tom no le gusta María?,How did you know that Tom didn't like Mary?
¿Cómo es que eres capaz de hablar esa lengua?,How is it that you can speak this language?
¿Cómo es que puedes hablar esta lengua?,How is it that you can speak this language?
¿Cuánto hace que empezaste a estudiar francés?,How long ago did you start studying French?
¿Cuánto tiempo crees que durará este dinero?,How long do you think this money will last?
¿Cuántas letras hay en el alfabeto?,How many letters are there in the alphabet?
¿Cuántas letras hay en el abecedario?,How many letters are there in the alphabet?
¿De cuántas letras se compone el abecedario?,How many letters are there in the alphabet?
¿Cuántos estudiantes hay en tu colegio?,How many students are there in your school?
¿Cuántas veces al día debe uno alimentar a un perro?,How many times a day should you feed a dog?
¿Cuánto pagaste por mano de obra de esto?,How much did you pay for the labor on this?
¿Cuánto pagas de arriendo por el departamento?,How much rent do you pay for the apartment?
¿Cómo están resultando tus compras navideñas?,How's your Christmas shopping coming along?
¿Qué tal van tus compras de Navidad?,How's your Christmas shopping coming along?
Casi me atoré con un trozo de hueso de pollo.,I almost choked on a piece of chicken bone.
Siempre le hecho una cucharada de miel a mi té.,I always add a spoonful of honey to my tea.
Siempre uso botas cuando llueve o nieva.,I always wear boots when it rains or snows.
Me temo que él se va a ir de la lengua.,I am afraid he is going to spill the beans.
Me temo que ellos no se llevan muy bien.,I am afraid they don't get along very well.
"Ya no soy joven, pero aún puedo morder.","I am no longer young, but I can still bite."
Estoy ahorrando dinero para estudiar en el extranjero.,I am saving money in order to study abroad.
Le escribo para expresarle mi insatisfacción.,I am writing to express my dissatisfaction.
Asumo que te refieres al problema de Tom.,I assume you're referring to Tom's problem.
Asumí que Tom te había dicho que yo estaría aquí.,I assumed Tom had told you I would be here.
Asumí que fue Tom quien escribió este reporte.,I assumed it was Tom who wrote this report.
Yo culpo a Tom por lo que nos pasó a todos nosotros.,I blame Tom for what happened to all of us.
Compré aquella bufanda que vimos ayer.,I bought that scarf we looked at yesterday.
Te llamé acá para hacerte una pregunta.,I called you in here to ask you a question.
Casi me vi involucrado en un crimen.,I came near to getting involved in a crime.
Puedo convencerte fácilmente de su inocencia.,I can easily convince you of his innocence.
Puedo conseguirte un vaso de agua si quieres.,I can get you a glass of water if you like.
Puedo prestarte algo de dinero si necesitas.,I can lend you some money if you need some.
No puedo creer que Tom sepa dónde vive María.,I can't believe Tom knows where Mary lives.
No puedo creer que alguien se haya comido lo que cocinó Tom.,I can't believe anyone ate what Tom cooked.
No puedo averiguar como resolver el rompecabezas.,I can't figure out how to solve the puzzle.
No lo puedo perdonar por comportarse de esa manera.,I can't forgive him for behaving like that.
No puedo oír nada a causa del ruido.,I can't hear anything because of the noise.
No puedo abrir la puerta. ¿Tienes tú la llave?,I can't open the door. Do you have the key?
No te puedo devolver el dinero que me prestaste.,I can't pay you back the money you lent me.
No puedo expresarte cuánto significa esto para mí.,I can't tell you how much this means to me.
No sé decirte cómo se pronuncia la palabra.,I can't tell you how to pronounce the word.
No puedo entender por qué se fue tan de repente.,I can't understand why he left so suddenly.
Me muero de ganas de ver tu traje de halloween.,I can't wait to see your Halloween costume.
Atrapé a mi hijo robando del tarro de galletas.,I caught my son stealing from a cookie jar.
Pude oír todo lo que dijo el presidente.,I could hear everything the president said.
Él nunca me creyó lo que le dije.,I could never make him believe what I said.
No se me ocurrió cómo abrir la puerta.,I couldn't figure out how to open the door.
No pude encontrar nada de lo que buscaba.,I couldn't find anything I was looking for.
No localicé nada de lo que estaba buscando.,I couldn't find anything I was looking for.
No pude encontrar la página que buscaba.,I couldn't find the page I was looking for.
No podía recordar el nombre de aquella canción.,I couldn't remember the title of that song.
Decidí no ir al cine nada.,I decided not to go to the movie after all.
No comí todo lo que ella me sirvió.,I didn't eat everything that she served me.
Hoy no tuve tiempo. Voy mañana.,I didn't have time today. I'll go tomorrow.
No tuve que decirle a Tom. Él ya sabía.,I didn't have to tell Tom. He already knew.
No entendí ni una palabra de lo que dijo Tom.,I didn't understand a single word Tom said.
No quise hacer una montaña de un granito de arena.,I didn't want to make a big deal out of it.
No te quería alrededor mío acechándome fuera como fuese.,I didn't want you lurking around me anyway.
No te recrimino que pospusieras nuestro viaje.,I don't blame you for putting off our trip.
No me siento responsable por lo sucedido.,I don't feel responsible for what happened.
No siento que pueda confiar en lo que él dice.,I don't feel that I can trust what he says.
No tengo la menor idea de que hacer.,I don't have the slightest idea what to do.
No sé cuáles serán las consecuencias.,I don't know what the consequences will be.
No sé lo que te va a pasar.,I don't know what's going to happen to you.
No sé cuándo regresará mi padre.,I don't know when my father will come back.
No sé cuándo volverá mi madre.,I don't know when my mother will come back.
No sé si puedo ir ahí o no.,I don't know whether I can go there or not.
No sé si reír o llorar.,I don't know whether I should laugh or cry.
No sé si doblar a la izquierda o a la derecha.,I don't know whether to turn left or right.
No sé por qué Tom no quiere que yo vaya.,I don't know why Tom doesn't want me to go.
No sé por qué la reunión fue pospuesta.,I don't know why the meeting was postponed.
Él no me agrada más de lo que yo le agrado a él.,I don't like him any more than he likes me.
No me gusta cuando la gente se burla de mí.,I don't like it when people make fun of me.
No me gusta cocinar cuando hace demasiado calor fuera.,I don't like to cook when it's hot outside.
No me gusta cocinar cuando hace demasiado calor.,I don't like to cook when it's hot outside.
No me gusta cocinar los días de mucho calor.,I don't like to cook when it's hot outside.
No me gusta cocinar cuando hace calor afuera.,I don't like to cook when it's hot outside.
No me gusta dejar asuntos pendientes.,I don't like to leave things up in the air.
No me gusta mezclar trabajo con placer.,I don't like to mix business with pleasure.
No me gustas más de lo que yo te gusto a ti.,I don't like you any more than you like me.
La verdad es que no quiero pintar mi casa de azul.,I don't really want to paint my house blue.
No recuerdo cómo terminamos en Boston.,I don't remember how we ended up in Boston.
No recuerdo haber enviado este mensaje de texto.,I don't remember sending that text message.
No creo que pase esta noche.,I don't think it's going to happen tonight.
No creo que ocurra esta noche.,I don't think it's going to happen tonight.
No creo que sea muy probable que eso suceda.,I don't think that's very likely to happen.
No creo que florezcan tan pronto los rosales.,I don't think the roses will bloom so soon.
No entiendo lo que ella quiere que haga.,I don't understand what she wants me to do.
No entiendo por qué no le gusto a Tom.,I don't understand why Tom doesn't like me.
No quiero que Tom piense que algo anda mal.,I don't want Tom to think anything's wrong.
No quiero que pase algo así.,I don't want something like this to happen.
No quiero que suceda algo así.,I don't want something like this to happen.
No quiero estar aquí cuando Tom llegue.,I don't want to be here when Tom gets here.
No quiero ir al cumpleaños de Tom.,I don't want to go to Tom's birthday party.
¡No quiero oír una palabra más al respecto!,I don't want to hear another word about it!
No quiero hacer promesas que no puedo cumplir.,I don't want to make promises I can't keep.
No quiero que pienses en eso más.,I don't want you to think about it anymore.
Dudo que Tom haya terminado los deberes.,I doubt that Tom has finished his homework.
Dudo que Tom sea feliz con su nuevo empleo.,I doubt that Tom is happy with his new job.
Me quedé dormido en medio de la clase.,I fell asleep in the middle of the lecture.
Me dormí escuchando la radio.,I fell asleep while listening to the radio.
Me sentí muy aliviado cuando oí las noticias.,I felt very relieved when I heard the news.
Olvidé pegar un sello en el sobre.,I forgot to attach a stamp to the envelope.
Encontré difícil llevarse bien con él.,I found it difficult to get along with him.
Supongo que no puedo culparte después de lo de anoche.,I guess I can't blame you after last night.
Tuve mi entrevista de trabajo en la sala de reuniones.,I had my job interview in the meeting room.
Me robaron el monedero en el probador.,I had my purse stolen in the changing room.
Me robaron mi bolsa en el probador.,I had my purse stolen in the changing room.
Tuve que agarrarla para evitar que se cayera.,I had to grab her to keep her from falling.
Odio estar solo en casa los fines de semana.,I hate to be alone at home on the weekends.
Tengo un hermano con la misma edad que tú.,I have a brother who's the same age as you.
Tengo una hija de la misma edad que tu hijo.,I have a daughter the same age as your son.
Tengo un amigo cuyo padre es mago.,I have a friend whose father is a magician.
Yo tengo mucha más experiencia que Tom.,I have a lot more experience than Tom does.
Tengo una relación especial con mi tía.,I have a special relationship with my aunt.
Tengo un hermano mayor que vive en Kioto.,I have an older brother who lives in Kyoto.
He sido una decepción para mis padres.,I have been a disappointment to my parents.
He estado a dieta durante más de un año.,I have been on a diet for more than a year.
He estado leyendo el libro toda la tarde.,I have been reading the book all afternoon.
He estado trabajando desde las seis de la mañana.,I have been working since six this morning.
Más de un amigo mío no sabe nadar.,I have more than one friend who can't swim.
"Tengo más tiempo, y menos dinero que nunca.","I have more time, and less money than ever."
Nunca le he oído hablar mal de nadie.,I have never heard him speak ill of others.
No tengo ni idea de lo que está pasando ahí.,I have no idea of what's going on in there.
No tengo dinero con el cual comprar el diccionario.,I have no money to buy the dictionary with.
Desde esta mañana yo he leído tres libros.,I have read three books since this morning.
Tengo tantas cosas que quiero decirte.,I have so many things I want to say to you.
He tomado todo en consideración.,I have taken everything into consideration.
Tengo diez veces más libros que tú.,I have ten times as many books as you have.
Tengo el mismo diccionario que tu hermano.,I have the same dictionary as your brother.
Me debo tomar mi medicina cada seis horas.,I have to take my medicine every six hours.
Tengo que limpiarme las manos y los dientes.,I have to wash my hands and brush my teeth.
Hoy no he puesto un pie fuera de la casa.,I haven't set foot outside the house today.
No he puesto un pie fuera de la casa hoy.,I haven't set foot outside the house today.
Yo oí que hubo un temblor en Shizuoka.,I hear there was an earthquake in Shizuoka.
Espero que él triunfe en su nuevo puesto.,I hope he will succeed in his new position.
Espero que lo que estés comiendo sea saludable.,I hope that what you are eating is healthy.
Espero que el partido de béisbol de hoy no se cancele.,I hope today's ball game won't be canceled.
Espero que podamos vernos en algún momento otra vez.,I hope we'll see each other again sometime.
Espero que no pienses que la culpa la tengo yo.,I hope you are not thinking it is my fault.
Espero que me prestes más atención la próxima vez.,I hope you'll pay more attention next time.
"Lo invité a la fiesta, y él aceptó.",I invited him to the party and he accepted.
Simplemente no quiero tomar la decisión incorrecta.,I just don't want to make the wrong choice.
Acabo de aprender seis nuevos datos sobre los vombátidos.,I just learned six new facts about wombats.
"Solo quise asustar a Tom, no herirlo.","I just meant to scare Tom, not to hurt him."
Solo quiero oírte cantar una vez más.,I just want to hear you sing one more time.
Solo quiero asegurarme de que esto no es veneno.,I just want to make sure this isn't poison.
Solo quiero agradecerles a todos por su ayuda.,I just want to thank you for all your help.
Solo quiero esperar unos pocos minutos más.,I just want to wait for a few more minutes.
Solo quiero que sepas que te perdono.,I just want you to know that I forgive you.
Supe todo el tiempo que estaba contando una mentira.,I knew all along that he was telling a lie.
Sé que María es más linda que yo.,I know that Mary is more beautiful than me.
"Me gustan los animales, por ejemplo, los gatos y perros.","I like animals, for example, cats and dogs."
"Me gusta escuchar música, especialmente jazz.","I like listening to music, especially jazz."
"Me gusta la carne, pero los huevos no me caen bien.","I like meat, but eggs do not agree with me."
Me gusta el azul. ¿Cuánto cuesta?,I like the blue one. How much does it cost?
Me gusta ir al cine con mis amigos.,I like to go to the movies with my friends.
Me gustó la tercera canción que cantaste anoche.,I liked the third song you sang last night.
Perdí el equilibrio y me caí por las escaleras.,I lost my balance and fell down the stairs.
Te quiero más que a nada en el mundo.,I love you more than anything in the world.
Cometí un grave error al elegir a mi esposa.,I made a big mistake when choosing my wife.
Me encontré con mi profesor camino a la estación.,I met my teacher on the way to the station.
Es posible que pueda encajar eso en mi calendario.,I might be able to fit that in my schedule.
Casi derramé mi café en el teclado.,I nearly spilled my coffee on the keyboard.
Necesito una escalera para subir a mi techo.,I need a ladder so I can get up to my roof.
Debo averiguar exactamente que salió mal.,I need to find out exactly what went wrong.
Necesito saber si planeas venir.,I need to know if you are planning to come.
Necesito que vayas al super por mi.,I need you to go to the supermarket for me.
Nunca me hubiese imaginado que me podría encontrar contigo aquí.,I never dreamed that I would meet you here.
Me di cuenta de que ella llevaba gafas nuevas.,I noticed that she was wearing new glasses.
Ahora veo a la vida diferente de como solía verla.,I now view life differently than I used to.
Yo a menudo de noche salgo con amigos.,I often go out with friends in the evening.
"Solo tengo una boca, pero tengo dos oídos.","I only have one mouth, but I have two ears."
Se me pegaron las sábanas porque mi alarma no sonó.,I overslept because my alarm didn't go off.
Me quedé dormido porque mi alarma no sonó.,I overslept because my alarm didn't go off.
Yo pasé por tu casa cerca de las 10 anoche.,I passed by your house about 10 last night.
Pretendo decirle a Tom que no quiero ir.,I plan to tell Tom that I don't want to go.
Jugué golf todos los días durante mis vacaciones.,I played golf every day during my vacation.
Me quedé sin dinero durante mi estadía en la India.,I ran out of money during my stay in India.
Me acuerdo muy bien del día en que naciste.,I remember the day you were born very well.
Te recuerdo que todavía estás bajo juramento.,I remind you that you are still under oath.
Vi una nube blanca flotar a través del cielo.,I saw a white cloud sailing across the sky.
Debería haber estado observando con más atención.,I should have been watching more carefully.
Debería haber prestado un poco más de atención.,I should have paid a little more attention.
No debería tener que soportar este ruido.,I shouldn't have to put up with this noise.
Me pasé el día entero limpiando la pieza.,I spent the whole day cleaning up the room.
Me pasé todo el día leyendo la novela.,I spent the whole day in reading the novel.
Pasé toda la mañana estudiando inglés.,I spent the whole morning studying English.
Derramé algo de jugo de fruta en mi camisa nueva.,I spilled some fruit juice on my new shirt.
Me quedé tres días en la casa de mi tía.,I stayed at my aunt's house for three days.
Estudiaba francés cuando estaba en la prepa.,I studied French when I was in high school.
Creo que Tom podría tener una buena idea finalmente.,I think Tom might finally have a good idea.
Pienso que él puede llevarse bien con su vecino.,I think he can get along with his neighbor.
Creo que es mejor no echarle una mano.,I think it's better not to lend him a hand.
Yo pienso que es imposible que le ganemos.,I think it's impossible for us to beat him.
Creo que es hora de que haga los deberes.,I think it's time for me to do my homework.
Creo que es hora de que me una a la pelea.,I think it's time for me to join the fight.
Creo que casi todos ellos tomaron parte en el complot.,I think most of them took part in the plot.
Yo creo que ella está enferma. Tiene fiebre.,I think she is sick. She has a temperature.
Creo que deberías disculparte con ella.,I think that you ought to apologize to her.
Creo que deberías pedirle perdón.,I think that you ought to apologize to her.
Creo que este suéter te va a quedar muy bien.,I think this sweater will look good on you.
Creo que ambos sabemos de quién es en realidad la culpa.,I think we both know who's really to blame.
Pienso que deberíamos contratar a Tom en lugar de Mary.,I think we should hire Tom instead of Mary.
Creo que deberíamos cambiar de tema.,I think we should move on to another topic.
Creo que deberían pensar en su futuro.,I think you need to think about the future.
Pensé que Tom tuvo una reunión esta tarde.,I thought Tom had a meeting this afternoon.
Creí que para ahora Tom ya habría encontrado a María.,I thought Tom would have found Mary by now.
Pensé que Tom querría conocer a mi familia.,I thought Tom would want to meet my family.
Pensé que Tom querría ver esta película.,I thought Tom would want to see this movie.
Pensé que era el momento perfecto para irse.,I thought it was the perfect time to leave.
Pensé que nadie creía en realidad en los fantasmas.,I thought nobody really believed in ghosts.
Pensé que desayunaríamos juntos.,I thought we would have breakfast together.
Pensé que habías dicho que no viste nada.,I thought you said you didn't see anything.
Pensé que habías dicho que no hablabas francés.,I thought you said you didn't speak French.
"Yo creía que usted, probablemente, ya se había ido a casa.",I thought you'd probably already gone home.
Le dije a Tom que realmente no estaba interesada.,I told Tom that I really wasn't interested.
"Te dije que abrieras el capó, no el maletero.","I told you to open the hood, not the trunk."
Aproveché la oportunidad para visitar el museo.,I took the opportunity to visit the museum.
Solía pasear por la mañana temprano.,I used to take a walk early in the morning.
Visité la ciudad natal de mi padre el verano pasado.,I visited my father's hometown last summer.
"Esperé durante una hora, pero él no apareció.","I waited for an hour, but he didn't appear."
"Esperé por horas, pero ella no apareció.","I waited for hours, but she didn't show up."
Quiero que todos los días sean tan buenos como este.,I want every day to be as good as this one.
Quiero que todos estén en mi oficina en veinte minutos.,I want everyone in my office in 20 minutes.
Quiero que todos oigan lo que tengo que decir.,I want everyone to hear what I have to say.
Quiero que todos me ayuden a limpiar la casa.,I want everyone to help me clean the house.
Quiero que los miembros jóvenes sean más activos.,I want the young members to be more active.
Quiero hacerte unas preguntas acerca de Tom.,I want to ask you some questions about Tom.
Quiero comer lo mismo que está comiendo Tom.,I want to eat the same thing Tom is eating.
Quiero averiguar qué ocasionó el problema.,I want to find out what caused the problem.
Quiero averiguar qué provocó el problema.,I want to find out what caused the problem.
Quiero seguirte dondequiera que vayas.,I want to follow you wherever you're going.
Yo quiero hacerle pagar el insulto.,I want to get even with him for the insult.
Quiero llegar al banco antes de que cierre.,I want to get to the bank before it closes.
Quiero elegir un regalo para mi amigo.,I want to pick out a present for my friend.
Quiero pasar algo de tiempo con mi hija.,I want to spend some time with my daughter.
Quiero pasar la noche en un hotel cerca del aeropuerto.,I want to stay in a hotel near the airport.
Quiero hablarte acerca de algo más.,I want to talk to you about something else.
"Te avisé de que no te acercases a él, ¿no lo hice?","I warned you not to get near him, didn't I?"
De niño podía nadar bien.,I was able to swim well when I was a child.
"Estaba a punto de llamarlo, pero después se me olvidó.","I was about to call him, but then I forgot."
Me quedé conmocionado por su falta de buenas maneras.,I was appalled by her lack of good manners.
Estuve en el hospital hace unos días.,I was at the hospital a couple of days ago.
Estaba en el lugar equivocado a la hora equivocada.,I was at the wrong place at the wrong time.
Fui empleado del año durante 3 años.,I was employee of the year for three years.
Estaba comiendo cuando sonó el teléfono.,"I was having my lunch, when the phone rang."
Estaba almorzando cuando sonó el teléfono.,"I was having my lunch, when the phone rang."
Me hicieron esperar cerca de 30 minutos.,I was kept waiting for nearly half an hour.
Estaba releyendo las cartas que me enviaste.,I was rereading the letters you sent to me.
Me llevaron al circo por primera vez.,I was taken to a circus for the first time.
¿Me preguntaba si podrías hacerme un favor?,I was wondering if you could do me a favor.
Este verano fui a Hokkaido en bicicleta.,I went around Hokkaido by bike this summer.
Fui al aeropuerto a despedir a un amigo.,I went to the airport to see my friend off.
Me voy el próximo mes a Australia.,I will be leaving for Australia next month.
Yo lo haré cargar las maletas para arriba.,I will have him carry the baggage upstairs.
Tendré que decirle la verdad mañana.,I will have to tell him the truth tomorrow.
Yo llevaré el que sea más caro.,I will take the one that is more expensive.
"Te enseñaré a programar, pero no hoy.","I will teach you to program, but not today."
Le diré qué tiene que decir en la reunión.,I will tell her what to say at the meeting.
Ojalá no le hubieras contado nada acerca del plan.,I wish you had not told him about the plan.
Me pregunto si Mary sabe cuanto la amo.,I wonder if Mary knows how much I love her.
Me pregunto qué le habrá hecho cambiar de idea.,I wonder what has made him change his mind.
Me pregunto por qué Tom no apareció anoche.,I wonder why Tom didn't show up last night.
"Había trabajado todo el día, así que estaba muy cansado.","I worked hard all day, so I was very tired."
Trabajé en esa empresa durante tres décadas.,I worked in this company for three decades.
Si tuviera tiempo iría al cine.,I would go to the movies if I had the time.
Me gustaría ir al concierto contigo.,I would like to go to the concert with you.
Quisiera que me enderezaran los dientes.,I would like to have my teeth straightened.
No me sorprendería si Tom no habría llegado.,I wouldn't be surprised if Tom didn't come.
No apostaría a ese caballo si fuera tú.,I wouldn't bet on that horse if I were you.
Estaría contento si pagaras en metálico.,I'd appreciate it if you could pay in cash.
"Yo seré infeliz, pero no me suicidaría.","I'd be unhappy, but I wouldn't kill myself."
Solo quisiera desayunar en paz.,I'd just like to eat my breakfast in peace.
Solo quisiera saber qué está pasando aquí.,I'd just like to know what's going on here.
Querría hacer una reserva para esta noche.,I'd like to make a reservation for tonight.
Me gustaría pagar esto con mi tarjeta Visa.,I'd like to pay for this with my Visa card.
Quisiera ver lo que tienes en tu mano.,I'd like to see what you have in your hand.
Me gustaría enviar mi vestido a una tintorería.,I'd like to send my dress to a dry cleaner.
Quisiera que tradujeras esto al francés.,I'd like you to translate this into French.
Me encantaría salir contigo este fin de semana.,I'd love to hang out with you this weekend.
Te estaré esperando en el sitio de siempre.,I'll be waiting for you at the usual place.
Te esperaré donde siempre.,I'll be waiting for you at the usual place.
"La próxima vez que venga, traeré a mi hermana.",I'll bring my sister when I come next time.
Traeré a mi hermana conmigo la próxima vez que venga.,I'll bring my sister when I come next time.
Te llamaré si necesito de tu ayuda.,I'll call you if I require your assistance.
Le daré una copia a cualquiera que la pida.,I'll give a copy to anyone who asks for it.
Tendré que tomar el tren de las 8:15 a París.,I'll have to catch the 8:15 train to Paris.
El próximo abril hará diez años que trabajo aquí.,I'll have worked here ten years next April.
Yo te haré enterar en cuanto sea decidido.,I'll let you know when it has been decided.
Te haré feliz pase lo que pase.,I'll make you happy no matter what happens.
Nunca olvidaré el sonido del choque.,I'll never forget the sound the crash made.
No lo volveré a ver mientras viva.,I'll never see him again as long as I live.
Yo renunciaré a mi trabajo por el bien de mi salud.,I'll quit my job for the sake of my health.
Me encargaré de que nunca vuelva a suceder.,I'll see to it that it never happens again.
Hablaré con él a la primera oportunidad.,I'll speak to him at the first opportunity.
Se me da siempre fatal empezar conversaciones.,I'm always lousy at starting conversations.
Esta noche terminaré con mi novia.,I'm breaking up with my girlfriend tonight.
Estoy seguro de que voy a ganar el partido de tenis.,I'm certain that I'll win the tennis match.
