idioma,traduccion
Picasso pintó este cuadro en 1950.,Picasso painted this picture in 1950.
Por favor traiga su propio tenedor y cuchara.,Please bring your own fork and spoon.
"Por favor, elija una contraseña más segura.",Please choose a more secure password.
Por favor no insulte a nuestra inteligencia.,Please don't insult our intelligence.
"Por favor, no insulte nuestra inteligencia.",Please don't insult our intelligence.
"Por favor, rellene este formulario.",Please fill in this application form.
"Por favor, saluda a tu esposa de mi parte.",Please say hello to your wife for me.
"Por favor, dilo una vez más, en francés.",Please say that once again in French.
Por favor mándame una foto tuya.,Please send me a picture of yourself.
Por favor envíeme su último catálogo.,Please send me your latest catalogue.
"Muéstreme su permiso de conducción, por favor.",Please show me your driver's license.
Por favor quita tu libro de esta mesa.,Please take your book off this table.
"Por favor, dime dónde compraste eso.",Please tell me where you bought that.
Por favor dime que no eres tan ingenuo.,Please tell me you're not that naive.
"Por favor, gire a la izquierda en la primera esquina.",Please turn left at the first corner.
"Por favor, escribidme de vez en cuando.",Please write to me from time to time.
Por favor escriba su fecha de nacimiento aquí.,Please write your date of birth here.
"Escribe tu nombre con lápiz, por favor.",Please write your name with a pencil.
La poesía no tiene ningún objetivo aparte de ser ella misma.,Poetry has no other goal than itself.
Ha decaído mucho el interés del público.,Public interest has fallen off a lot.
Pon un poco de sal en el agua hirviendo.,Put some salt into the boiling water.
Ponga el libro donde lo encontró.,Put the book back where you found it.
Deja el libro donde lo encontraste.,Put the book back where you found it.
Deje el libro donde lo encontró.,Put the book back where you found it.
Dejad el libro donde lo encontrasteis.,Put the book back where you found it.
Dejen el libro donde lo encontraron.,Put the book back where you found it.
Poned el libro donde lo encontrasteis.,Put the book back where you found it.
Pongan el libro donde lo encontraron.,Put the book back where you found it.
"Ahora, tenemos que lidiar con esto.","Right now, we need to deal with this."
Por el momento tenemos problemas mayores.,"Right now, we've got bigger problems."
El salmón pone sus huevos en agua dulce.,Salmon lay their eggs in fresh water.
El colegio empieza el ocho de abril.,School begins on the eighth of April.
"En Europa, las clases empiezan en septiembre.",School starts in September in Europe.
Varios animales se escaparon del zoológico.,Several animals escaped from the zoo.
Agite la botella de medicina antes de utilizarla.,Shake the medicine bottle before use.
Agita esta botella antes de que la abras.,Shake this bottle before you open it.
Ella me acusó de robar su dinero.,She accused me of stealing her money.
Le aconsejó que volviera de inmediato.,She advised him to come back at once.
Le aconsejó que hiciera más ejercicio.,She advised him to get more exercise.
Ella le aconsejó que mantuviera sus promesas.,She advised him to keep his promises.
Le aconsejó que se tomara el remedio.,She advised him to take the medicine.
Le aconsejó que visitara ese museo.,She advised him to visit that museum.
Ella le aconseja en materias técnicas.,She advises him on technical matters.
Ella siempre tiene tiempo durante la tarde.,She always has time in the afternoon.
Ella siempre se viste a la moda.,She always wears fashionable clothes.
Ella y yo hemos estado casados durante 30 años.,She and I have been married 30 years.
Ella y yo hemos estado casadas durante 30 años.,She and I have been married 30 years.
Ella se disculpó ante él por llegar tarde.,She apologized to him for being late.
Parece que ella tiene muchos amigos.,She appears to have a lot of friends.
Ella discutió con él y luego lo golpeó.,She argued with him and then hit him.
Le pidió que entrara a su casa.,She asked him to come into her house.
Ella le pidió que le diera algo de dinero.,She asked him to give her some money.
Ella me preguntó si conocía la dirección de Tom.,She asked me if I knew Tom's address.
Ella le atacó con un bate de béisbol.,She attacked him with a baseball bat.
Ella trató de persuadir a su padre.,She attempted to persuade her father.
Ella se compró una casa nueva el otro día.,She bought a new house the other day.
Ella ha comprado algunas verduras ayer.,She bought some vegetables yesterday.
Ella compró verduras ayer.,She bought some vegetables yesterday.
Ella sola limpió la casa.,She cleaned the house all by herself.
Se quejó con él sobre la comida.,She complained to him about the food.
Ella se tranquilizó antes de hablar.,She composed herself before speaking.
Ella preparó sopa de verduras anoche.,She cooked vegetable soup last night.
Ella no lo pudo convencer de que se fuera a casa.,She couldn't convince him to go home.
Ella lloró hasta quedarse sin lágrimas.,She cried until she ran out of tears.
Ella declaró que no era culpable.,She declared that she was not guilty.
Ella dividió la torta en seis pedazos.,She divided the cake into six pieces.
No hace falta que vaya ella misma.,She doesn't need to go there herself.
Ella no quiere que él vaya a Boston.,She doesn't want him to go to Boston.
Sacó el dinero del banco.,She drew out the money from the bank.
Ella tamborileó con los dedos sobre la mesa.,She drummed her fingers on the table.
Ella se cayó y se rompió la pierna izquierda.,She fell down and broke her left leg.
Terminó sus deberes en una hora.,She finished her homework in an hour.
Lo forzó a comer sus vegetales.,She forced him to eat his vegetables.
Ella le dio algo frío para beber.,She gave him something cold to drink.
Ella le da todo lo que pide.,She gives him everything he asks for.
Ella recibió un regalo de su novio.,She got a present from her boyfriend.
Se enfadó mucho con sus hijos.,She got very angry with her children.
Ella se molestó mucho con los niños.,She got very angry with the children.
Ella me saludó con una agradable sonrisa.,She greeted me with a pleasant smile.
Ella se lo pasó bien hablando con él.,She had a good time talking with him.
Ella tiene un lavarropa automático.,She has an automatic washing machine.
Ella tiene un lavarropas automático.,She has an automatic washing machine.
Ella tiene una lavadora automática.,She has an automatic washing machine.
Ella tiene un tío que trabaja en un banco.,She has an uncle who works in a bank.
Ella ha estado atrapada desde hace una hora.,She has been trapped an hour already.
Ella se divorció legalmente de su marido.,She has legally divorced her husband.
Tiene esta gran habitación para ella sola.,She has this big room all to herself.
Ella le oyó cantar su canción favorita.,She heard him sing his favorite song.
Ella me pegó en la cabeza con un martillo.,She hit me on the head with a hammer.
Ella le ignoraba hasta que se hizo rico.,She ignored him until he became rich.
Ella le ignoró hasta que él se hizo rico.,She ignored him until he became rich.
"Ella lo ignoró, lo que resultó ser imprudente.","She ignored him, which proved unwise."
Ella heredó los ojos azules de su madre.,She inherited her mother's blue eyes.
Me insistió en ver a un médico.,She insisted on my seeing the doctor.
Insistió en que viera a un médico.,She insisted on my seeing the doctor.
Ella me invitó a su fiesta de cumpleaños.,She invited me to her birthday party.
Ella nos invitó a su fiesta de cumpleaños.,She invited us to her birthday party.
Ella es una joven muy inteligente.,She is a very intelligent young lady.
Ella se queja siempre de su trabajo.,She is always complaining of her job.
Ella es tan lista como cualquiera en su clase.,She is as bright as any in her class.
Ella está buscando un apartamento grande.,She is looking for a large apartment.
Ella ya no es como solía ser.,She is no longer what she used to be.
Le hizo esperar un buen rato.,She kept him waiting for a long time.
Ella me dejó esperando 30 minutos.,She kept me waiting for half an hour.
Ella me dejó esperando media hora.,She kept me waiting for half an hour.
Ella me hizo esperar más de una hora.,She kept me waiting for over an hour.
Ella quiere a Tom más que de lo que me quiere a mí.,She loves Tom more than she loves me.
Ella hizo un viaje a Europa el mes pasado.,She made a trip to Europe last month.
Ella se casó nuevamente a mediados de sus cuarentas.,She married again in her mid-forties.
Ella le necesita más de lo que él la necesita.,She needs him more than he needs her.
Ella le ordenó que limpiase su habitación.,She ordered him to clean up his room.
Ella tocaba el piano con entusiasmo.,She played the piano with enthusiasm.
Ella se abrió paso entre la muchedumbre.,She pushed her way through the crowd.
Ella le puso mucha azúcar al café.,She put a lot of sugar in the coffee.
Ella puso los platos sucios en el fregadero.,She put the dirty dishes in the sink.
Puso la foto de vuelta a su mano.,She put the picture back in his hand.
Ella realmente quería decir el secreto.,She really wanted to tell the secret.
Ella regresó el libro a la biblioteca.,She returned the book to the library.
Ella vio muchos animales en la carretera.,She saw a lot of animals on the road.
A veces se queda despierta hasta tarde.,She sometimes stays up late at night.
Ella gasta mucho dinero en ropa.,She spends a lot of money on clothes.
Ella mezcló la leche en el café.,She stirred the milk into her coffee.
Ella reemplazó la margarina por manteca.,She substituted margarine for butter.
Ella lo convenció a que renunciara a su trabajo.,She talked him into quitting his job.
Ella le enseñó a tocar el piano.,She taught him how to play the piano.
Ella me enseñó a hacer una página en Internet.,She taught me how to make a web site.
Ella le contó todo acerca de su aventura.,She told him all about her adventure.
Ella le contó todo acerca de su niñez.,She told him all about her childhood.
Ella me dijo que había comprado un CD.,She told me that she had bought a CD.
Ella enfrentó el castigo con una sonrisa.,She took the punishment with a smile.
Ella intentó quitarse la vida anoche.,She tried to kill herself last night.
Ella apagó todas las luces a las diez.,She turned off all the lights at ten.
Ella viró a la izquierda en la esquina.,She turned to the left at the corner.
Ella usó margarina en vez de mantequilla.,She used margarine instead of butter.
Ella utilizó el coche para ir a la oficina.,She used the car to go to the office.
Ella solía jugar al tenis todos los domingos.,She used to play tennis every Sunday.
Ella solía rezar antes de acostarse.,She used to pray before going to bed.
Ella quería lavar la ropa sucia.,She wanted to wash the dirty clothes.
Ella casi fue atropellada por un auto.,She was almost knocked down by a car.
Le pidieron que le diera algo de dinero.,She was asked to give him some money.
Ella era hermosa cuando joven.,She was beautiful when she was young.
Ella nació y creció en Osaka.,She was born and brought up in Osaka.
Simplemente se hacía la dormida.,She was only pretending to be asleep.
Solamente fingía estar durmiendo.,She was only pretending to be asleep.
Ella seguía débil tras su enfermedad.,She was still weak after her illness.
Ella fue lo suficientemente estúpida para creerle.,She was stupid enough to believe him.
Se suponía que ella lo llamara a las 2:30.,She was supposed to call him at 2:30.
"Estaba cansada, pero decidió caminar.",She was tired but decided on walking.
Ella lleva los pantalones en esa casa.,She wears the trousers in that house.
Ella se fue de viaje hace algunos días.,She went on a journey a few days ago.
Ella fue a París por primera vez.,She went to Paris for the first time.
Ella será trasladada a Nueva Zelanda.,She will be relocated to New Zealand.
Está acostumbrada a levantarse pronto.,She's accustomed to getting up early.
"Ella no es su hermana, es su madre.","She's not his sister, but his mother."
Ella sigue dependiendo de sus padres.,She's still dependent on her parents.
Ella está estudiando francés y diseño de páginas web.,She's studying French and web design.
Ella está hablando con la profesora de ruso.,She's talking to the Russian teacher.
¿Deberíamos cambiar la bandera de Australia?,Should we change the Australian flag?
Mostrame las fotos que sacaste en París.,Show me the photos you took in Paris.
Muéstrame lo que tienes en el bolsillo.,Show me what you have in your pocket.
"Muéstreme su permiso de conducción, por favor.","Show me your driving license, please."
Los rascacielos son estructuras hermosas.,Skyscrapers are beautiful structures.
Fumar no es bueno para tu salud.,Smoking is not good for one's health.
"Así que, Tom, ¿qué puedo hacer hoy por ti?","So, Tom, what can I do for you today?"
"Entonces, ¿lo comprarás o no?","So, are you going to buy that or not?"
"Entonces, ¿vas a comprar eso o no?","So, are you going to buy that or not?"
El fútbol es más popular que el béisbol.,Soccer is more popular than baseball.
El fútbol es el más popular en Brasil.,Soccer is the most popular in Brazil.
Los soldados deben cumplir sus órdenes.,Soldiers must carry out their orders.
Algunos atletas sudan más que otros.,Some athletes sweat more than others.
Algunos atletas transpiran más que otros.,Some athletes sweat more than others.
A algunos niños no les gustan las verduras.,Some children do not like vegetables.
Algunos granjeros están trabajando en la granja.,Some farmers are working on the farm.
Parte de lo que dijiste suena ridículo.,Some of what you said sounded stupid.
Algunos se atribuyen saberlo todo.,Some people claim to know everything.
Algunas personas se divertían con mi situación.,Some people made fun of my situation.
"Algunos eran granjeros, algunos eran cazadores.","Some were farmers, some were hunters."
Sin duda alguien se dejó la puerta abierta.,Someone must have left the door open.
Alguien debe haber dejado la ventana abierta.,Someone must've left the window open.
Algo le ha ocurrido al motor.,Something has happened to the engine.
Le ha pasado algo a este reloj.,Something has happened to this clock.
Algo debió haberle pasado a ella.,Something might have happened to her.
"A veces voy, otras veces no.",Sometimes I go and sometimes I don't.
A veces voy y a veces no.,Sometimes I go and sometimes I don't.
A veces es demasiado tarde para pedir disculpas.,Sometimes it's too late to apologize.
"Lo lamento, pero eso no es lo que ordené.","Sorry, but that's not what I ordered."
Permanezca a este lado de la línea amarilla.,Stay on this side of the yellow line.
Permanezcan a este lado de la línea amarilla.,Stay on this side of the yellow line.
Permanece a este lado de la línea amarilla.,Stay on this side of the yellow line.
Permaneced a este lado de la línea amarilla.,Stay on this side of the yellow line.
Quédate a este lado de la línea amarilla.,Stay on this side of the yellow line.
Quedaos a este lado de la línea amarilla.,Stay on this side of the yellow line.
Quédese a este lado de la línea amarilla.,Stay on this side of the yellow line.
Quédense a este lado de la línea amarilla.,Stay on this side of the yellow line.
Los precios de las acciones se desplomaron a un mínimo histórico.,Stock prices plunged to a record low.
Déjese de rodeos y vaya a hacer lo que le dije.,Stop stalling and do what I told you.
El Sumo es un deporte tradicional japonés.,Sumo is a traditional Japanese sport.
Sacá un vaso limpio del aparador.,Take a clean glass from the cupboard.
Coge los libros que quieras para leer.,Take any books that you want to read.
Toma cualquier libro que quieras leer.,Take any books that you want to read.
Tómese esta medicina tres veces al día.,Take this medicine three times a day.
Los adolescentes suelen llevar ropa extraña.,Teenagers often wear strange clothes.
Dile que estoy viendo las noticias.,Tell her that I am watching the news.
Dile que me llame mañana al mediodía.,Tell him to call me tomorrow at noon.
Cuéntame algo sobre tu país.,Tell me something about your country.
Decile al taxista que maneje más rápido.,Tell the taxi driver to drive faster.
Decirme era lo correcto.,Telling me was the right thing to do.
Gracias por asistir a esta reunión.,Thank you for attending this meeting.
Gracias por traer tu computador.,Thank you for bringing your computer.
Muchísimas gracias por el regalo.,Thank you very much for your present.
Muchísimas gracias por tu regalo.,Thank you very much for your present.
Gracias por mostrarme cómo se hace.,Thanks for showing me how to do that.
Ese chico está enamorado de su profesora.,That boy is in love with his teacher.
Ese queso está hecho de leche de cabra.,That cheese is made from goat's milk.
Ese niño se alegró de recibir el regalo.,That child was happy to get the gift.
Esa muchacha tiene las facciones muy finas.,That girl has very delicate features.
Eso es exactamente lo que quería comprar.,That is exactly what I wanted to buy.
Esta clase de vestido ahora está de moda.,That kind of dress is now in fashion.
Ese motor no tiene fuerza suficiente.,That motor doesn't have enough power.
Esa película era pero que muy interesante.,That movie was extremely interesting.
Ese puente antiguo es cualquier cosa menos seguro.,That old bridge is anything but safe.
Ese fotógrafo es muy talentoso.,That photographer is really talented.
Este escándalo le ha costado su reputación.,That scandal cost him his reputation.
Esa escuela se ve tal como una prisión.,That school looks just like a prison.
Esa camisa no combina con los pantalones.,That shirt doesn't go with the pants.
Esta canción me recuerda mi infancia.,That song reminds me of my childhood.
Esa fue la última vez que visité a Tom.,That was the last time I visited Tom.
Aquella casa del tejado rojo es la de Tom.,That's Tom's house with the red roof.
Eso es un comentario totalmente superficial.,That's a really shallow thing to say.
"Es una distancia increíble, ¿no es así?","That's an amazing distance, isn't it?"
Eso no es en lo que estaba pensando.,That's not quite what I was thinking.
No había contado con eso.,That's something I hadn't figured on.
Esta es la cuestión que tenemos que resolver.,That's the question we have to solve.
De eso es de lo que estoy preocupado.,That's what I'm really worried about.
"Eso quieres hacer, ¿no es así?","That's what you want to do, isn't it?"
Los Alpes están en el medio de Europa.,The Alps are in the center of Europe.
Los franceses fueron derrotados en Waterloo.,The French were defeated at Waterloo.
Los japoneses son un pueblo muy limpio.,The Japanese are a very clean people.
La población japonesa está decreciendo.,The Japanese population is shrinking.
El alcalde se dirigió a una gran audiencia.,The Mayor addressed a large audience.
La reina vive en el Palacio Buckingham.,The Queen lives in Buckingham Palace.
El edificio de la ONU es muy impresionante.,The U.N. building is very impressive.
Estados Unidos estuvo en guerra en 1864.,The United States was at war in 1864.
El adicto murió de sobredosis.,The addict died from a drug overdose.
La adicta murió de una sobredosis.,The addict died from a drug overdose.
El bebé ha estado tosiendo toda la noche.,The baby has been coughing all night.
Los peluqueros de por aquí no son buenos.,The barbers around here are not good.
El pájaro era de la mitad del porte de un halcón.,The bird was half the size of a hawk.
La obra consta de treinta capítulos.,The book consists of thirty chapters.
El chico admitió haber roto la ventana.,The boy admitted breaking the window.
Los chicos traen sus libros todos los días.,The boys bring their books every day.
El colectivo está muy lleno esta mañana.,The bus is very crowded this morning.
Los buses pasan cada diez minutos aquí.,The buses run every ten minutes here.
El negocio no dio frutos.,The business didn't produce a profit.
El gato llevaba un listón alrededor de su cuello.,The cat had a ribbon around its neck.
El gato ha empezado a actuar extraño.,The cat has started acting strangely.
El gato está jugando con los niños.,The cat is playing with the children.
El gato se escondía bajo la sombra del arbusto.,The cat lay hidden behind the bushes.
La causa del accidente es desconocida.,The cause of the accident is unknown.
"El sótano es feo, oscuro y apestoso.","The cellar is ugly, dark, and stinky."
La sierra eléctrica que comprasteis no funciona.,The chainsaw you bought doesn't work.
La gallina ha puesto un huevo esta mañana.,The chicken laid an egg this morning.
El niño duerme boca abajo.,The child is sleeping on his stomach.
El niño sufre del calor.,The child is suffering from the heat.
Hoy los niños no tienen clase.,The children don't have school today.
La iglesia está justo al otro lado de la calle.,The church is just across the street.
Mi cuidad está bien abastecida de agua.,The city is well supplied with water.
La ciudad estaba llena de soldados hambrientos.,The city was full of hungry soldiers.
El dependiente los atendió en seguida.,The clerk waited on them immediately.
El club tiene más de 50 miembros.,The club has more than fifty members.
El club tiene más de cincuenta miembros.,The club has more than fifty members.
El café está tal y como me gusta.,The coffee is just the way I like it.
Esta colección está abierta al público.,The collection is open to the public.
El color es más púrpura que rosado.,The color is purple rather than pink.
La compañía aceptó su solicitud.,The company accepted his application.
Las acciones de la compañía cayeron.,The company's share price has fallen.
La víctima se vio involucrada en una pelea.,The dead man was involved in a fight.
El rocío se evaporó cuando el sol se elevó.,The dew evaporated when the sun rose.
Ese diccionario me es muy útil.,The dictionary is of great use to me.
Los platos se están acumulando en la pileta.,The dishes are piling up in the sink.
El médico me aconsejó que adelgazara.,The doctor advised me to lose weight.
La puerta necesita otra capa de pintura.,The door needs another coat of paint.
La puerta necesita otra mano de pintura.,The door needs another coat of paint.
La puerta de la sala de reuniones está abierta.,The door of the meeting room is open.
La puerta se cerró desde fuera.,The door was locked from the outside.
La puerta estaba cerrada desde afuera.,The door was locked from the outside.
Las puertas abrirán del lado izquierdo.,The doors on the left side will open.
Las bebidas parecían frescas y deliciosas.,The drinks looked cool and delicious.
Multaron al conductor por conducir demasiado rápido.,The driver was charged with speeding.
"Los envidiosos mueren, la envidia nunca.","The envious die, but envy never does."
La explosión se produjo por accidente.,The explosion came about by accident.
Se prohibió la exportación de armas.,The export of weapons was prohibited.
El fuego consumió el edifico completo.,The fire consumed the whole building.
El fuego se propagó a lo largo de la casa.,The fire spread throughout the house.
El primer paso es siempre el más difícil.,The first step is always the hardest.
El primer paso siempre es el más difícil.,The first step is always the hardest.
El primer paso es el más difícil.,The first step is the most difficult.
Las flores se mecían en el viento.,The flowers were swaying in the wind.
La chica de la que te hablé vive aquí.,The girl I told you about lives here.
La chica lleva una bufanda alrededor de su cuello.,The girl has a scarf around her neck.
La chica que está allí de pie es Mary.,The girl standing over there is Mary.
Cayó el gobierno en Bagdad.,The government in Baghdad had fallen.
El héroe murió al final del libro.,The hero died at the end of the book.
La casa tenía un muro de piedra a su alrededor.,The house had a stone wall around it.
La gran explosión mató a seis personas.,The huge explosion killed six people.
El cráneo humano consiste de 23 huesos.,The human skull consists of 23 bones.
El interior de la casa es muy fresco.,The inside of the house is very cool.
"Nada más entrar, se cayó.","The instant he came in, he fell down."
La tetera está sonando en la cocina.,The kettle is whistling on the stove.
El abogado insistió en su inocencia.,The lawyer insisted on his innocence.
Las hojas del árbol se volvieron amarillas.,The leaves of the tree turned yellow.
La carta le informó de su muerte.,The letter informed her of his death.
El niño tiene miedo de la oscuridad.,The little boy is afraid of the dark.
El niño estaba durmiendo en la cama.,The little boy was asleep in his bed.
Esa revista se publica dos veces al mes.,The magazine is issued twice a month.
La camarera todavía no ha arreglado el cuarto.,The maid hasn't made up the room yet.
El hombre agarró a la niña por la muñeca.,The man caught the girl by the wrist.
El tipo negó haber robado el auto.,The man denied having stolen the car.
El hombre tenía algo bajo su abrigo.,The man had something under his coat.
El hombre usa un par de anteojos.,The man is wearing a pair of glasses.
El gerente tiene muchos problemas.,The manager deals with many problems.
El asunto aún está en discusión.,The matter is still under discussion.
El remedio tuvo un efecto inmediato.,The medicine had an immediate effect.
La reunión terminó antes de lo normal.,The meeting ended earlier than usual.
La reunión terminó hace treinta minutos.,The meeting ended thirty minutes ago.
La reunión se realizará mañana.,The meeting will take place tomorrow.
"Cuanto más se tiene, más se quiere.","The more one has, the more one wants."
"Cuanto más tienes, más quieres.","The more you have, the more you want."
La gata protegió a sus gatitos.,The mother cat protected her kittens.
El motor no funciona bien.,The motor does not function properly.
El nuevo puente está en construcción.,The new bridge is under construction.
El periódico tenía muy buenos grabados.,The newspaper had very good pictures.
"Al día siguiente, Isabela volvió a casa.","The next day, Isabela came back home."
La enfermera te dirá cómo hacerlo.,The nurse will tell you how to do it.
El olor de calcetines sucios me da náusea.,The odor of dirty socks makes me gag.
La anciana se lastimó cuando se cayó.,The old woman got hurt when she fell.
La anciana no tiene a nadie que le ayude.,The old woman has no one to help her.
"Cuanto más envejecemos, soñamos menos.","The older we grow, the less we dream."
Mi dolor de espalda está empeorando.,The pain in my back is getting worse.
El pueblo se rebeló contra el rey.,The people rebelled against the king.
La gente se rebeló contra el rey.,The people rebelled against the king.
Los pétalos están flotando en el agua.,The petals are floating on the water.
El piano no cabe por esa puerta.,The piano won't go through that door.
La policía podría arrestarte por eso.,The police could arrest you for that.
La policía no pudo controlar a la turba.,The police could not control the mob.
El policía sacó el revolver.,The police officer drew his revolver.
La policía buscó al niño perdido.,The police searched for the lost boy.
La policía quería evitar un derramamiento de sangre.,The police wanted to avoid bloodshed.
La policía trató de evitar el derramamiento de sangre.,The police wanted to avoid bloodshed.
El policía visitó todas las casas.,The policeman visited all the houses.
El pobre gato fue atropellado por un camión.,The poor cat was run over by a truck.
El problema es que no tenemos dinero.,The problem is that we have no money.
La lluvia me impidió salir.,The rain prevented me from going out.
El sombrero rojo le va bien a su vestido.,The red hat goes well with her dress.
La revolución dividió muchas familias.,The revolution divided many families.
El tejado está cubierto de chapas metálicas.,The roof is covered with sheet metal.
Es necesario reparar el tejado por completo.,The roof is really in need of repair.
La rosas de mi jardín son preciosas.,The roses in my garden are beautiful.
Las rosas del jardín están floreciendo.,The roses in the garden are blooming.
El barco zarpa a Honolulu mañana.,The ship sails for Honolulu tomorrow.
El barco atravesó el canal de Suez.,The ship went through the Suez Canal.
Con la lluvia se averió el cargamento.,The shipment was damaged by the rain.
Los zapatos están hechos de piel de caimán.,The shoes are made of alligator skin.
La nieve cubrió completamente la ciudad.,The snow completely covered the city.
La nieve me impidió salir.,The snow prevented me from going out.
El soldado apuntó con su arma al hombre.,The soldier aimed his gun at the man.
Los soldados regresaron a sus filas.,The soldiers returned to their lines.
La nave espacial hizo un aterrizaje perfecto.,The spaceship made a perfect landing.
La tormenta no mostró señales de abatirse.,The storm showed no signs of abating.
La historia se ponía más y más interesante.,The story got more and more exciting.
La calle está embanderada.,The street is decorated with banners.
Los estudiantes están en recreo ahora.,The students are having a recess now.
Los estudiantes hicieron el trabajo por sí mismos.,The students did the work themselves.
En la esquina está la boca del metro.,The subway entrance is on the corner.
El repentino ruido dispersó a los pájaros.,The sudden noise scattered the birds.
El supermercado abre a las diez.,The supermarket opens at ten o'clock.
La superficie de la luna es irregular.,The surface of the moon is irregular.
El profesor repartió panfletos.,The teacher distributed the leaflets.
La temperatura bajó en hartos grados.,The temperature fell several degrees.
La temperatura cayó repentinamente.,The temperature has suddenly dropped.
El templo está en la cima de la colina.,The temple is at the top of the hill.
Los terroristas liberaron a los rehenes.,The terrorists released the hostages.
El robo tiene que haber sido hecho por alguien desde dentro.,The theft must've been an inside job.
El robo tiene que haberse hecho por alguien de dentro.,The theft must've been an inside job.
El robo tiene que haberse hecho por alguien de dentro de la empresa.,The theft must've been an inside job.
A la hora en punto el tren se puso en movimiento.,The train pulled out exactly on time.
El tren llegará a las diez.,The train will arrive at ten o'clock.
Los dos no son de la misma categoría.,The two are not in the same category.
Los dos hermanos son muy parecidos.,The two brothers are very much alike.
Las dos familias viven bajo un techo.,The two families live under one roof.
Los dos amigos hacían buenas migas.,The two friends got on well together.
Los dos se disputaron el premio.,The two of them fought for the prize.
La vista desde esta habitación es maravillosa.,The view from this room is wonderful.
La mesera me saludó con una sonrisa.,The waitress greeted me with a smile.
Hace mucho frío en Estambul.,The weather is very cold in Istanbul.
Toda el armazón era de hierro.,The whole framework was made of iron.
Los trabajadores estaban orgullosos de su trabajo.,The workers were proud of their work.
El mundo no gira alrededor tuyo.,The world doesn't revolve around you.
El mundo no gira a tu alrededor.,The world doesn't revolve around you.
El mundo no gira en torno tuyo.,The world doesn't revolve around you.
Pidieron que el joven trabajador dimitiese.,The young worker was asked to resign.
Sus manzanas no son tan sabrosas como las nuestras.,Their apples aren't as tasty as ours.
Su bebé tan sólo acaba de empezar a gatear.,Their baby has just started to crawl.
Su compañía creó cuarenta nuevos puestos de trabajo.,Their company created forty new jobs.
Estaban a punto de perder la paciencia.,Their patience was about to give out.
"Su castigo fue severo, pero justo.","Their punishment was harsh, but just."
Hay muchos peces en ese lago.,There are a lot of fish in that lake.
Hay un montón de chicas en el cuarto.,There are a lot of girls in the room.
Hay muchas flores en el jardín.,There are many flowers in the garden.
Hay muchas pinturas en la pared.,There are many paintings on the wall.
Hay muchos cuadros en la pared.,There are many paintings on the wall.
Hay muchos ríos en esa isla.,There are many rivers on that island.
No hay excepciones a esta regla.,There are no exceptions to this rule.
Hay rumores de que él va a renunciar.,There are rumors that he will resign.
En este parque hay canchas de tenis.,There are tennis courts in this park.
En la tele echan demasiados anuncios.,There are too many commercials on TV.
En un día hay veinticuatro horas.,There are twenty four hours in a day.
En esta habitación no hay sillas.,There aren't any chairs in this room.
No pasan tantos trenes de noche.,There aren't as many trains at night.
No hay tantos trenes en la noche.,There aren't as many trains at night.
Tu calceta tiene un agujero grande.,There is a big hole in your stocking.
Hay un hoyo grande en tu calcetín.,There is a big hole in your stocking.
Hay una cabaña cruzando el puente.,There is a cottage beyond the bridge.
Hay una multitud de mujeres alrededor de Tom.,There is a crowd of women around Tom.
Hay una niña leyendo bajo un árbol.,There is a girl reading under a tree.
Hay mucha demanda de gasolina.,There is a great demand for gasoline.
Hay un lago en frente de mi casa.,There is a lake in front of my house.
Hay un lago en frente a mi casa.,There is a lake in front of my house.
Hay un parque frente a mi casa.,There is a park in front of my house.
Hay una tienda frente a mi casa.,There is a shop in front of my house.
Hay un hombre alto en la clase.,There is a tall man in the classroom.
Hay pocas esperanzas de que se recupere.,There is little hope of her recovery.
Hay pocas esperanzas de que se recupere.,There is little hope of his recovery.
No hay cura para el resfrío común.,There is no cure for the common cold.
No hay excusa para su comportamiento.,There is no excuse for his behaviour.
No se puede saber qué pasará.,There is no knowing what will happen.
No se sabe qué va a pasar.,There is no telling what will happen.
No se puede decir qué va a pasar.,There is no telling what will happen.
No queda agua en la botella.,There is no water left in the bottle.
Le pasa algo a mi coche.,There is something wrong with my car.
Parece que hay un malentendido.,There seems to be a misunderstanding.
Antiguamente había un hotel en algún sitio por aquí.,There used to be a hotel around here.
Por aquí había un hotel.,There used to be a hotel around here.
Había un puente entre cada río.,There was a bridge across each river.
En la fiesta hubo una enormidad de gente.,There was a great crowd at the party.
Había harta comida en la casa.,There was a lot of food in the house.
No había casi nada en la habitación.,There was almost nothing in the room.
Hubo un terremoto esta mañana.,There was an earthquake this morning.
No hubo respuesta a mi pregunta.,There was no response to my question.
No había forma de entenderlo.,There was no way of understanding it.
No había nada que él pudo haber hecho.,There was nothing he could have done.
No había nada que pudimos haber hecho.,There was nothing we could have done.
Había alrededor de mil personas.,There were about one thousand people.
Había muchos niños en la sala.,There were many children in the room.
No hubo testigos del crimen.,There were no witnesses to the crime.
Había más o menos veinte personas allí.,There were twenty or so people there.
Hay un banco en frente del hotel.,There's a bank in front of the hotel.
Hay una oveja negra en cada rebaño.,There's a black sheep in every flock.
Hay un pub al torcer la esquina.,There's a pub just around the corner.
Hay una gran división en el partido.,There's a serious split in the party.
Hay un viejo cine en la ciudad.,There's an old movie theater in town.
Ha llovido mucho este año.,There's been a lot of rain this year.
Ha habido mucha lluvia este año.,There's been a lot of rain this year.
No hay nada como un buen baño caliente.,There's nothing like a good hot bath.
