idioma,traduccion
Please read page ninety-four.,"Por favor, lea la página noventa y cuatro."
Please read page ninety-four.,"Por favor, lea la página 94."
Please read the instructions.,"Por favor, lea las instrucciones."
Please show me your notebook.,"Por favor, muéstrame tu portátil."
Please show me your passport.,"Enséñeme su pasaporte, por favor."
Please show us your pictures.,"Por favor, muéstranos tus imágenes."
Please stick out your tongue.,"Estira la lengua, por favor."
Please stick out your tongue.,"Saque la lengua, por favor."
Please stick out your tongue.,"Por favor, saque la lengua."
Please stick out your tongue.,"Por favor, saca la lengua."
Please take care of yourself.,"Cuídese, por favor."
Please take care of yourself.,"Cuídate, por favor."
Please tell me it's not true.,Por favor dime que no es verdad.
Please tell me when to leave.,Por favor dime cuándo tengo que irme.
Please tell me your location.,"Indíqueme su ubicación, por favor."
Please tell us what happened.,"Por favor, dinos qué pasó."
Please tell us what happened.,"Cuéntanos lo que pasó, por favor."
Please wait for five minutes.,"Por favor, espere cinco minutos."
Please wait here for a while.,"Por favor, espere aquí un momento."
Police shouldn't take bribes.,La policía no debería aceptar sobornos.
Portugal is not an exception.,Portugal no es una excepción.
Prices are stable these days.,Los precios permanecen estables en estos momentos.
Prices seem to be going down.,Los precios parecen estar bajando.
Prices will continue to rise.,Los precios seguirán aumentando.
Put some water into the vase.,Pon un poco de agua en el vaso.
Put the disk in the computer.,Coloque el disco en la computadora.
Put the money in your pocket.,Meta usted el dinero dentro del bolsillo.
Queen Elizabeth died in 1603.,La reina Elizabeth murió en 1603.
Quit looking at me like that.,Deja de mirarme así.
Rainy days make me depressed.,Los días de lluvia me deprimen.
Read the article on page two.,Lea el artículo de la página dos.
Reading books is interesting.,Leer libros es interesante.
Remember to see him tomorrow.,Recuerda ir a verlo mañana.
Report to the emergency room.,Repórtelo a la sala de emergencias.
Report to the emergency room.,Comuníquelo a la sala de emergencias.
Rice is sold by the kilogram.,El arroz se vende por kilos.
Roulette is a game of chance.,La ruleta es un juego de azar.
Rules are meant to be broken.,Las normas están hechas para romperlas.
Russia is a very big country.,Rusia es un país muy grande.
Russia rejected both demands.,Rusia rechazó ambas demandas.
See if the gas is turned off.,Fíjate si el gas está cerrado.
Seicho Matumoto died in 1992.,Seicho Matumoto murió en 1992.
Shall we add a bit more salt?,¿Le ponemos un poco más de sal?
Shall we watch the movie now?,¿Vemos la película ahora?
She accompanied him to Japan.,Ella lo acompañó hasta Japón.
She accompanied him to Japan.,Ella le acompañó a Japón.
She advised him not to smoke.,Le aconsejó que no fumara.
She always speaks in English.,Ella siempre habla en inglés.
She asked him for some money.,Le pidió un poco de dinero.
She asked him some questions.,Ella le hizo algunas preguntas.
She asked him where he lived.,Ella le preguntó dónde vivía.
She asked how his father was.,Ella le preguntó cómo estaba su padre.
She asked me about my mother.,Ella preguntó por mi madre.
She asked me to read 5 poems.,Me pidió que leyera 5 poemas.
She began to talk to the dog.,Ella empezó a hablarle al perro.
She bought a toy for the kid.,Ella compró un juguete para el niño.
She bought eggs by the dozen.,Ella compró huevos por docena.
She brought him to our place.,Ella lo trajo adonde nosotros.
She came in through the door.,Ella entró por la puerta.
She came to Japan as a child.,Ella vino a Japón cuando era una niña.
She came to see us yesterday.,Vino a vernos ayer.
She denied having been there.,Ella negó haber estado ahí.
She did her best to help him.,Ella hizo todo lo que pudo para ayudarle.
She did the homework herself.,Ella misma hizo la tarea.
She didn't like him at first.,Al principio no le gustaba.
She didn't turn up after all.,Ella no apareció después de todo.
She didn't turn up after all.,Ella no se presentó después de todo.
She died yesterday afternoon.,Ella murió ayer por la tarde.
She disguised herself as him.,Ella se disfrazó de él.
She disguised herself as him.,Ella se disfrazó de hombre.
She dislikes going to school.,A ella no le gusta ir al colegio.
She does not have much money.,Ella no tiene mucho dinero.
She doesn't have any enemies.,Ella no tiene enemigos.
She doesn't know how to swim.,No sabe nadar.
She doesn't know what to say.,No sabe que decir.
She dressed up for the party.,Ella se vistió para la fiesta.
She earns 30 dollars per day.,Ella gana 30 dólares al día.
She gave birth to a baby boy.,Ella dio a luz a un niño.
She gets along well with him.,Se lleva bien con él.
She gets along well with him.,Ella se lleva bien con él.
She gets prettier day by day.,Ella es más guapa cada día que pasa.
She got married at seventeen.,Ella se casó a los diecisiete.
She got married in her teens.,Ella se casó en su adolescencia.
She greets him every morning.,Ella le saluda cada mañana.
She had a flower in her hand.,Ella tenía una flor en la mano.
She had a flower in her hand.,Ella tenía una flor en su mano.
She has a bath every morning.,Ella se baña cada mañana.
She has a flower in her hand.,Ella tiene una flor en su mano.
She has a strong personality.,Ella tiene una personalidad fuerte.
She has been to England once.,Ella ya había estado en Inglaterra una vez.
She has never fallen in love.,Ella nunca se ha enamorado.
She has plenty of work to do.,Ella tiene mucho trabajo que hacer.
She has shoulder-length hair.,Ella tiene el pelo hasta los hombros.
She has shown her room to me.,Ella me ha mostrado su habitación.
She hates speaking in public.,Ella odia hablar en público.
She held her head up bravely.,Ella levantó su cabeza con valentía.
She herself did the homework.,Ella misma hizo la tarea.
She invited him to her party.,Ella le invitó a su fiesta.
She invited me to the ballet.,Ella me invitó al ballet.
She is a bit like her mother.,Es un poco como su madre.
She is a friend of my wife's.,Ella es amiga de mi esposa.
She is a leader in her field.,Es una autoridad en su campo.
She is a second year student.,Ella es un estudiante de segundo año.
She is a self-educated woman.,Es autodidacta.
She is accustomed to sitting.,Ella está acostumbrada a sentarse.
She is almost as tall as you.,Casi es tan alta como tú.
She is always neatly dressed.,Ella siempre está vestida impecable.
She is bored with this novel.,Ella está aburrida de esta novela.
She is busy learning English.,Ella está ocupada aprendiendo inglés.
She is eager to go to France.,Ella desea mucho ir a Francia.
She is eight months pregnant.,Ella está embarazada de ocho meses.
She is envious of my success.,Ella tiene envidia de mi éxito.
She is friendly to everybody.,Ella es amable con todo el mundo.
She is frightened of thunder.,A ella le dan miedo los truenos.
She is good at imitating him.,A ella se le da bien imitarle.
She is good at imitating him.,Ella es buena imitándolo.
She is leading by two meters.,Ella lleva dos metros de ventaja.
She is more wise than clever.,Ella es más sabia que astuta.
She is much younger than Tom.,Es mucho más joven que Tom.
She is not as patient as you.,Ella no es tan paciente como tú.
She is proud of her children.,Está orgullosa de sus hijos.
She is proud of her students.,Ella está orgullosa de sus alumnos.
She is remarkably attractive.,Ella es especialmente atractiva.
She is sensitive to the heat.,Es sensible al calor.
She is singing with a guitar.,Ella está cantando con una guitarra.
She is trying to lose weight.,Está tratando de perder peso.
She is trying to lose weight.,Ella está intentando adelgazar.
She is working night and day.,Ella está trabajando de noche y día.
"She knew a lot of songs, too.",Ella se sabía muchas canciones también.
She laid her baby on the bed.,Ella dejó a su niño en la cama.
She left for Osaka yesterday.,Ella salió hacia Osaka ayer.
She left her children behind.,Ella abandonó a los hijos.
She let go of the boy's hand.,Ella soltó la mano del niño.
She likes humiliating people.,A ella le gusta humillar a las personas.
She likes to listen to music.,A ella le gusta escuchar música.
She looked after the patient.,Ella cuidó al paciente.
She looked at me and laughed.,Me miró y se rio.
She loves Tom more than I do.,Ella ama a Tom más de lo que yo lo amo.
She made him a simple dinner.,Ella le hizo una cena sencilla.
She made jam from the apples.,Ella hizo mermelada con las manzanas.
She needs someone to talk to.,Ella necesita a alguien con quien hablar.
She patiently waited for him.,Ella lo esperó pacientemente.
She plays golf every weekend.,Ella juega al golf todos los fines de semana.
She pleaded with him to stay.,Ella le rogó que se quedase.
She pleaded with him to stay.,Ella le suplicó que se quedase.
She poured milk into the cup.,Ella vertió leche en la taza.
She pretended not to hear me.,Ella fingía no oírme.
She quietly entered the room.,Ella entró a la habitación silenciosamente.
She ran as fast as she could.,Corrió tan rápido como pudo.
She refused to speak English.,Se negó a hablar inglés.
She refused to speak English.,Ella se negó a hablar inglés.
She repeated her name slowly.,Ella repitió su nombre despacio.
She rides her bike to school.,Ella va a la escuela en bicicleta.
She saw a tall man yesterday.,Ayer vio a un hombre alto.
She saw him break the window.,Ella le vio romper la ventana.
She seems to have been happy.,Ella parece haber sido feliz.
She sometimes gets depressed.,Ella se deprime a veces.
She spoke to me with a smile.,Ella me habló con una sonrisa.
She squeezed a lemon for tea.,Ella exprimió un limón para el té.
She stabbed him with a knife.,Ella lo apuñaló con un cuchillo.
She stopped singing the song.,Ella paró de cantar la canción.
She suggested that he try it.,Ella le sugirió que probara.
She teaches students English.,Ella enseña inglés a los estudiantes.
She thanked him for his help.,Ella le agradeció por su ayuda.
She told her troubles to him.,Ella le contó sus problemas.
She told me not to tell lies.,Ella me dijo que no dijera mentiras.
She took part in the contest.,Ella participó en el concurso.
She took the case into court.,Ella llevó el caso a los tribunales.
She tried in vain not to cry.,Ella intentó en vano no llorar.
She tried not to shed a tear.,Ella intentó no derramar ni una lágrima.
She turned down his proposal.,Ella rechazó su propuesta.
She turned down our proposal.,Ella rechazó nuestra propuesta.
She used to live in Tel Aviv.,Ella solía vivir en Tel Aviv.
She waited for him for hours.,Ella lo esperó por horas.
She waited patiently for him.,Ella lo esperó pacientemente.
She wants to go out with him.,Ella quiere salir con él.
She was absorbed in her work.,A ella la absorbió su trabajo.
She was admitted to the club.,Ella fue admitida al club.
She was deceived by a friend.,A ella la engañó un amigo.
She was dressed all in black.,Ella estaba vestida entera de negro.
She was hurt in the accident.,Ella resultó herida en el accidente.
She was talking all the time.,Ella está hablando a todas horas.
She was there in the morning.,Ella estaba ahí en la mañana.
She was wearing a red blouse.,Ella llevaba puesta una blusa roja.
She went with him to the zoo.,Ella se fue con él al zoológico.
She went with him to the zoo.,Ella fue al zoo con él.
She will be back before long.,Ella volverá dentro de poco.
She worked for several hours.,Ella trabajó durante varias horas.
She wouldn't give him a gift.,Ella no le daría un regalo.
She writes to him every week.,Ella le escribe todas las semanas.
She's a single mother of two.,Ella es madre soltera de dos hijos.
She's forgotten how to do it.,Ha olvidado el modo de hacerlo.
She's forgotten how to do it.,Ha olvidado cómo se hace.
She's forgotten how to do it.,Ha olvidado cómo hacerlo.
She's married to a foreigner.,Ella está casada con un extranjero.
She's out shopping for shoes.,Ella ha salido a mirar para comprar zapatos.
She's well known as a singer.,Ella es bien reconocida como cantante.
Should I tell them the truth?,¿Les debería decir la verdad?
"Show me how to do it, please.","Enséñame cómo hacerlo, por favor."
"Show me how to do it, please.","Enséñame cómo se hace, por favor."
Sit down and close your eyes.,Siéntate y cierra los ojos.
Sixty delegates were elected.,Se eligieron sesenta delegados.
Skating is one of my hobbies.,Esquiar es uno de mis pasatiempos.
Smith died of a heart attack.,Smith murió de un ataque al corazón.
So do you also speak English?,¿Así que tú también hablas inglés?
Some animals eat their young.,Algunos animales se comen a sus crías.
Some of the money was stolen.,Parte del dinero fue robado.
Some of these apples are bad.,Algunas de estas manzanas están podridas.
Some people have no patience.,Algunos no tienen paciencia.
Somebody else might get hurt.,Alguien más podría resultar herido.
Somebody had to do something.,Alguien debía hacer algo.
Somebody has to do something.,Alguien tiene que hacer algo.
Somebody knocked at the door.,Alguien llamó a la puerta.
Somebody should do something.,Alguien debería decir algo.
Someone is at the front door.,Alguien está en la puerta del frente.
Someone is at the front door.,Hay alguien en la puerta principal.
Someone is playing the piano.,Alguien está tocando el piano.
Someone must've planted them.,Alguien tiene que haberlos plantado.
Someone must've planted them.,Alguien tiene que haberlos sembrado.
Something happened in Boston.,Algo ocurrió en Boston.
Something is still not right.,Algo aún no está bien.
Something is very wrong here.,Algo anda muy mal aquí.
Sometimes I run out of money.,A veces me quedo sin dinero.
Sometimes I run out of money.,"A veces, se me acaba el dinero."
"Sorry, I can't stay for long.","Lo siento, no me puedo quedar mucho rato."
Spain is a developed country.,España es un país desarrollado.
Spanish is her mother tongue.,El español es su lengua materna.
Spanish is his mother tongue.,El español es su lengua materna.
Spring is my favorite season.,La primavera es mi estación preferida.
Stars are shining in the sky.,Las estrellas brillan en el firmamento.
Stir the soup until it boils.,Mueva usted la sopa hasta que hierva.
Stir the soup until it boils.,Remueve la sopa hasta que hierva.
Stop beating around the bush.,Déjate de andar con indirectas.
Stop showing off your iPhone.,Deja de presumir de iPhone.
Stop staring at me like that.,Deja de mirarme así.
Stop wasting everyone's time.,Dejá de perder el tiempo de todos.
Stop. You're making me blush.,Detente. Me haces sonrojar.
Strike while the iron is hot.,Golpea el hierro mientras esté caliente.
Strong leadership was needed.,Se necesitaba un liderazgo fuerte.
Such a plan is bound to fail.,Un plan así está destinado a fallar.
"Suddenly, it started to rain.","De pronto, comenzó a llover."
Sugar dissolves in hot water.,El azúcar se disuelve en el agua caliente.
Summer is my favorite season.,El verano es mi estación favorita.
Summer is the hottest season.,El verano es la temporada más cálida.
Surgery is the best solution.,La cirugía es la mejor solución.
Take control of your destiny.,Toma control de tu destino.
Take the medicine every hour.,Toma la medicina cada hora.
Take this chair. It's sturdy.,Tome esta silla que es muy firme.
Tears rolled down her cheeks.,Las lágrimas se deslizaron por sus mejillas.
Tell Tom we don't want to go.,Decile a Tom que no queremos ir.
Tell her that I am in France.,Dile que estoy en Francia.
Tell me how Tom and Mary met.,Contame cómo se conocieron Tom y Mary.
Tell me how to play the game.,Dime cómo se juega el juego.
Tell me what you're thinking.,Dime lo que piensas.
Tell us about your childhood.,Háblanos de tu niñez.
Tennis is my preferred sport.,El tenis es mi deporte favorito.
Thank you for the correction.,Gracias por la corrección.
Thank you for your attention.,Gracias por vuestra atención.
Thank you for your hard work.,Gracias por tu trabajo duro.
Thank you. We'll do our best.,Gracias. Haremos todo lo que podamos.
Thanks for bringing Tom home.,Gracias por haber traído a Tom a casa.
That baby is fat and healthy.,Este bebé es rechoncho y sano.
That book had a lot of pages.,Ese libro tenía muchas páginas.
That boy is speaking English.,Ese chico está hablando inglés.
That bridge is made of stone.,Aquel puente está hecho de piedra.
That could've been prevented.,Eso pudo haber sido prevenido.
That could've happened to me.,Eso me pudo haber pasado a mí.
That doesn't change anything.,Eso no va a cambiar nada.
That doesn't change anything.,Eso no cambia nada.
That doesn't worry me at all.,Eso no me preocupa en absoluto.
That doesn't worry me at all.,Eso no representa la más mínima preocupación para mí.
That dress fit her perfectly.,Ese vestido le sentaba de maravilla.
That dress fit her perfectly.,Ese vestido le quedaba perfecto.
That girl has become a woman.,Esa niña se ha hecho una mujer.
That girl is very attractive.,Esa muchacha tiene mucho gancho.
That goes against my beliefs.,Eso va en contra de mis creencias.
That happened three days ago.,Eso ocurrió hace tres días.
That is a very good question.,Esa es una muy buena pregunta.
That is all I know about him.,Eso es todo lo que sé sobre él.
That is not altogether false.,Eso no es completamente falso.
That is not possible anymore.,Eso ya no es posible.
That isn't convenient for me.,Eso no me tiene cuenta.
That isn't going to help you.,Eso no te va a ayudar.
That isn't the case in Japan.,No es así en Japón.
That lady appears to be rich.,Esa dama parece ser rica.
That lake looks like the sea.,Ese lago se ve como el mar.
That looks like a lot of fun.,Parece muy divertido.
That man was fired last week.,Ese hombre fue despedido la semana pasada.
That man's not to be trusted.,Ese hombre no es de fiar.
That seems to be the problem.,Ese parece ser el problema.
That shirt looks good on you.,Esa camisa se te ve bien.
That shirt looks good on you.,Esa camisa te queda bien.
That shop has many customers.,Esa tienda tiene muchos clientes.
That should buy us some time.,Eso nos debería dar algo de tiempo.
That song was written by Tom.,Esa canción fue escrita por Tom.
That sounds like a good idea.,Suena como una buena idea.
That sounds like a good idea.,Parece una buena idea.
That tie suits you very well.,Esa corbata se te ve muy bien.
That toy is made out of wood.,Ese juguete está hecho de madera.
That was a huge breakthrough.,Eso fue un enorme avance.
That was of great help to me.,Fue de gran ayuda para mí.
That was one of our problems.,Ese era uno de nuestros problemas.
That was our first encounter.,Ese fue nuestro primer encuentro.
That was pretty much perfect.,Eso fue casi perfecto.
That wouldn't change a thing.,Eso no cambiaría nada.
That's a sight for sore eyes.,Eso es una vista magnífica.
That's an interesting theory.,Esa es una teoría interesante.
That's because you're a girl.,Eso es porque eres una chica.
That's because you're a girl.,Eso es porque eres niña.
That's completely irrelevant.,Eso es completamente irrelevante.
That's easier said than done.,Es más fácil decirlo que hacerlo.
That's exactly how I want it.,Así es exactamente como lo quiero.
That's going to be a problem.,Eso va a ser un problema.
That's just how I was raised.,Así es como me educaron.
That's just wishful thinking.,Eso es hablar de la mar.
That's never going to happen.,Eso nunca va a pasar.
That's none of your business.,No es asunto tuyo.
That's none of your business.,Eso no es asunto tuyo.
That's none of your business.,Esto no es asunto tuyo.
That's none of your business.,No es de tu incumbencia.
That's not a cat. It's a dog.,"Eso no es un gato, es un perro."
That's not a reason to panic.,No hay ningún motivo para alarmarse.
That's not much of an excuse.,Esa no es una buena excusa.
That's not what I'm here for.,Eso no es por lo que estoy aquí.
That's the house I stayed in.,Esa es la casa en la que me quedé.
That's the part I liked best.,Esa es la parte que más me gustó.
That's the reason she's late.,Esa es la razón de su demora.
That's what I said all along.,Eso es lo que dije todo el rato.
That's what I said all along.,Eso es lo que dije desde el principio.
That's what I should've said.,Eso es lo que debí haber dicho.
That's what I've always said.,Eso es lo que siempre he dicho.
That's what Tom is afraid of.,Eso es lo que teme Tom.
That's what's happening here.,Esto es lo que está pasando aquí.
The British climbed the hill.,Los británicos escalaron la colina.
The Smiths are our neighbors.,Los Smith son nuestros vecinos.
The accident held up traffic.,El accidente retrasó el tráfico.
The airport is close at hand.,El aeropuerto está cerca.
The animals are treated well.,Los animales son tratados bien.
The animals had to be killed.,Los animales debían ser matados.
The apple fell from the tree.,La manzana cayó del árbol.
The apples will be ripe soon.,Las manzanas van a estar maduras luego.
The assistant took the money.,El ayudante cogió el dinero.
The attempt ended in failure.,El intento terminó en fracaso.
The bag has been left behind.,La bolsa se quedó atrás.
The bank is closed on Sunday.,El banco está cerrado los domingos.
The bathroom is occupied now.,Ahora el baño esta ocupado.
The boss will be angry at me.,El jefe va a enfadarse conmigo.
The bottle smashed to pieces.,La botella se hizo pedazos.
The bowl was perfectly round.,El pote era perfectamente redondo.
The bowl was perfectly round.,El cuenco era perfectamente redondo.
The boy fell from the bridge.,El chico se cayó del puente.
The boy made fun of the girl.,El chico se burló de la chica.
The boy took the radio apart.,El niño desarmó la radio.
The brothers hate each other.,Los hermanos se odian.
The bucket was full of water.,El cubo estaba lleno de agua.
The bucket was full of water.,El balde estaba lleno de agua.
The capital of Italy is Rome.,La capital de Italia es Roma.
The car is waxed and shining.,El auto está encerado y reluciente.
The castle is worth visiting.,Vale la pena visitar el castillo.
The cat prefers fish to meat.,A los gatos les gusta más el pescado que la carne.
The cat was licking its paws.,El gato se estaba lamiendo las patas.
The cats are afraid of water.,Los gatos le tienen miedo al agua.
The child ran into the house.,El niño entró corriendo en la casa.
The child's nose is bleeding.,La nariz del niño está sangrando.
The chimney is made of brick.,La chimenea está hecha de ladrillo.
The church bells are ringing.,Las campanas de la iglesia están sonando.
The city was covered in snow.,La ciudad fue cubierta de nieve.
The cliff hangs over the sea.,El acantilado cuelga sobre el mar.
The cliff is almost vertical.,El acantilado es casi vertical.
The concert hasn't yet begun.,El concierto aún no ha comenzado.
The concert is beginning now.,El concierto va a comenzar ahora.
The concert wasn't very good.,El concierto no fue muy bueno.
The conference ended at five.,La conferencia se terminó a las cinco.
The cost of living is rising.,El costo de vida cada vez es mayor.
The crime was almost perfect.,El crimen fue casi perfecto.
The criminal left footprints.,El criminal dejó huellas.
The customer is always right.,El cliente siempre lleva razón.
The deadline is drawing near.,La fecha límite se acerca.
The decision was unavoidable.,La decisión era forzosa.
The doctor examined the baby.,El doctor examinó al bebé.
The dog leaped at a stranger.,El perro se movió bruscamente ante el extraño.
The dog was sniffing a stick.,El perro estaba olfateando un palo.
The dog was wagging his tail.,El perro estaba moviendo la cola.
The door could not be opened.,La puerta no podía abrirse.
The door locks automatically.,La puerta se cierra automáticamente.
The dress fits you very well.,El vestido te va muy bien.
The duke holds a lot of land.,El duque tiene muchas tierras.
The duke holds a lot of land.,El duque posee muchas tierras.
The early bird gets the worm.,A quien madruga Dios le ayuda.
The enemy attacked furiously.,El enemigo embistió con furia.
The fighting lasted one week.,El combate duró una semana.
The film was a great success.,La película fue un gran éxito.
The fires got out of control.,El fuego se salió de control.
The fitting room is occupied.,El probador está ocupado.
The flights haven't left yet.,Los vuelos aún no han despegado.
The floor has to be scrubbed.,Hace falta que frieguen este piso.
The floor was wet with water.,El suelo estaba mojado con agua.
The girl did nothing but cry.,La niña no hizo nada más que llorar.
The ground floor was flooded.,La planta baja estaba inundada.
The gun went off by accident.,El arma se disparó accidentalmente.
The horse is a useful animal.,El caballo es un animal útil.
The ice is too hard to crack.,El hielo está demasiado duro para quebrarlo.
The king's son was kidnapped.,El hijo del rey fue secuestrado.
The lawyer was expecting him.,El abogado estaba esperándolo.
The letter was signed by Tom.,La carta fue firmada por Tom.
The letter was signed by Tom.,Tom firmó la carta.
The lightning lit up the sky.,El relámpago alumbró el cielo.
The little boy is at the zoo.,El niño pequeño está en el zoo.
The main valve is turned off.,La válvula principal está cerrada.
The man died a few hours ago.,El hombre murió hace unas horas.
The man is chasing the woman.,El hombre está persiguiendo a la mujer.
The man is wanted for murder.,El hombre es buscado por asesinato.
The man slumped to the floor.,El hombre se derrumbó sobre el suelo.
The man spoke in a low voice.,El hombre habló con voz profunda.
The man was a total stranger.,El hombre era un completo extraño.
The market opens at 9:00 a.m.,El mercado abre a las 9:00 a.m.
The meaning is unknown to me.,Desconozco el significado.
The medal had an inscription.,La medalla tenía una inscripción.
The meeting broke up at five.,La reunión terminó a las cinco.
The meeting broke up at four.,La reunión terminó a las cuatro.
The meeting finished at nine.,La reunión terminó a las nueve.
The meeting lasted two hours.,La reunión duró dos horas.
The mission was unsuccessful.,La misión fue un fracaso.
The moon is shining brightly.,La luna brilla con fuerza.
The murderer is now on trial.,Están juzgando al asesino.
The national debt is growing.,La deuda nacional está aumentando.
The new building is enormous.,El edificio nuevo es enorme.
The new furniture came today.,Los nuevos muebles llegaron hoy.
The news of his death spread.,La noticia de su muerte se difundió.
The news took us by surprise.,La noticia nos tomó por sorpresa.
The news took us by surprise.,Las noticias nos tomaron por sorpresa.
The notice was badly printed.,El anuncio estaba mal impreso.
The nurse hit a blood vessel.,La enfermera daño un vaso sanguíneo.
The old house was demolished.,La casa vieja la demolieron.
The old house was demolished.,La casa vieja fue demolida.
The old house was demolished.,Demolieron la vieja casa.
The old man asked me a favor.,El anciano me pidió un favor.
The old man lives by himself.,El hombre viejo vive solo.
The other day I saw the girl.,El otro día vi a esa niña.
The paper is under the table.,El papel está debajo de la mesa.
The pasture is full of weeds.,La dehesa está llena de mala hierba.
The peace talks failed again.,Las conversaciones de paz fracasaron de nuevo.
The people voted in November.,La gente votó en Noviembre.
The pilots tested their guns.,Los pilotos probaron sus armas.
The place is almost deserted.,El lugar está casi desierto.
The plane Tom was on crashed.,El avión en el que iba Tom se estrelló.
The plane has just taken off.,El avión acaba de despegar.
The plate is made of plastic.,El plato está hecho de plástico.
The play is at eight o'clock.,La obra es a las ocho en punto.
The police have arrested Tom.,La policía arrestó a Tom.
The policies are quite clear.,Las políticas están bastante claras.
The price of oil is going up.,El precio del aceite está aumentando.
The price of oil is going up.,El precio del petroleo está aumentando.
The problem remains unsolved.,Ese problema está irresuelto.
The problem remains unsolved.,El problema sigue sin resolverse.
The problem should be solved.,El problema debería estar resuelto.
The queen visited the museum.,La reina visitó el museo.
The rainbow has seven colors.,El arcoíris tiene siete colores.
The results were outstanding.,Los resultados fueron sobresalientes.
The results were spectacular.,Los resultados fueron espectaculares.
The road hasn't been leveled.,No han igualado la carretera.
The road parallels the river.,El camino va paralelo al río.
The roof of the house is red.,El techo de la casa es rojo.
The room was a complete mess.,El cuarto estaba en el más completo desorden.
The room was a complete mess.,La habitación estaba patas arriba.
The ruins are worth visiting.,Vale la pena visitar las ruinas.
The same thing applies to me.,La misma cosa aplica para mi.
The scars are barely visible.,Las cicatrices son casi invisibles.
The scenery was breathtaking.,La vista era sobrecogedora.
The sea gulls are flying low.,Las gaviotas están volando bajo.
The sisters are both blondes.,Ambas hermanas son rubias.
The situation is complicated.,La situación es complicada.
The snow lasted for two days.,La nieve duró dos días.
The snow will soon disappear.,La nieve desaparecerá pronto.
The soldier became a teacher.,El soldado se volvió profesor.
The story had a happy ending.,La historia tuvo un final feliz.
The story had a happy ending.,La historia tenía un final feliz.
The student came from London.,El estudiante vino de Londres.
The students are on vacation.,Los estudiantes están de vacaciones.
The sun doesn't always shine.,El sol no brilla siempre.
The sun gives light and heat.,El sol entrega luz y calor.
The sun was about to come up.,El sol estaba a punto de salir.
The sun was shining brightly.,El sol brillaba con fuerza.
The sun was shining brightly.,El sol brillaba.
The tall man left in a hurry.,El alto hombre partió apresuradamente.
The teacher sat on the chair.,El profesor se sentó en la silla.
The thief admitted his crime.,El ladrón admitió su crimen.
The thief admitted his guilt.,El ladrón admitió su culpa.
The time for talking is over.,El tiempo para hablar ya pasó.
The train hasn't arrived yet.,El tren todavía no llega.
The train hasn't arrived yet.,El tren todavía no ha llegado.
The train is 30 minutes late.,El tren viene atrasado 30 minutos.
The train leaves at 2:30 p.m.,El tren sale a las dos y media de la tarde.
The train leaves at 2:30 p.m.,El tren sale a las 2:30 p.m.
The transition won't be easy.,La transición no será sencilla.
The trees were full of birds.,Los árboles estaban llenos de pájaros.
The truth shall set you free.,La verdad os hará libres.
The twins look exactly alike.,Las gemelas se ven exactamente iguales.
The twins look exactly alike.,Los gemelos se ven exactamente iguales.
The wall is two meters thick.,La pared tiene dos metros de grosor.
The war with France was over.,La guerra con Francia había terminado.
The weather changed suddenly.,El clima cambió repentinamente.
The weather is perfect today.,Hoy hace un tiempo perfecto.
The work must be done by Tom.,El trabajo lo debe hacer Tom.
The wound has not healed yet.,La herida no se ha curado aún.
Their meeting was inevitable.,Su encuentro era inevitable.
Then the motor suddenly died.,Entonces el motor dejó de funcionar de repente.
There are holes in the floor.,Hay agujeros en el suelo.
There is a book on the table.,Hay un libro sobre la mesa.
There is a boy near the door.,Hay un chico cerca de la puerta.
There is a bus on the street.,Hay un bus en la calle.
There is a castle in my town.,En mi ciudad hay un castillo.
There is a desk in this room.,Hay un escritorio en esta habitación.
There is a desk in this room.,Hay una mesa en esta habitación.
There is a full moon tonight.,Hay luna llena esta noche.
There is a hole in your sock.,Hay un agujero en tu calcetín.
There is a house on the hill.,Hay una casa en la colina.
There is a large supermarket.,Hay un gran supermercado.
There is a piano in the room.,Hay un piano en el cuarto.
There is almost no furniture.,Casi no hay amueblado.
There is almost no furniture.,Casi no hay muebles.
There is but one alternative.,Sólo queda una alternativa.
There is no clock in my room.,No hay ningún reloj en mi habitación.
There is no life on the moon.,No hay vida en la Luna.
There is no more cheese left.,No queda nada de queso.
There is no more cheese left.,Ya no queda queso.
There is no more cheese left.,No queda más queso.
There is no turning back now.,Ya no hay vuelta de hoja.
There is nothing like a walk.,No hay nada como un paseo.
There is nothing to do today.,No hay nada que hacer hoy.
There is only one bath towel.,Sólo hay una toalla.
There was a cat on the table.,Había un gato sobre la mesa.
There was a cat on the table.,Sobre la mesa había un gato.
There was a church here once.,Una vez hubo aquí una iglesia.
There was damage to the pipe.,Hubo daños a las tuberías.
There was no one left but me.,No quedaba nadie más que yo.
There was nothing in the box.,No había nada en la caja.
There wasn't a soul in sight.,No se veía ni un alma.
There wasn't a soul in sight.,No había ni un alma a la vista.
There were 30 members in all.,Había 30 participantes en total.
There's a bank on the corner.,Hay un banco en la esquina.
There's a fire in my kitchen.,Hay un incendio en mi cocina.
There's a math test tomorrow.,Mañana hay prueba de matemáticas.
There's a spot on your shirt.,Tienes una mancha en la camisa.
There's no cure for baldness.,La calvicie no tiene cura.
There's no need for violence.,No hace falta la violencia.
There's no need to apologize.,No hace falta disculparse.
There's no need to be afraid.,No hay necesidad de tener miedo.
There's no need to be gentle.,No hace falta ser gentil.
There's no sign of infection.,No hay signos de infección.
There's no table in the room.,No hay ninguna mesa en la habitación.
